hit_id,query_id,biosample_id,closest_ref,distance
ORSK01.7982.1_4/11-266,ORSK01,SAMEA2338663,['Desulfovibrio_piger__DslPige3'],0.020448363
UMJR01.9255.1_6/40-291,UMJR01,SAMEA4836155,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.925956635
OVFZ01.2331.1_4/65-438,OVFZ01,SAMN06016368,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.062570418
OVFZ01.2331.1_5/11-266,OVFZ01,SAMN06016368,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
OVFZ01.38239.1_1/1-126,OVFZ01,SAMN06016368,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OVFZ01.34521.1_1/1-126,OVFZ01,SAMN06016368,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
OVFZ01.34521.1_2/11-75,OVFZ01,SAMN06016368,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige2']",NA
UEQW01.6394.1_4/64-437,UEQW01,SAMN06115421,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEQW01.6394.1_3/11-266,UEQW01,SAMN06115421,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEQW01.80555.1_1/1-174,UEQW01,SAMN06115421,['Arctic_sediment_clone_AH5_5__AtcSed67'],1.344674377
UPPT01.53194.1_1/1-279,UPPT01,SAMEA2737758,['uncultured_bacterium__EF645667'],0.485458604
UPPT01.40181.1_1/3-189,UPPT01,SAMEA2737758,['Gordonibacter_pamelaeae__GrdPame5'],0.033177261
UPPT01.40181.1_2/1-106,UPPT01,SAMEA2737758,"['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA
CAAEBA01.422.1_2/62-435,CAAEBA01,SAMEA5279609,['uncultured_bacterium__EF645667'],0.473102604
CAAEBA01.422.1_1/11-266,CAAEBA01,SAMEA5279609,['uncultured_bacterium__EF645667'],0.621764604
OWCX01.48786.1_1/11-179,OWCX01,SAMEA3708589,['Bilophila_wadsworthia__BilWads6'],NA
UZOD01.37753.1_1/30-225,UZOD01,SAMN00791960,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
UZOD01.34440.1_2/14-218,UZOD01,SAMN00791960,['Bilophila_sp._4_1_30__BilSpec3'],0.048903865
UZOD01.45893.1_2/11-116,UZOD01,SAMN00791960,['uncultured_bacterium__EF645667'],NA
OWAX01.22968.1_2/64-436,OWAX01,SAMEA3708588,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OWAX01.18918.1_2/1-223,OWAX01,SAMEA3708588,['Bilophila_sp._4_1_30__BilSpec3'],0.012574865
OURG01.1542.1_3/63-436,OURG01,SAMN04329853,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057629418
OURG01.1101.1_5/50-397,OURG01,SAMN04329853,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.163060984
OURG01.7203.1_1/4-319,OURG01,SAMN04329853,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.120979984
OURG01.1542.1_2/11-266,OURG01,SAMN04329853,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
OURG01.1101.1_4/7-240,OURG01,SAMN04329853,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.941330796
OURG01.16135.1_2/11-172,OURG01,SAMN04329853,['Bilophila_wadsworthia__BilWads6'],NA
OURG01.5369.1_1/1-94,OURG01,SAMN04329853,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
OURG01.7203.1_2/5-108,OURG01,SAMN04329853,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.341971796
CABRFI01.75.1_3/51-400,CABRFI01,SAMEA5850710,['Gordonibacter_pamelaeae__GrdPame5'],0.599518377
CABRFI01.75.1_4/3-237,CABRFI01,SAMEA5850710,['Gordonibacter_pamelaeae__GrdPame5'],0.676908377
CABSWX01.3.1_32/62-435,CABSWX01,SAMEA5852501,['uncultured_bacterium__EF645667'],0.473102604
CABSWX01.3.1_33/11-266,CABSWX01,SAMEA5852501,['uncultured_bacterium__EF645667'],0.621764604
UPLK01.18465.1_1/64-353,UPLK01,SAMEA2737870,['Bilophila_sp._4_1_30__BilSpec3'],0.018977865
ULTB01.38936.1_1/1-188,ULTB01,SAMEA4835724,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULTB01.28329.1_13/27-293,ULTB01,SAMEA4835724,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.616622635
OVMM01.11079.1_2/1-250,OVMM01,SAMN06016328,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OVMM01.11079.1_3/1-100,OVMM01,SAMN06016328,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
CAJKWV01.100.1_2/63-436,CAJKWV01,SAMEA7847886,['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358'],0.019344829
CAJKWV01.100.1_1/11-266,CAJKWV01,SAMEA7847886,['Desulfovibrio_desulfuricans__DslDes17'],0.006744695
CAJLBZ01.92.1_6/28-293,CAJLBZ01,SAMEA7848158,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.785958635
UXJZ01.3935.1_5/461-557,UXJZ01,SAMEA1967891,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.067431418
UMGY01.40014.1_1/64-240,UMGY01,SAMEA4836084,['Bilophila_wadsworthia__BilWads6'],NA
UEOJ01.830.1_11/63-436,UEOJ01,SAMN06115505,['Desulfovibrio_vulgaris__DQ826729'],0.434440881
UEOJ01.830.1_10/11-266,UEOJ01,SAMN06115505,['Bilophila_wadsworthia__BilWads6'],0.309695964
UEOJ01.26198.1_1/1-175,UEOJ01,SAMN06115505,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OVYU01.43577.1_1/2-107,OVYU01,SAMEA3708472,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.980403796
UMKM01.9120.1_1/40-291,UMKM01,SAMEA4836176,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.925956635
OQRA01.84260.1_1/1-95,OQRA01,SAMN02711298,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'uncultured_bacterium__EF645667']",NA
ULXO01.5844.1_1/63-436,ULXO01,SAMEA4835841,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.055536418
ULTK01.19925.1_2/63-143,ULTK01,SAMEA4835733,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",NA
OZRZ01.12938.1_1/11-266,OZRZ01,SAMN06164727,['uncultured_bacterium__EF645667'],0.183587604
OZRZ01.12938.1_2/1-147,OZRZ01,SAMN06164727,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UZTN01.44538.1_2/11-110,UZTN01,SAMN00792054,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
UZTN01.44538.1_1/1-95,UZTN01,SAMN00792054,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
OZYW01.509.1_10/27-294,OZYW01,SAMN06165267,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.845465635
OZYW01.1409.1_6/27-293,OZYW01,SAMN06165267,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.616622635
ULTZ01.57383.1_1/12-199,ULTZ01,SAMEA4835745,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UZKO01.9390.1_1/1-342,UZKO01,SAMN00715237,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057629418
UZKO01.9390.1_2/11-266,UZKO01,SAMN00715237,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
ORNV01.75959.1_1/1-179,ORNV01,SAMEA2338686,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'MSW_digester_clone__Unc01cxc']",NA
ORNV01.47092.1_2/5-142,ORNV01,SAMEA2338686,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
ORNV01.53796.1_1/63-174,ORNV01,SAMEA2338686,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.055126788
ORNV01.47092.1_1/5-139,ORNV01,SAMEA2338686,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.179996984
ORNV01.35129.1_1/1-94,ORNV01,SAMEA2338686,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
ORNV01.27706.1_2/27-293,ORNV01,SAMEA2338686,['Archaeoglobus_sulfaticallidus__ArgSulfa'],7.19116949
ORSU01.513.1_16/64-437,ORSU01,SAMEA2338799,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORSU01.513.1_15/1-253,ORSU01,SAMEA2338799,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
ULRS01.58869.1_1/1-226,ULRS01,SAMEA4835689,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULRS01.12341.1_2/63-198,ULRS01,SAMEA4835689,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULRS01.59158.1_2/63-198,ULRS01,SAMEA4835689,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
ULRS01.40355.1_2/11-156,ULRS01,SAMEA4835689,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.108125418
ORQQ01.5359.1_4/63-436,ORQQ01,SAMEA2338635,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.053638418
ORQQ01.5359.1_5/11-266,ORQQ01,SAMEA2338635,['Desulfovibrio_piger__DslPige3'],0.020307363
UAPA01.8054.1_2/63-436,UAPA01,SAMN06164726,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.085893418
UAPA01.8054.1_1/11-266,UAPA01,SAMN06164726,['uncultured_bacterium__EF645667'],0.175927604
UEYG01.542.1_19/64-437,UEYG01,SAMN06115527,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEYG01.3.1_30/63-436,UEYG01,SAMN06115527,['uncultured_bacterium__EF645667'],0.085633606
UEYG01.542.1_18/11-266,UEYG01,SAMN06115527,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
UEYG01.3.1_31/11-266,UEYG01,SAMN06115527,['uncultured_bacterium__EF645667'],0.143411722
ORVP01.12199.1_4/63-436,ORVP01,SAMEA2338838,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.047053418
ORVP01.1549.1_16/64-437,ORVP01,SAMEA2338838,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORVP01.1549.1_15/11-266,ORVP01,SAMEA2338838,['Bilophila_wadsworthia__BilWads6'],1.44E-06
ORVP01.38347.1_2/11-266,ORVP01,SAMEA2338838,['Desulfovibrio_piger__DslPige3'],0.071080418
ORVP01.2547.1_6/27-293,ORVP01,SAMEA2338838,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.536012635
ORVP01.8011.1_3/28-287,ORVP01,SAMEA2338838,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.912514635
OQIJ01.770.1_5/51-400,OQIJ01,SAMD00036435,['Gordonibacter_pamelaeae__GrdPame5'],0.599518377
OQIJ01.770.1_6/3-217,OQIJ01,SAMD00036435,['Gordonibacter_pamelaeae__GrdPame5'],1.576921377
UZOA01.674.1_12/64-437,UZOA01,SAMN00791991,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UZOA01.674.1_13/11-266,UZOA01,SAMN00791991,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UZSQ01.56459.1_1/1-120,UZSQ01,SAMN00792065,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
JAGZWP01.52.1_3/40-291,JAGZWP01,SAMN17801234,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.277310635
OWSS01.15215.1_2/11-266,OWSS01,SAMEA4378237,['Bilophila_wadsworthia__BilWads6'],0.117784964
OWSS01.15215.1_1/300-486,OWSS01,SAMEA4378237,['Bilophila_wadsworthia__BilWads6'],0.116852964
UEOM01.40560.1_1/1-193,UEOM01,SAMN06115536,['Bilophila_wadsworthia__BilWads6'],NA
UEOM01.37036.1_1/6-151,UEOM01,SAMN06115536,['uncultured_bacterium__EF645667'],0.571582604
CADFOM01.644.1_1/1-102,CADFOM01,SAMEA6784365,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UZMS01.4692.1_1/64-383,UZMS01,SAMN00715240,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
UZMS01.18312.1_1/1-114,UZMS01,SAMN00715240,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
CABSKY01.77.1_11/1-365,CABSKY01,SAMEA5852192,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.007900363
CABSKY01.77.1_10/11-266,CABSKY01,SAMEA5852192,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.047053418
OPVN01.39526.1_1/2-274,OPVN01,SAMEA2041927,['Bilophila_wadsworthia__BilWads6'],0.114302964
OPVN01.65213.1_1/63-210,OPVN01,SAMEA2041927,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UXME01.27866.1_2/1-120,UXME01,SAMEA2145648,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
USXJ01.47239.1_1/11-188,USXJ01,SAMN06112001,['Bilophila_wadsworthia__BilWads6'],0.112326964
USXJ01.47239.1_2/1-113,USXJ01,SAMN06112001,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
OYIP01.3158.1_1/1-149,OYIP01,SAMN06165370,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA
OYIP01.7788.1_1/1-167,OYIP01,SAMN06165370,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
PPTS01.6.1_162/51-395,PPTS01,SAMN08365986,['Gordonibacter_pamelaeae_7-10-1-b__FP929047'],0.007593353
PPTS01.6.1_161/3-237,PPTS01,SAMN08365986,['Gordonibacter_pamelaeae__GrdPame5'],0.003374261
OWEZ01.25412.1_1/1-249,OWEZ01,SAMEA3708591,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
CABSQY01.1.1_51/63-436,CABSQY01,SAMEA5852351,['Desulfovibrio_sp._Dsv1__DsvSp233'],0.04230534
CABSQY01.1.1_50/11-266,CABSQY01,SAMEA5852351,['Desulfovibrio_sp._Dsv1__DsvSp233'],0.03042734
OYUA01.673.1_3/65-438,OYUA01,SAMN06165721,['Desulfovibrio_sp._Dsv1__DsvSp233'],0.04230534
OYUA01.1092.1_2/52-399,OYUA01,SAMN06165721,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.081605984
OYUA01.673.1_2/11-266,OYUA01,SAMN06165721,['Desulfovibrio_sp._Dsv1__DsvSp233'],0.03042734
OYUA01.1092.1_3/7-240,OYUA01,SAMN06165721,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.954604796
UPFG01.8704.1_2/62-435,UPFG01,SAMEA2737698,['uncultured_bacterium__EF645667'],0.481725604
UPFG01.8704.1_1/11-266,UPFG01,SAMEA2737698,['uncultured_bacterium__EF645667'],0.596044604
UPFG01.36512.1_2/11-153,UPFG01,SAMEA2737698,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
UPFG01.17113.1_3/1-111,UPFG01,SAMEA2737698,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
UPFG01.36512.1_1/13-150,UPFG01,SAMEA2737698,['Bilophila_wadsworthia__BilWads6'],0.142040964
UPLV01.7.1_52/62-435,UPLV01,SAMEA2737841,['uncultured_bacterium__EF645667'],0.473102604
UPLV01.7.1_53/11-266,UPLV01,SAMEA2737841,['uncultured_bacterium__EF645667'],0.596044604
OQSP01.22336.1_2/63-436,OQSP01,SAMN05214685,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.047053418
OQSP01.60321.1_1/52-356,OQSP01,SAMN05214685,['Gordonibacter_pamelaeae__GrdPame5'],0.923917377
OQSP01.22336.1_1/11-266,OQSP01,SAMN05214685,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.054696418
OQSP01.49254.1_1/1-209,OQSP01,SAMN05214685,"['Desulfitobacterium_sp._PCE-1__DstSpe13', 'Gordonibacter_pamelaeae__GrdPame5']",NA
OYPL01.332.1_2/1-366,OYPL01,SAMN06165432,['Bilophila_wadsworthia__BilWads6'],0.107170964
OYPL01.160.1_2/52-399,OYPL01,SAMN06165432,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.163060984
OYPL01.332.1_1/11-266,OYPL01,SAMN06165432,['Bilophila_wadsworthia__BilWads6'],0.099325964
OYPL01.544.1_2/11-266,OYPL01,SAMN06165432,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.043947788
OYPL01.160.1_3/7-240,OYPL01,SAMN06165432,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.941330796
OYPL01.1599.1_1/147-376,OYPL01,SAMN06165432,"['Desulfovibrio_sp._3_1_syn3__DsvSp230', 'uncultured_bacterium__EF645667', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA
OYPL01.544.1_1/1-129,OYPL01,SAMN06165432,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.047429077
OQZN01.1830.1_1/1-336,OQZN01,SAMN04161035,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.304615984
OQZN01.1830.1_2/4-141,OQZN01,SAMN04161035,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.280515796
OYOY01.6058.1_1/1-167,OYOY01,SAMN06165580,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA
OYOY01.1705.1_1/1-154,OYOY01,SAMN06165580,['Bilophila_sp._4_1_30__BilSpec3'],0.016150865
UERP01.21184.1_1/26-372,UERP01,SAMN06115441,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
UERP01.38863.1_1/1-181,UERP01,SAMN06115441,['Bilophila_wadsworthia__BilWads6'],0.140488964
UZRO01.63586.1_1/1-173,UZRO01,SAMN00792021,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
UZRO01.46268.1_2/11-112,UZRO01,SAMN00792021,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UZRO01.46268.1_1/1-101,UZRO01,SAMN00792021,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA
ULXG01.51264.1_1/26-290,ULXG01,SAMEA4835834,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.115189635
CAJKKM01.80.1_11/51-395,CAJKKM01,SAMEA7846947,['Gordonibacter_pamelaeae_7-10-1-b__FP929047'],0.007593353
CAJKKM01.80.1_12/3-237,CAJKKM01,SAMEA7846947,['Gordonibacter_pamelaeae__GrdPame5'],0.003374261
UYEV01.23339.1_1/21-382,UYEV01,SAMEA2147991,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.056413418
UYEV01.26087.1_1/11-266,UYEV01,SAMEA2147991,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.011056363
OYNQ01.98.1_1/52-399,OYNQ01,SAMN06165644,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.131263984
OYNQ01.98.1_2/7-240,OYNQ01,SAMN06165644,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.921408796
OYNQ01.1190.1_1/6-240,OYNQ01,SAMN06165644,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.026885796
UYDH01.14813.1_4/63-436,UYDH01,SAMEA2146107,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.047053418
UYDH01.27644.1_1/1-316,UYDH01,SAMEA2146107,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.336069984
UYDH01.27644.1_2/5-240,UYDH01,SAMEA2146107,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.302059796
UYDH01.62797.1_2/1-113,UYDH01,SAMEA2146107,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
UYDH01.14813.1_3/11-118,UYDH01,SAMEA2146107,['Desulfovibrio_piger__DslPige4'],0.085787363
OPBQ01.2682.1_1/40-291,OPBQ01,SAMEA2042518,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.925956635
CABRMM01.7.1_5/27-294,CABRMM01,SAMEA5851227,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.845465635
UESC01.374.1_29/64-437,UESC01,SAMN06115465,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UESC01.374.1_28/11-266,UESC01,SAMN06115465,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEPK01.12329.1_1/11-266,UEPK01,SAMN06115460,['Bilophila_wadsworthia__BilWads6'],0.158063964
UEPK01.17125.1_1/64-302,UEPK01,SAMN06115460,['Desulfovibrio_piger__DslPige4'],0.138770418
UEPK01.40721.1_1/1-157,UEPK01,SAMN06115460,['Desulfovibrio_piger__DslPige4'],0.166218418
OYQD01.3251.1_2/11-86,OYQD01,SAMN06165500,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
OYQD01.3251.1_1/2-87,OYQD01,SAMN06165500,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA
UPHG01.10774.1_1/63-436,UPHG01,SAMEA2737652,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.001630077
UPHG01.10774.1_2/11-266,UPHG01,SAMEA2737652,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.043947788
ULUU01.36533.1_1/1-167,ULUU01,SAMEA4835770,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
ULUU01.73649.1_1/63-198,ULUU01,SAMEA4835770,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667']",NA
OQUI01.78527.1_1/3-173,OQUI01,SAMN06018979,['Gordonibacter_pamelaeae__GrdPame5'],0.324258377
OPWC01.52670.1_2/11-109,OPWC01,SAMEA2042005,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA
OURH01.14390.1_3/8-272,OURH01,SAMN04329764,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.055814363
OURH01.60729.1_1/3-270,OURH01,SAMN04329764,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA
OYTM01.405.1_2/56-429,OYTM01,SAMN06165661,['Bilophila_wadsworthia__BilWads6'],1.44E-06
OYTM01.430.1_3/64-437,OYTM01,SAMN06165661,['uncultured_bacterium__EF645667'],0.473102604
OYTM01.405.1_1/11-266,OYTM01,SAMN06165661,['Bilophila_sp._4_1_30__BilSpec3'],0.001666865
OYTM01.430.1_2/11-266,OYTM01,SAMN06165661,['uncultured_bacterium__EF645667'],0.621764604
UEOX01.4474.1_1/9-383,UEOX01,SAMN06115462,['Desulfovibrio_vulgaris__DQ826729'],0.375513894
UEOX01.4474.1_2/11-266,UEOX01,SAMN06115462,['Bilophila_wadsworthia__BilWads6'],0.379812964
UEOX01.23406.1_1/1-253,UEOX01,SAMN06115462,['Bilophila_sp._4_1_30__BilSpec3'],0.011468865
UEQY01.31814.1_1/2-320,UEQY01,SAMN06115403,['Bilophila_sp._4_1_30__BilSpec3'],0.009204865
UEQY01.41753.1_1/1-194,UEQY01,SAMN06115403,['Bilophila_wadsworthia__BilWads6'],NA
UEOL01.5489.1_1/64-437,UEOL01,SAMN06115417,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.113782418
UEOL01.1117.1_19/1-253,UEOL01,SAMN06115417,['Bilophila_wadsworthia__BilWads6'],1.44E-06
UEOL01.5489.1_2/11-266,UEOL01,SAMN06115417,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.001825363
UEOL01.1117.1_20/1-151,UEOL01,SAMN06115417,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA
CAJLJP01.26.1_16/62-435,CAJLJP01,SAMEA7847097,['uncultured_bacterium__EF645667'],0.426941604
CAJLJP01.26.1_15/11-266,CAJLJP01,SAMEA7847097,['uncultured_bacterium__EF645667'],0.578091604
UYKY01.123.1_11/573-835,UYKY01,SAMN03653688,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],8.006166635
UEQE01.2285.1_6/64-437,UEQE01,SAMN06115423,['Bilophila_wadsworthia__BilWads6'],0.107170964
UEQE01.2285.1_7/11-266,UEQE01,SAMN06115423,['Bilophila_wadsworthia__BilWads6'],0.099325964
UEQE01.52709.1_1/69-196,UEQE01,SAMN06115423,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],0.988749174
UPEI01.10327.1_1/63-152,UPEI01,SAMEA2737659,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",NA
OYUL01.1864.1_1/65-193,OYUL01,SAMN06165651,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.050755363
UXSH01.15753.1_2/63-436,UXSH01,SAMEA2149241,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.058371418
ULWV01.17642.1_1/1-83,ULWV01,SAMEA4835820,['Gordonibacter_pamelaeae__GrdPame5'],0.911729377
UXTB01.1321.1_1/46-419,UXTB01,SAMEA1969417,['Desulfovibrio_vulgaris__DQ826729'],0.434440881
UXTB01.7133.1_2/65-438,UXTB01,SAMEA1969417,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.057374418
UXTB01.1321.1_2/1-253,UXTB01,SAMEA1969417,['Bilophila_wadsworthia__BilWads6'],0.309695964
