hit_id,query_id,biosample_id,closest_ref,distance,SRM_present
OXEG01.23482.1_1/13-281,OXEG01,SAMN05826944,['Bilophila_wadsworthia__BilWads6'],0.17213937050242684,True
OXEG01.35117.1_1/1-204,OXEG01,SAMN05826944,['Bilophila_wadsworthia__BilWads6'],0.18881637050242683,True
USYD01.2053.1_9/64-437,USYD01,SAMN06112065,['Bilophila_wadsworthia__BilWads6'],0.11713637050242684,True
USYD01.2053.1_8/11-266,USYD01,SAMN06112065,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
ULVN01.45464.1_1/2-155,ULVN01,SAMEA4835787,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UZTI01.11655.1_1/64-437,UZTI01,SAMN00792094,['Bilophila_sp._4_1_30__BilSpec3'],0.013853833430282302,True
UZTI01.11655.1_2/11-133,UZTI01,SAMN00792094,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OZFJ01.11660.1_2/11-234,OZFJ01,SAMN06165065,['uncultured_bacterium__EF645667'],NA,True
OZFJ01.11660.1_1/15-161,OZFJ01,SAMN06165065,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.13141609127422976,True
UXQT01.57482.1_1/58-295,UXQT01,SAMEA2160152,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.062277091274229784,True
UXQT01.43396.1_1/11-220,UXQT01,SAMEA2160152,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.13297209127422976,True
UXQT01.43396.1_2/1-163,UXQT01,SAMEA2160152,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.15465109127422977,True
ORVZ01.809.1_22/64-437,ORVZ01,SAMEA2338845,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORVZ01.809.1_21/11-266,ORVZ01,SAMEA2338845,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWBE01.2558.1_5/64-437,OWBE01,SAMEA3708459,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWBE01.2558.1_6/11-266,OWBE01,SAMEA3708459,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UALC01.30235.1_1/29-251,UALC01,SAMN06164597,['Bilophila_wadsworthia__BilWads6'],0.23338837050242683,True
UALC01.28775.1_1/8-243,UALC01,SAMN06164597,['Bilophila_sp._4_1_30__BilSpec3'],0.0275838334302823,True
ORPK01.10958.1_3/63-436,ORPK01,SAMEA2338687,['Desulfovibrio_piger__DslPige3'],0.0330507876807884,True
ORPK01.10958.1_2/11-266,ORPK01,SAMEA2338687,['Desulfovibrio_piger__DslPige4'],0.011106787680788403,True
UZRS01.35893.1_1/23-153,UZRS01,SAMN00715271,['Bilophila_sp._4_1_30__BilSpec3'],0.0169988334302823,True
UPQV01.5037.1_5/64-437,UPQV01,SAMEA2737787,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPQV01.5037.1_6/11-266,UPQV01,SAMEA2737787,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UMIY01.30948.1_2/27-293,UMIY01,SAMEA4836134,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.810497619456683,True
UMIY01.2092.1_7/26-289,UMIY01,SAMEA4836134,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.8989076194566845,True
ULRE01.52415.1_1/1-264,ULRE01,SAMEA4835674,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULRE01.57331.1_1/1-200,ULRE01,SAMEA4835674,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.08376009127422979,True
ULRE01.60356.1_1/63-186,ULRE01,SAMEA4835674,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UMLM01.48333.1_1/64-143,UMLM01,SAMEA4836203,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UMLG01.60125.1_3/64-251,UMLG01,SAMEA4836195,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UZKM01.13484.1_2/2-191,UZKM01,SAMN00715152,['Bilophila_wadsworthia__BilWads6'],0.12909137050242683,True
UZKM01.13484.1_1/11-93,UZKM01,SAMN00715152,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORKA01.1750.1_3/63-436,ORKA01,SAMN04329859,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
ORKA01.1750.1_2/11-266,ORKA01,SAMN04329859,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
ORKA01.13878.1_1/1-278,ORKA01,SAMN04329859,['Bilophila_sp._4_1_30__BilSpec3'],0.05217483343028231,True
ORKA01.4273.1_2/1-275,ORKA01,SAMN04329859,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1367045398282183,True
ORKA01.4273.1_1/6-240,ORKA01,SAMN04329859,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0403745563320348,True
ORKA01.20078.1_1/16-220,ORKA01,SAMN04329859,['uncultured_bacterium__EF645667'],0.40394227619024636,True
ORKA01.21879.1_2/11-114,ORKA01,SAMN04329859,['Bilophila_sp._4_1_30__BilSpec3'],0.022474833430282302,True
OVTN01.14312.1_1/64-480,OVTN01,SAMN06016419,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OVTN01.2698.1_1/1-230,OVTN01,SAMN06016419,['Bilophila_wadsworthia__BilWads6'],0.11012137050242683,True
ORMP01.11882.1_3/63-436,ORMP01,SAMEA2338692,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06060809127422978,True
ORMP01.11882.1_2/11-266,ORMP01,SAMEA2338692,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.1071370912742298,True
OPRH01.40996.1_1/1-187,OPRH01,SAMEA1963786,['Desulfovibrio_piger__DslPige4'],0.058688091274229776,True
OPRH01.20684.1_1/1-94,OPRH01,SAMEA1963786,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
USXO01.5062.1_2/64-124,USXO01,SAMN06111952,['Bilophila_sp._4_1_30__BilSpec3'],0.05289683343028231,True
OWDQ01.335.1_10/64-437,OWDQ01,SAMEA3708579,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWDQ01.335.1_11/11-266,OWDQ01,SAMEA3708579,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORMR01.34516.1_1/2-136,ORMR01,SAMEA2338699,['Bilophila_sp._4_1_30__BilSpec3'],0.0168188334302823,True
ULVE01.66400.1_2/62-435,ULVE01,SAMEA4835778,['uncultured_bacterium__EF645667'],0.4713002761902463,True
ULVE01.97021.1_1/1-178,ULVE01,SAMEA4835778,['uncultured_bacterium__EF645667'],NA,True
ULVE01.66400.1_1/11-77,ULVE01,SAMEA4835778,"['uncultured_bacterium__EF645667', 'Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_vulgaris__DQ826729']",NA,True
OUOU01.48953.1_2/2-120,OUOU01,SAMN05356889,['Gordonibacter_pamelaeae__GrdPame5'],0.8394047043931652,True
OWCT01.361.1_11/64-437,OWCT01,SAMEA3708532,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWCT01.361.1_12/11-266,OWCT01,SAMEA3708532,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWST01.295.1_59/63-436,OWST01,SAMEA4378314,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.0016338485328509585,True
OWST01.295.1_60/11-266,OWST01,SAMEA4378314,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.026157417985541376,True
OWST01.33873.1_1/64-259,OWST01,SAMEA4378314,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OWST01.83968.1_1/11-152,OWST01,SAMEA4378314,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ULSC01.10421.1_2/11-266,ULSC01,SAMEA4835698,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.026157417985541376,True
ULSC01.10421.1_1/1-201,ULSC01,SAMEA4835698,['Desulfovibrio_sp._3_1_syn3__DsvSp230'],0.010814848532850958,True
ULSC01.24134.1_1/63-180,ULSC01,SAMEA4835698,"['uncultured_bacterium__EF645667', 'Desulfovibrio_sp._3_1_syn3__DsvSp230', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
USUE01.15096.1_1/65-346,USUE01,SAMN06111989,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
USUE01.14479.1_1/1-253,USUE01,SAMN06111989,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.11631709127422976,True
USWL01.33418.1_1/90-374,USWL01,SAMN06112052,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
USWL01.23489.1_2/6-240,USWL01,SAMN06112052,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],0.9551108848764335,True
UPXB01.58015.1_1/1-240,UPXB01,SAMN06111974,['Bilophila_sp._4_1_30__BilSpec3'],0.010094833430282302,True
UPMP01.33444.1_1/64-293,UPMP01,SAMEA2737867,['Bilophila_sp._4_1_30__BilSpec3'],0.012766833430282303,True
UPMP01.23586.1_1/1-215,UPMP01,SAMEA2737867,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
QFCF01.61.1_24/64-437,QFCF01,SAMN09062253,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
QFCF01.61.1_23/11-266,QFCF01,SAMN09062253,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
ORHY01.11194.1_1/3-243,ORHY01,SAMN04329854,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORHY01.6155.1_1/6-222,ORHY01,SAMN04329854,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],0.9551108848764335,True
ORHY01.2880.1_3/2-140,ORHY01,SAMN04329854,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA,True
ORHY01.6155.1_2/1-91,ORHY01,SAMN04329854,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1662355398282183,True
UMFN01.19429.1_9/64-437,UMFN01,SAMEA4836047,['Bilophila_sp._4_1_30__BilSpec3'],0.013838833430282303,True
UMFN01.19429.1_8/11-266,UMFN01,SAMEA4836047,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
OVXT01.1434.1_12/64-437,OVXT01,SAMEA3708538,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OVXT01.1434.1_11/11-266,OVXT01,SAMEA3708538,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OQIL01.2251.1_3/1-259,OQIL01,SAMD00036191,['Bilophila_wadsworthia__BilWads6'],0.10789337050242682,True
OQIL01.2251.1_4/11-232,OQIL01,SAMD00036191,['Bilophila_wadsworthia__BilWads6'],0.40937637050242687,True
OVYO01.10884.1_1/64-370,OVYO01,SAMEA3708615,['Bilophila_sp._4_1_30__BilSpec3'],0.0332908334302823,True
OVYO01.42471.1_1/11-287,OVYO01,SAMEA3708615,['Bilophila_wadsworthia__BilWads6'],0.17114937050242682,True
OVLY01.1993.1_7/64-437,OVLY01,SAMN06016327,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OVLY01.1993.1_6/11-266,OVLY01,SAMN06016327,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OVYW01.13981.1_1/1-126,OVYW01,SAMEA3708705,['Bilophila_wadsworthia__BilWads6'],NA,True
OWFH01.1987.1_10/64-437,OWFH01,SAMEA3708577,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWFH01.14124.1_1/1-365,OWFH01,SAMEA3708577,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05637409127422978,True
OWFH01.1987.1_11/11-160,OWFH01,SAMEA3708577,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OWFH01.31505.1_1/1-124,OWFH01,SAMEA3708577,['Bilophila_wadsworthia__BilWads6'],NA,True
OWFH01.14124.1_2/11-160,OWFH01,SAMEA3708577,['Desulfovibrio_piger__DslPige2'],0.018678521469858798,True
UZOX01.25948.1_2/63-150,UZOX01,SAMN00791989,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA,True
ULYR01.37847.1_1/1-233,ULYR01,SAMEA4835868,['uncultured_bacterium__EF645667'],NA,True
ULYR01.59233.1_1/1-169,ULYR01,SAMEA4835868,['uncultured_bacterium__EF645667'],NA,True
ORPB01.29461.1_1/1-97,ORPB01,SAMEA2338747,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
OYVV01.10705.1_1/27-294,OYVV01,SAMN06165153,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.003725619456684,True
OYVV01.5002.1_2/28-293,OYVV01,SAMN06165153,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.081024619456684,True
UERV01.15970.1_1/63-347,UERV01,SAMN06115540,['uncultured_bacterium__EF645667'],0.11685367739288706,True
UPPJ01.43873.1_2/1-74,UPPJ01,SAMEA2737769,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Desulfitibacter_alkalitolerans__DfiAlka2']",NA,True
OPEV01.4444.1_5/40-292,OPEV01,SAMEA1972159,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.729180619456683,True
UPLU01.15874.1_1/62-431,UPLU01,SAMEA2737865,['uncultured_bacterium__EF645667'],0.4745862761902463,True
UPLU01.7455.1_4/1-184,UPLU01,SAMEA2737865,['uncultured_bacterium__EF645667'],NA,True
USYZ01.5076.1_4/64-437,USYZ01,SAMN06111968,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USYZ01.5076.1_3/11-266,USYZ01,SAMN06111968,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORMN01.11609.1_2/63-436,ORMN01,SAMEA2338770,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.053646091274229785,True
ORMN01.11609.1_3/11-266,ORMN01,SAMEA2338770,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.08386609127422978,True
ORMN01.20534.1_2/5-240,ORMN01,SAMEA2338770,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.2958215563320348,True
ORMN01.20534.1_1/1-170,ORMN01,SAMEA2338770,['Archaeoglobus_sulfaticallidus__ArgSulfa'],1.898249498786778,True
UZVO01.14644.1_1/1-122,UZVO01,SAMN00993245,['Bilophila_sp._4_1_30__BilSpec3'],0.0598788334302823,True
UZVO01.13383.1_3/64-140,UZVO01,SAMN00993245,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULWO01.22023.1_1/1-338,ULWO01,SAMEA4835814,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UPMO01.1077.1_4/63-436,UPMO01,SAMEA2737809,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07932009127422979,True
UPMO01.1077.1_5/11-266,UPMO01,SAMEA2737809,['Desulfovibrio_piger__DslPige3'],0.029669787680788404,True
OROS01.14746.1_2/1-358,OROS01,SAMEA2338753,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06473709127422979,True
OROS01.14746.1_1/11-105,OROS01,SAMEA2338753,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OYXD01.28088.1_1/47-294,OYXD01,SAMN06165146,['Bilophila_sp._4_1_30__BilSpec3'],0.011764833430282303,True
OYXD01.43852.1_1/1-163,OYXD01,SAMN06165146,['Bilophila_wadsworthia__BilWads6'],NA,True
OYXD01.41238.1_2/11-104,OYXD01,SAMN06165146,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OYXD01.41238.1_1/1-113,OYXD01,SAMN06165146,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,True
UERR01.18720.1_1/63-436,UERR01,SAMN06115534,['Desulfovibrio_piger__DslPige2'],0.027885521469858798,True
UERR01.1714.1_13/62-435,UERR01,SAMN06115534,['uncultured_bacterium__EF645667'],0.4713002761902463,True
UERR01.14998.1_3/11-266,UERR01,SAMN06115534,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.059355787680788405,True
UERR01.1714.1_12/11-266,UERR01,SAMN06115534,['uncultured_bacterium__EF645667'],0.6105172761902464,True
UERR01.58414.1_1/1-183,UERR01,SAMN06115534,['Bilophila_wadsworthia__BilWads6'],0.3098603705024268,True
OOZW01.941.1_20/40-291,OOZW01,SAMEA2042517,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.616285619456683,True
OWQJ01.26956.1_1/5-240,OWQJ01,SAMEA4378255,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.3262595563320347,True
OWQJ01.26956.1_2/1-223,OWQJ01,SAMEA4378255,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.5249465398282187,True
UYKQ01.1142.1_10/64-437,UYKQ01,SAMN03653691,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UYKQ01.1142.1_9/11-266,UYKQ01,SAMN03653691,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
UMLF01.5773.1_2/40-291,UMLF01,SAMEA4836194,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.616285619456683,True
OUQR01.21700.1_2/1-358,OUQR01,SAMN05194709,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07764909127422978,True
OUQR01.21700.1_1/11-101,OUQR01,SAMN05194709,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",NA,True
USYY01.2792.1_2/64-437,USYY01,SAMN06111935,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USYY01.2792.1_3/11-266,USYY01,SAMN06111935,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OQQS01.39433.1_1/22-311,OQQS01,SAMN02712190,['Bilophila_sp._4_1_30__BilSpec3'],0.0849298334302823,True
UYBN01.21325.1_1/1-292,UYBN01,SAMEA1970465,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UYBN01.43068.1_1/1-102,UYBN01,SAMEA1970465,['Desulfovibrio_piger__DslPige4'],0.07280078768078839,True
OQNB01.12230.1_1/1-75,OQNB01,SAMD00036377,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'uncultured_bacterium__EF645667']",NA,True
OQNB01.3660.1_1/11-89,OQNB01,SAMD00036377,['MSW_digester_clone__Unc01cxc'],0.9370328067095219,True
UERK01.36684.1_2/15-388,UERK01,SAMN06115538,['Desulfovibrio_piger__DslPige4'],0.014000787680788404,True
UERK01.38218.1_1/1-167,UERK01,SAMN06115538,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UERK01.36684.1_1/11-98,UERK01,SAMN06115538,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige2']",NA,True
ORBO01.26.1_73/53-401,ORBO01,SAMN04161035,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.2982045398282185,True
ORBO01.26.1_74/4-240,ORBO01,SAMN04161035,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.2834625563320348,True
OQME01.59449.1_2/11-98,OQME01,SAMD00036398,['Bilophila_wadsworthia__BilWads6'],NA,True
OQME01.59449.1_1/1-111,OQME01,SAMD00036398,['Bilophila_wadsworthia__BilWads6'],0.15290037050242683,True
UZTK01.28195.1_2/1-109,UZTK01,SAMN00792062,['Bilophila_sp._4_1_30__BilSpec3'],0.0191838334302823,True
UZTK01.28195.1_1/11-79,UZTK01,SAMN00792062,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORJR01.88543.1_2/1-160,ORJR01,SAMN04329779,['uncultured_bacterium__EF645667'],0.03367608413954223,True
ORJR01.25589.1_2/28-287,ORJR01,SAMN04329779,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.7172916194566845,True
OPXC01.21268.1_2/63-436,OPXC01,SAMEA2043043,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05439409127422978,True
OPXC01.21268.1_1/11-155,OPXC01,SAMEA2043043,['Desulfovibrio_piger__DslPige2'],0.0977485214698588,True
OWFV01.52048.1_1/45-320,OWFV01,SAMEA3708595,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.2244015398282182,True
OVTR01.22212.1_1/1-316,OVTR01,SAMN06016381,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OVTR01.17800.1_1/1-168,OVTR01,SAMN06016381,['Bilophila_wadsworthia__BilWads6'],NA,True
UXRV01.837.1_33/62-435,UXRV01,SAMEA2156850,['uncultured_bacterium__EF645667'],0.4713002761902463,True
UXRV01.837.1_34/11-266,UXRV01,SAMEA2156850,['uncultured_bacterium__EF645667'],0.5974082761902464,True
UXRV01.62466.1_2/1-93,UXRV01,SAMEA2156850,['Desulfitibacter_alkalitolerans__DfiAlka2'],NA,True
USYE01.21458.1_1/13-255,USYE01,SAMN06111929,['Bilophila_wadsworthia__BilWads6'],0.2554653705024268,True
USYE01.27595.1_1/1-224,USYE01,SAMN06111929,['uncultured_bacterium__EF645667'],0.3918562761902463,True
USUB01.14146.1_1/11-266,USUB01,SAMN06111994,['Bilophila_wadsworthia__BilWads6'],0.009269500000250014,True
UPEG01.8060.1_4/63-436,UPEG01,SAMEA2737665,['Desulfovibrio_piger__DslPige3'],0.007976787680788404,True
UPEG01.7489.1_1/11-266,UPEG01,SAMEA2737665,['uncultured_bacterium__EF645667'],0.17876127619024634,True
UPEG01.53870.1_1/11-157,UPEG01,SAMEA2737665,['Bilophila_wadsworthia__BilWads6'],NA,True
UPEG01.92476.1_1/1-91,UPEG01,SAMEA2737665,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_vulgaris__DQ826729']",NA,True
UPEG01.53870.1_2/1-91,UPEG01,SAMEA2737665,['Desulfovibrio_vulgaris__DQ826729'],NA,True
ORUB01.19437.1_2/32-291,ORUB01,SAMEA2338853,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.616285619456683,True
UZRM01.8301.1_1/11-266,UZRM01,SAMN00792037,['Desulfovibrio_piger__DslPige3'],0.020357787680788404,True
UZRM01.8301.1_2/1-212,UZRM01,SAMN00792037,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
OVTE01.3152.1_1/64-421,OVTE01,SAMN06016406,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OVTE01.7277.1_3/11-266,OVTE01,SAMN06016406,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UMCK01.70864.1_1/2-232,UMCK01,SAMEA4835957,['uncultured_bacterium__EF645667'],NA,True
UMCK01.64005.1_1/1-203,UMCK01,SAMEA4835957,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3']",NA,True
OROO01.6124.1_1/63-436,OROO01,SAMEA2338730,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.032767787680788404,True
OROO01.6124.1_2/11-266,OROO01,SAMEA2338730,['uncultured_bacterium__EF645667'],0.15961627619024632,True
OVLK01.7948.1_1/83-456,OVLK01,SAMN06016369,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OVLK01.7948.1_2/1-253,OVLK01,SAMN06016369,['Bilophila_wadsworthia__BilWads6'],0.10877437050242683,True
OWCF01.209.1_18/62-435,OWCF01,SAMEA3708504,['uncultured_bacterium__EF645667'],0.4745862761902463,True
OWCF01.11056.1_1/1-345,OWCF01,SAMEA3708504,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OWCF01.11056.1_2/11-266,OWCF01,SAMEA3708504,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWCF01.209.1_17/11-266,OWCF01,SAMEA3708504,['uncultured_bacterium__EF645667'],0.6088632761902464,True
OWWR01.33513.1_1/1-177,OWWR01,SAMN05827008,['Bilophila_wadsworthia__BilWads6'],0.15348637050242683,True
UEPC01.15665.1_1/62-435,UEPC01,SAMN06115420,['uncultured_bacterium__EF645667'],0.4745862761902463,True
UEPC01.15665.1_2/11-128,UEPC01,SAMN06115420,['uncultured_bacterium__EF645667'],0.6088632761902464,True
ULXK01.35672.1_2/1-245,ULXK01,SAMEA4835836,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3566545398282184,True
ULXK01.2990.1_1/53-143,ULXK01,SAMEA4835836,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Desulfitibacter_alkalitolerans__DfiAlka2', 'MSW_digester_clone__Unc01cxc']",NA,True
USXF01.1739.1_4/64-437,USXF01,SAMN06111943,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USXF01.1739.1_3/11-266,USXF01,SAMN06111943,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPRN01.40386.1_1/1-327,UPRN01,SAMEA2737746,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UPRN01.894.1_32/11-266,UPRN01,SAMEA2737746,['uncultured_bacterium__EF645667'],0.19613627619024632,True
UPRN01.9373.1_5/1-204,UPRN01,SAMEA2737746,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OZFZ01.3761.1_4/63-436,OZFZ01,SAMN06165019,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.07643709127422979,True
OZFZ01.3761.1_3/11-266,OZFZ01,SAMN06165019,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.03905778768078841,True
OZFZ01.33353.1_1/2-186,OZFZ01,SAMN06165019,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UESS01.26807.1_1/64-339,UESS01,SAMN06115471,['Bilophila_sp._4_1_30__BilSpec3'],0.010937833430282302,True
