# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_2/E11_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_2/E11_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_2/E11_1.bam	RPKG
6290_7	k141_43390	12770	13975	+	1206	105	0.0787045
6290_8	k141_43390	13972	15387	+	1416	125	0.0798003
6291_1	k141_128054	2	160	+	159	0	0
6291_2	k141_128054	221	1219	+	999	12	0.0108586
6291_3	k141_128054	1176	1610	+	435	8	0.0166249
6292_1	k141_92910	48	359	+	312	4	0.0115895
6292_2	k141_92910	524	1156	+	633	2	0.00285617
6292_3	k141_92910	1171	1638	+	468	7	0.013521
6293_1	k141_64336	594	1205	-	612	1229	1.81534
6293_2	k141_64336	1584	4019	+	2436	3260	1.20976
6293_3	k141_64336	4054	4281	+	228	13	0.0515426
6293_4	k141_64336	4232	7219	+	2988	340	0.102862
6293_5	k141_64336	7334	9106	+	1773	247	0.125935
6293_6	k141_64336	9187	10527	+	1341	189	0.127406
6293_7	k141_64336	10628	12778	+	2151	220	0.092457
6294_1	k141_99884	1	150	+	150	13	0.0783447
6294_2	k141_99884	215	871	-	657	142	0.19538
6294_3	k141_99884	948	1724	-	777	198	0.230357
6294_4	k141_99884	1752	4955	-	3204	786	0.221762
6295_1	k141_107122	33	1457	-	1425	14	0.00888118
6295_2	k141_107122	1737	2369	-	633	1	0.00142808
6296_1	k141_29600	2	538	+	537	29	0.0488181
6296_2	k141_29600	674	1129	+	456	11	0.0218065
6297_1	k141_8525	111	1562	-	1452	26	0.0161869
6297_2	k141_8525	1572	1952	-	381	1	0.00237264
6298_1	k141_92911	1	585	-	585	0	0
6298_2	k141_92911	533	1186	-	654	3	0.00414669
6299_1	k141_57384	1	450	+	450	28	0.0562475
6299_2	k141_57384	490	3222	+	2733	2197	0.726688
6299_3	k141_57384	3219	4619	+	1401	1897	1.22402
6299_4	k141_57384	4643	5410	+	768	904	1.06406
6299_5	k141_57384	5431	6093	+	663	670	0.913522
6299_6	k141_57384	6130	7455	+	1326	1498	1.02124
6299_7	k141_57384	7479	8501	+	1023	1181	1.04359
6299_8	k141_57384	8583	11753	+	3171	4323	1.23239
6299_9	k141_57384	11826	12119	+	294	607	1.86638
6299_10	k141_57384	12256	13623	+	1368	1882	1.24363
6299_11	k141_57384	13592	14572	+	981	1097	1.01087
6299_12	k141_57384	14550	16031	+	1482	1646	1.00401
6299_13	k141_57384	16088	16825	-	738	696	0.852532
6299_14	k141_57384	16859	17155	-	297	221	0.672657
6299_15	k141_57384	17503	17931	+	429	618	1.30223
6299_16	k141_57384	18691	20730	-	2040	2031	0.899989
6299_17	k141_57384	21023	21703	-	681	353	0.468582
6300_1	k141_43400	1	141	+	141	0	0
6300_2	k141_43400	155	1078	+	924	0	0
6300_3	k141_43400	1072	1560	+	489	0	0
6301_1	k141_120400	573	1838	+	1266	37	0.0264196
6301_2	k141_120400	1923	2870	+	948	25	0.0238391
6301_3	k141_120400	2876	4243	+	1368	28	0.0185025
6302_1	k141_1328	212	1942	+	1731	0	0
6302_2	k141_1328	2070	3083	-	1014	1	0.000891497
6302_3	k141_1328	3110	3994	-	885	0	0
6302_4	k141_1328	4190	5011	-	822	4	0.00439892
6303_1	k141_99886	487	1725	+	1239	6	0.00437761
6303_2	k141_99886	1969	3345	+	1377	3	0.00196945
6303_3	k141_99886	3514	3819	+	306	2	0.00590835
6304_1	k141_43403	2	229	+	228	0	0
6304_2	k141_43403	226	1245	+	1020	8	0.00709002
6305_1	k141_29604	3	353	+	351	0	0
6305_2	k141_29604	430	1440	-	1011	1	0.000894142
6306_1	k141_78833	2	370	+	369	0	0
6306_2	k141_78833	711	1028	-	318	0	0
6307_1	k141_120403	1	963	+	963	4	0.00375484
6307_2	k141_120403	960	1565	+	606	0	0
6307_3	k141_120403	1703	1861	-	159	0	0
6308_1	k141_8529	144	1769	+	1626	34	0.0189024
6308_2	k141_8529	1756	3546	+	1791	8	0.00403787
6308_3	k141_8529	3561	4127	+	567	6	0.0095659
6309_1	k141_29609	3	674	+	672	3	0.00403561
6309_2	k141_29609	683	1975	-	1293	0	0
6310_1	k141_57396	82	1206	-	1125	34	0.0273202
6310_2	k141_57396	1228	1950	-	723	17	0.0212553
6311_1	k141_113532	2	1966	+	1965	4	0.00184016
6311_2	k141_113532	1978	3591	+	1614	3	0.00168026
6312_1	k141_29612	708	1289	+	582	11	0.0170855
6312_2	k141_29612	1414	1476	+	63	0	0
6313_1	k141_57398	2	739	-	738	8	0.00979921
6313_2	k141_57398	986	1591	-	606	1	0.00149171
6313_3	k141_57398	1759	2349	+	591	9	0.0137662
6314_1	k141_113533	1	1002	+	1002	8	0.00721738
6314_2	k141_113533	1054	2157	-	1104	1	0.00081882
6315_1	k141_43417	3	584	-	582	5	0.00776613
6315_2	k141_43417	777	965	+	189	4	0.0191318
6315_3	k141_43417	1034	1210	+	177	3	0.0153217
6315_4	k141_43417	1229	1999	+	771	14	0.0164146
6315_5	k141_43417	1992	2828	+	837	13	0.0140403
6315_6	k141_43417	3123	3323	+	201	0	0
6316_1	k141_128058	1	84	+	84	0	0
6316_2	k141_128058	182	1138	+	957	6	0.00566757
6316_3	k141_128058	1284	2426	-	1143	8	0.00632705
6316_4	k141_128058	2464	4011	-	1548	32	0.0186869
6316_5	k141_128058	4032	4268	-	237	2	0.0076285
6316_6	k141_128058	4487	5884	+	1398	15	0.00969933
6316_7	k141_128058	5904	7124	+	1221	13	0.00962466
6316_8	k141_128058	7173	7916	+	744	11	0.0133653
6316_9	k141_128058	8036	9256	+	1221	15	0.0111054
6316_10	k141_128058	9305	10366	+	1062	5	0.00425601
6316_11	k141_128058	10409	11107	+	699	9	0.0116392
6316_12	k141_128058	11176	11280	-	105	0	0
6317_1	k141_120405	2	1183	-	1182	7	0.0053535
6317_2	k141_120405	1188	2915	-	1728	17	0.0088933
6317_3	k141_120405	3078	4088	-	1011	7	0.00625899
6317_4	k141_120405	4119	5615	-	1497	10	0.00603859
6318_1	k141_128059	84	293	+	210	2	0.00860931
6318_2	k141_128059	256	1152	+	897	4	0.00403111
6318_3	k141_128059	1152	1940	+	789	9	0.0103115
6319_1	k141_113539	2	154	-	153	3	0.017725
6319_2	k141_113539	269	1087	-	819	1	0.00110376
6319_3	k141_113539	1080	1652	-	573	0	0
6320_1	k141_8531	187	2106	-	1920	20	0.00941643
6320_2	k141_8531	2110	3684	-	1575	4	0.00229582
6320_3	k141_8531	3733	4140	-	408	4	0.00886252
6320_4	k141_8531	4337	4933	+	597	3	0.0045426
6320_5	k141_8531	5015	7084	-	2070	1	0.000436704
6320_6	k141_8531	7106	7693	-	588	0	0
6321_1	k141_15255	396	1355	+	960	6	0.00564986
6321_2	k141_15255	1449	2060	+	612	5	0.00738544
6321_3	k141_15255	2061	3062	-	1002	3	0.00270652
6321_4	k141_15255	3251	5260	+	2010	16	0.00719584
6321_5	k141_15255	5514	6413	-	900	6	0.00602652
6321_6	k141_15255	6609	7562	+	954	2	0.00189513
6321_7	k141_15255	7696	8769	+	1074	7	0.00589185
6321_8	k141_15255	9166	10413	+	1248	5	0.0036217
6321_9	k141_15255	10487	11446	+	960	7	0.0065915
6321_10	k141_15255	11504	11677	-	174	5	0.0259764
6321_11	k141_15255	11721	12578	+	858	2	0.00210717
6321_12	k141_15255	12642	13934	+	1293	13	0.00908871
6321_13	k141_15255	13943	14983	+	1041	3	0.00260512
6321_14	k141_15255	14980	16080	+	1101	8	0.00656841
6321_15	k141_15255	16308	16910	+	603	10	0.0149913
6321_16	k141_15255	16916	17611	+	696	7	0.00909173
6321_17	k141_15255	17724	18479	+	756	0	0
6321_18	k141_15255	18493	19104	+	612	7	0.0103396
6321_19	k141_15255	19224	21284	-	2061	21	0.00921083
6321_20	k141_15255	21392	22600	-	1209	7	0.00523395
6321_21	k141_15255	22964	23470	-	507	8	0.0142639
6321_22	k141_15255	23569	24132	+	564	7	0.0112196
6321_23	k141_15255	24309	25301	+	993	6	0.0054621
6321_24	k141_15255	25398	26438	+	1041	7	0.00607862
6321_25	k141_15255	26582	27274	+	693	1	0.00130444
6322_1	k141_50732	83	841	-	759	4	0.00476404
6322_2	k141_50732	941	1621	+	681	2	0.00265485
6322_3	k141_50732	1618	1710	-	93	0	0
6322_4	k141_50732	1875	2873	-	999	5	0.00452441
6322_5	k141_50732	4003	4386	+	384	2	0.00470822
6322_6	k141_50732	4971	6260	-	1290	15	0.0105114
6322_7	k141_50732	6614	7744	-	1131	8	0.00639418
6322_8	k141_50732	7817	8485	-	669	1	0.00135124
6322_9	k141_50732	9076	10311	-	1236	2	0.00146275
6323_1	k141_43426	43	1257	-	1215	6	0.00446409
6323_2	k141_43426	1257	1628	-	372	0	0
6324_1	k141_29619	1	405	+	405	2	0.00446409
6324_2	k141_29619	661	1518	+	858	1	0.00105359
6325_1	k141_113540	1	216	+	216	0	0
6325_2	k141_113540	209	901	+	693	39	0.0508732
6325_3	k141_113540	907	1170	+	264	10	0.0342416
6326_1	k141_57400	53	1609	+	1557	327	0.189853
6326_2	k141_57400	1718	1918	+	201	47	0.211378
6326_3	k141_57400	1949	3475	+	1527	338	0.200095
6326_4	k141_57400	3480	5000	+	1521	301	0.178894
6326_5	k141_57400	4997	5548	+	552	77	0.126098
6327_1	k141_29621	3	1001	-	999	2	0.00180976
6327_2	k141_29621	1163	1828	+	666	8	0.0108586
6328_1	k141_128068	1	1110	+	1110	2	0.00162879
6329_1	k141_113547	3	980	+	978	275	0.254186
6329_2	k141_113547	1008	1547	+	540	94	0.157359
6330_1	k141_29623	1	66	+	66	0	0
6330_2	k141_29623	118	534	+	417	3	0.00650344
6330_3	k141_29623	540	1268	+	729	5	0.00620012
6330_4	k141_29623	1336	1461	+	126	0	0
6331_1	k141_113548	38	646	+	609	3	0.00445309
6331_2	k141_113548	800	1099	+	300	0	0
6332_1	k141_128069	2	1717	+	1716	15	0.0079019
6333_1	k141_8533	3	152	-	150	0	0
6333_2	k141_8533	166	1539	-	1374	17	0.0111846
6333_3	k141_8533	1542	3290	-	1749	24	0.0124045
6333_4	k141_8533	3860	5230	+	1371	29	0.0191213
6333_5	k141_8533	5435	5935	+	501	2	0.00360869
6334_1	k141_57408	2	208	-	207	0	0
6334_2	k141_57408	414	809	-	396	0	0
6334_3	k141_57408	856	1275	-	420	0	0
6335_1	k141_128070	3	1268	-	1266	4	0.00285617
6336_1	k141_64338	64	567	+	504	63	0.112997
6336_2	k141_64338	793	1974	-	1182	138	0.105541
6336_3	k141_64338	1932	3062	-	1131	92	0.0735331
6336_4	k141_64338	3059	5539	-	2481	285	0.103843
6336_5	k141_64338	5710	6420	+	711	109	0.138584
6336_6	k141_64338	6500	7567	+	1068	105	0.0888742
6336_7	k141_64338	7980	8348	+	369	64	0.156787
6336_8	k141_64338	8395	9081	-	687	99	0.130267
6336_9	k141_64338	9265	10452	-	1188	109	0.0829407
6336_10	k141_64338	10646	11689	+	1044	120	0.103905
6336_11	k141_64338	11907	13664	+	1758	248	0.127524
6336_12	k141_64338	13685	14065	+	381	54	0.128123
6336_13	k141_64338	14075	14959	-	885	102	0.104187
6336_14	k141_64338	14963	15259	-	297	22	0.0669613
6336_15	k141_64338	15269	16384	-	1116	131	0.106112
6336_16	k141_64338	16474	17013	-	540	62	0.10379
6336_17	k141_64338	17117	17737	+	621	69	0.100442
6336_18	k141_64338	17760	18038	+	279	54	0.174963
6336_19	k141_64338	18178	18984	+	807	81	0.0907338
6336_20	k141_64338	19029	20123	+	1095	611	0.504411
6336_21	k141_64338	20132	20662	+	531	344	0.585628
6337_1	k141_43434	3	833	-	831	8	0.00870255
6337_2	k141_43434	833	1774	-	942	8	0.00767709
6337_3	k141_43434	1994	2560	-	567	1	0.00159432
6337_4	k141_43434	2743	3135	-	393	0	0
6338_1	k141_29629	3	977	+	975	0	0
6339_1	k141_64339	1	291	+	291	10	0.0310645
6339_2	k141_64339	304	1110	+	807	6	0.00672102
6340_1	k141_99891	3	521	-	519	5	0.00870884
6340_2	k141_99891	813	1325	-	513	3	0.00528642
6340_3	k141_99891	1590	2048	-	459	14	0.0275723
6340_4	k141_99891	2085	4178	-	2094	74	0.0319457
6340_5	k141_99891	4591	4857	-	267	9	0.0304712
6340_6	k141_99891	4999	5895	-	897	12	0.0120933
6340_7	k141_99891	5904	6788	-	885	23	0.0234932
6340_8	k141_99891	6788	7750	-	963	7	0.00657097
6340_9	k141_99891	7765	8160	-	396	8	0.0182622
6340_10	k141_99891	8329	11154	-	2826	34	0.0108759
6340_11	k141_99891	11158	11457	-	300	5	0.0150663
6340_12	k141_99891	11447	11722	-	276	0	0
6340_13	k141_99891	11706	12926	-	1221	17	0.0125861
6340_14	k141_99891	12951	13415	-	465	4	0.00777615
6340_15	k141_99891	13567	14817	-	1251	18	0.0130069
6341_1	k141_113552	99	446	-	348	85	0.220799
6341_2	k141_113552	498	2417	-	1920	724	0.340875
6342_1	k141_57409	2	337	-	336	2	0.00538082
6342_2	k141_57409	406	3033	-	2628	23	0.00791152
6343_1	k141_29633	3	173	-	171	6	0.0317185
6343_2	k141_29633	166	1092	-	927	112	0.109218
6343_3	k141_29633	1206	1511	-	306	24	0.0709002
6344_1	k141_113554	25	1182	-	1158	0	0
6344_2	k141_113554	1360	1566	-	207	0	0
6345_1	k141_8541	1	66	+	66	0	0
6345_2	k141_8541	41	823	+	783	3	0.00346352
6345_3	k141_8541	858	1511	+	654	2	0.00276446
6345_4	k141_8541	1547	1966	+	420	0	0
6345_5	k141_8541	2086	2259	+	174	0	0
6346_1	k141_43436	39	1259	+	1221	5	0.00370179
6346_2	k141_43436	1313	2080	-	768	4	0.00470822
6346_3	k141_43436	2172	3671	-	1500	8	0.00482121
6346_4	k141_43436	3668	4789	-	1122	5	0.00402842
6347_1	k141_64346	127	753	-	627	7	0.0100923
6347_2	k141_64346	955	2034	-	1080	23	0.0192514
6347_3	k141_64346	2313	2465	+	153	1	0.00590835
6348_1	k141_113555	53	727	+	675	10	0.0133923
6348_2	k141_113555	718	1530	+	813	14	0.0155666
6348_3	k141_113555	1662	1862	+	201	2	0.0089948
6348_4	k141_113555	1938	2546	+	609	8	0.0118749
6349_1	k141_29638	1	258	-	258	0	0
6349_2	k141_29638	518	1240	-	723	0	0
6349_3	k141_29638	1224	1832	-	609	0	0
6350_1	k141_57413	3	119	+	117	0	0
6350_2	k141_57413	139	1209	+	1071	2	0.0016881
6350_3	k141_57413	1249	1689	+	441	0	0
6350_4	k141_57413	1754	2473	-	720	2	0.00251105
6350_5	k141_57413	2668	3387	+	720	3	0.00376657
6351_1	k141_64347	3	1040	-	1038	7	0.00609619
6352_1	k141_8542	3	788	+	786	8	0.00920079
6352_2	k141_8542	1086	2852	+	1767	7	0.00358112
6353_1	k141_15256	83	1378	+	1296	418	0.291561
6353_2	k141_15256	1484	1645	+	162	32	0.178563
6353_3	k141_15256	1649	2230	+	582	262	0.406945
6353_4	k141_15256	2605	3030	+	426	201	0.426525
6353_5	k141_15256	3736	4131	+	396	236	0.538734
6353_6	k141_15256	4213	4371	+	159	58	0.329753
6353_7	k141_15256	4462	6078	+	1617	543	0.303562
6353_8	k141_15256	6050	6949	+	900	240	0.241061
6353_9	k141_15256	6962	8596	+	1635	571	0.315701
6353_10	k141_15256	8805	9398	+	594	250	0.380462
6353_11	k141_15256	9570	10514	+	945	264	0.25254
6353_12	k141_15256	10721	11791	+	1071	229	0.193287
6353_13	k141_15256	12439	12558	+	120	19	0.14313
6353_14	k141_15256	12907	13128	+	222	0	0
6354_1	k141_128082	2	1957	+	1956	5	0.00231078
6354_2	k141_128082	2033	3247	-	1215	5	0.00372007
6355_1	k141_1348	3	68	+	66	0	0
6355_2	k141_1348	139	1341	+	1203	3	0.00225431
6355_3	k141_1348	1377	1478	+	102	0	0
6356_1	k141_128083	2	853	+	852	7	0.00742704
6357_1	k141_113562	2	1084	-	1083	0	0
6358_1	k141_1349	2	1024	-	1023	32	0.0282769
6359_1	k141_92920	295	1389	+	1095	28	0.0231154
6359_2	k141_92920	1618	1896	-	279	14	0.0453609
6359_3	k141_92920	1917	3062	-	1146	34	0.0268196
6359_4	k141_92920	3106	5346	-	2241	95	0.0383212
6359_5	k141_92920	5488	6894	-	1407	46	0.0295543
6359_6	k141_92920	7367	7660	-	294	4	0.012299
6359_7	k141_92920	7707	8042	+	336	10	0.0269041
6359_8	k141_92920	8039	8158	-	120	4	0.0301326
6359_9	k141_92920	8171	9298	-	1128	24	0.0192336
6359_10	k141_92920	9631	10845	-	1215	41	0.0305046
6360_1	k141_64354	2	283	+	282	0	0
6360_2	k141_64354	280	1452	+	1173	1	0.000770654
6360_3	k141_64354	1436	1696	+	261	0	0
6361_1	k141_1351	293	1441	-	1149	14	0.0110145
6362_1	k141_128088	2	1246	-	1245	24	0.0174261
6363_1	k141_99893	1	192	-	192	0	0
6363_2	k141_99893	195	1085	-	891	2	0.00202913
6364_1	k141_64356	1	126	+	126	1	0.00717442
6364_2	k141_64356	188	1057	+	870	12	0.0124687
6364_3	k141_64356	1340	1822	-	483	10	0.0187159
6365_1	k141_15257	282	2276	-	1995	75	0.0339841
6365_2	k141_15257	2590	3051	-	462	9	0.01761
6365_3	k141_15257	3288	4934	+	1647	37	0.0203079
6365_4	k141_15257	5067	5180	+	114	0	0
6366_1	k141_1355	3	407	+	405	1	0.00223204
6366_2	k141_1355	426	1310	+	885	3	0.00306433
6367_1	k141_92923	436	1515	-	1080	18	0.0150663
6368_1	k141_57423	98	1501	-	1404	6	0.00386315
6368_2	k141_57423	1571	2140	-	570	9	0.0142733
6368_3	k141_57423	2137	2766	-	630	1	0.00143488
6368_4	k141_57423	2763	3797	-	1035	9	0.00786067
6368_5	k141_57423	3847	4941	-	1095	8	0.0066044
6368_6	k141_57423	4987	5178	-	192	3	0.0141246
6369_1	k141_22507	1	141	-	141	3	0.0192336
6369_2	k141_22507	160	495	-	336	131	0.352444
6369_3	k141_22507	534	785	+	252	70	0.251105
6369_4	k141_22507	757	1560	-	804	332	0.373284
6369_5	k141_22507	1557	2546	-	990	474	0.432813
6369_6	k141_22507	2561	3898	-	1338	478	0.322946
6369_7	k141_22507	3937	4926	-	990	308	0.281237
6369_8	k141_22507	4947	5408	-	462	137	0.268063
6369_9	k141_22507	5551	6450	-	900	336	0.337485
6369_10	k141_22507	6715	7905	-	1191	442	0.335481
6369_11	k141_22507	8099	9547	+	1449	649	0.404887
6369_12	k141_22507	9735	10697	+	963	451	0.423358
6369_13	k141_22507	10844	12166	+	1323	527	0.360088
6369_14	k141_22507	12172	13038	+	867	340	0.354501
6369_15	k141_22507	13126	15792	-	2667	1111	0.376573
6369_16	k141_22507	15888	16643	-	756	269	0.321653
6369_17	k141_22507	16806	18299	+	1494	617	0.373329
6369_18	k141_22507	18470	20746	+	2277	823	0.326734
6369_19	k141_22507	20773	22110	-	1338	476	0.321594
6369_20	k141_22507	22242	23420	-	1179	424	0.325095
6369_21	k141_22507	23509	25290	-	1782	676	0.342923
6369_22	k141_22507	25391	25594	-	204	54	0.239288
6369_23	k141_22507	25753	26214	-	462	153	0.299369
6369_24	k141_22507	26211	27167	-	957	372	0.351389
6369_25	k141_22507	27183	28460	-	1278	485	0.343059
6369_26	k141_22507	28620	31196	-	2577	882	0.309394
6369_27	k141_22507	31616	32308	-	693	511	0.666569
6369_28	k141_22507	32357	33109	-	753	264	0.316932
6369_29	k141_22507	33120	34007	-	888	297	0.302344
6369_30	k141_22507	34019	35224	-	1206	520	0.389775
6369_31	k141_22507	35462	36280	+	819	325	0.358721
6369_32	k141_22507	36339	38078	+	1740	754	0.391724
6369_33	k141_22507	38089	39600	+	1512	511	0.305511
6369_34	k141_22507	39611	40237	+	627	205	0.295559
6369_35	k141_22507	40299	40802	+	504	205	0.367689
6369_36	k141_22507	40863	41480	-	618	248	0.362761
6369_37	k141_22507	41773	42990	+	1218	616	0.457184
6369_38	k141_22507	43093	43533	-	441	172	0.352572
6369_39	k141_22507	43644	44723	-	1080	180	0.150663
6369_40	k141_22507	44738	45883	-	1146	166	0.130943
6369_41	k141_22507	45891	46958	-	1068	168	0.142199
6369_42	k141_22507	46959	47942	-	984	125	0.114835
6369_43	k141_22507	47927	48811	-	885	90	0.0919299
6369_44	k141_22507	48822	49595	-	774	68	0.0794192
6369_45	k141_22507	49602	50534	-	933	91	0.0881693
6369_46	k141_22507	50522	51961	-	1440	278	0.174518
6369_47	k141_22507	52010	53125	-	1116	375	0.303756
6369_48	k141_22507	53137	53241	-	105	10	0.0860931
6369_49	k141_22507	53259	53825	-	567	238	0.379447
6369_50	k141_22507	54163	55233	-	1071	385	0.324959
6369_51	k141_22507	55233	55727	-	495	163	0.297673
6370_1	k141_99899	2	421	+	420	0	0
6370_2	k141_99899	422	823	-	402	0	0
6370_3	k141_99899	867	1292	+	426	0	0
6371_1	k141_92926	1	234	+	234	0	0
6371_2	k141_92926	252	1037	+	786	0	0
6372_1	k141_15260	3	383	-	381	0	0
6372_2	k141_15260	405	3254	-	2850	3	0.000951555
6373_1	k141_1362	2	463	+	462	0	0
6373_2	k141_1362	468	1064	+	597	0	0
6374_1	k141_71692	22	1116	-	1095	9	0.00742995
6374_2	k141_71692	1223	1639	+	417	3	0.00650344
6374_3	k141_71692	1674	1952	-	279	0	0
6374_4	k141_71692	1949	2743	-	795	1	0.00113708
6374_5	k141_71692	2778	3398	-	621	13	0.0189238
6374_6	k141_71692	3485	4027	+	543	10	0.0166478
6374_7	k141_71692	4098	5213	+	1116	15	0.0121502
6374_8	k141_71692	5250	6134	+	885	11	0.0112359
6374_9	k141_71692	6236	6625	-	390	9	0.020861
6374_10	k141_71692	6622	8559	-	1938	26	0.0121277
6374_11	k141_71692	8563	10326	-	1764	33	0.0169111
6374_12	k141_71692	10402	11427	-	1026	16	0.0140971
6374_13	k141_71692	11648	12832	+	1185	20	0.015257
6374_14	k141_71692	12919	13266	-	348	6	0.0155858
6374_15	k141_71692	13292	13675	-	384	8	0.0188329
6374_16	k141_71692	14402	17614	+	3213	46	0.0129421
6374_17	k141_71692	17659	19533	+	1875	20	0.00964243
6374_18	k141_71692	19564	20886	+	1323	17	0.0116157
6374_19	k141_71692	21105	23462	-	2358	19	0.00728396
6374_20	k141_71692	23490	25268	-	1779	15	0.00762207
6374_21	k141_71692	25292	27625	-	2334	35	0.0135558
6374_22	k141_71692	27641	29986	-	2346	29	0.0111745
6374_23	k141_71692	30004	30678	-	675	8	0.0107138
6374_24	k141_71692	30783	32033	-	1251	17	0.0122843
6374_25	k141_71692	32083	33555	-	1473	11	0.00675068
6374_26	k141_71692	33769	35145	+	1377	16	0.0105037
6374_27	k141_71692	35142	36419	+	1278	9	0.00636604
6374_28	k141_71692	37052	37246	-	195	8	0.0370863
6374_29	k141_71692	37376	37822	+	447	8	0.0161786
6374_30	k141_71692	38694	39950	+	1257	12	0.00862986
6374_31	k141_71692	40115	41230	+	1116	7	0.00567011
6374_32	k141_71692	41232	41639	+	408	1	0.00221563
6374_33	k141_71692	41636	42919	+	1284	12	0.00844839
6374_34	k141_71692	42962	43648	+	687	5	0.00657917
6374_35	k141_71692	43620	44240	+	621	4	0.00582272
6374_36	k141_71692	44206	45780	+	1575	21	0.012053
6374_37	k141_71692	45945	46508	+	564	6	0.00961678
6374_38	k141_71692	46549	48018	+	1470	10	0.00614951
6374_39	k141_71692	48200	48658	+	459	7	0.0137861
6374_40	k141_71692	48639	50084	+	1446	28	0.0175044
6374_41	k141_71692	50404	51036	-	633	4	0.00571234
6374_42	k141_71692	51134	52606	+	1473	18	0.0110466
6374_43	k141_71692	52603	54351	+	1749	32	0.0165393
6374_44	k141_71692	54346	54606	-	261	1	0.00346352
6374_45	k141_71692	54690	55388	+	699	8	0.010346
6374_46	k141_71692	55409	56017	+	609	7	0.0103905
6374_47	k141_71692	56039	57214	+	1176	17	0.0130677
6374_48	k141_71692	57221	57553	+	333	3	0.00814394
6374_49	k141_71692	57547	57858	+	312	5	0.0144868
6374_50	k141_71692	57855	58310	+	456	6	0.0118944
6374_51	k141_71692	58313	58696	+	384	4	0.00941643
6374_52	k141_71692	58699	59313	+	615	13	0.0191085
6374_53	k141_71692	59494	60021	+	528	11	0.0188329
6374_54	k141_71692	60021	60263	+	243	0	0
6374_55	k141_71692	60366	60587	-	222	5	0.0203599
6374_56	k141_71692	60642	60782	-	141	1	0.00641119
6374_57	k141_71692	60852	65525	+	4674	65	0.0125714
6374_58	k141_71692	65522	66481	+	960	15	0.0141246
6374_59	k141_71692	66489	69320	+	2832	52	0.0165985
6374_60	k141_71692	69345	69758	+	414	3	0.00655056
6374_61	k141_71692	69774	70304	+	531	0	0
6374_62	k141_71692	70262	70804	-	543	13	0.0216422
6374_63	k141_71692	71267	75694	+	4428	56	0.0114324
6374_64	k141_71692	75711	76034	+	324	5	0.0139503
6374_65	k141_71692	76031	76297	+	267	3	0.0101571
6374_66	k141_71692	76318	76782	+	465	6	0.0116642
6374_67	k141_71692	76779	77273	+	495	11	0.0200884
6374_68	k141_71692	77270	77671	+	402	3	0.0067461
6374_69	k141_71692	78041	79354	+	1314	11	0.00756754
6374_70	k141_71692	79363	79701	-	339	1	0.0026666
6374_71	k141_71692	79776	80249	-	474	5	0.00953563
6374_72	k141_71692	80501	80797	-	297	4	0.0121748
6374_73	k141_71692	80819	80983	-	165	0	0
6374_74	k141_71692	80994	81212	-	219	1	0.00412775
6374_75	k141_71692	81212	81418	-	207	3	0.0131011
6374_76	k141_71692	81375	81551	-	177	0	0
6374_77	k141_71692	81565	82470	-	906	9	0.00897991
6374_78	k141_71692	82487	84157	-	1671	36	0.0194753
6374_79	k141_71692	84204	84806	-	603	6	0.0089948
6374_80	k141_71692	84787	84972	-	186	1	0.00486009
6374_81	k141_71692	84969	85394	-	426	2	0.00424403
6374_82	k141_71692	85418	86077	-	660	7	0.00958764
6374_83	k141_71692	86080	87279	-	1200	19	0.014313
6374_84	k141_71692	87310	88242	-	933	24	0.0232534
6374_85	k141_71692	88267	88482	-	216	0	0
6374_86	k141_71692	88479	88763	-	285	3	0.00951555
6374_87	k141_71692	88900	89448	-	549	9	0.0148193
6374_88	k141_71692	89451	89741	-	291	6	0.0186387
6374_89	k141_71692	89858	90076	+	219	0	0
6374_90	k141_71692	90073	90393	-	321	2	0.00563226
6374_91	k141_71692	90507	90920	+	414	6	0.0131011
6374_92	k141_71692	91015	91623	+	609	0	0
6374_93	k141_71692	91674	91856	+	183	1	0.00493977
6374_94	k141_71692	91877	92158	+	282	3	0.00961678
6374_95	k141_71692	92185	92976	+	792	3	0.00342416
6374_96	k141_71692	93232	93357	+	126	1	0.00717442
6374_97	k141_71692	93445	93933	+	489	6	0.0110917
6374_98	k141_71692	93972	94109	+	138	5	0.0327528
6375_1	k141_99901	3	1244	+	1242	14	0.0101898
6375_2	k141_99901	1358	2530	-	1173	16	0.0123305
6376_1	k141_128090	3	506	-	504	47	0.0842995
