# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_8_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_8/A22_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_8/A22_2.bam	RPKG
1231_6	k141_53139	3340	4734	-	1395	15	0.00528463
1232_1	k141_167522	147	449	+	303	0	0
1232_2	k141_167522	503	1051	+	549	7	0.00626647
1232_3	k141_167522	1112	2026	+	915	3	0.00161138
1232_4	k141_167522	2023	3282	+	1260	3	0.00117017
1232_5	k141_167522	3264	3452	+	189	0	0
1233_1	k141_79405	1	849	+	849	0	0
1234_1	k141_158713	1	378	+	378	6	0.00780112
1234_2	k141_158713	483	4295	+	3813	185	0.0238453
1234_3	k141_158713	4402	8685	+	4284	169	0.0193881
1234_4	k141_158713	8832	9140	+	309	16	0.0254483
1235_1	k141_61792	2	271	-	270	0	0
1235_2	k141_61792	299	2038	+	1740	5	0.00141227
1236_1	k141_321	2	250	+	249	0	0
1236_2	k141_321	243	1091	+	849	2	0.00115776
1236_3	k141_321	1076	2068	+	993	0	0
1236_4	k141_321	2068	2913	+	846	2	0.00116187
1236_5	k141_321	2914	3744	-	831	5	0.0029571
1236_6	k141_321	3744	4751	-	1008	6	0.00292542
1236_7	k141_321	5578	7455	-	1878	0	0
1236_8	k141_321	7455	7826	-	372	2	0.00264231
1236_9	k141_321	7838	8128	-	291	0	0
1236_10	k141_321	8130	8681	-	552	1	0.000890345
1236_11	k141_321	8692	9027	-	336	0	0
1236_12	k141_321	9008	9229	-	222	0	0
1236_13	k141_321	9222	9563	-	342	0	0
1236_14	k141_321	9523	9945	-	423	0	0
1236_15	k141_321	9945	10124	-	180	0	0
1236_16	k141_321	10126	11004	-	879	1	0.000559124
1236_17	k141_321	11011	11496	-	486	0	0
1236_18	k141_321	11564	12958	-	1395	0	0
1236_19	k141_321	13002	13205	-	204	0	0
1236_20	k141_321	13233	13511	-	279	0	0
1236_21	k141_321	13504	14544	-	1041	0	0
1236_22	k141_321	14548	15795	-	1248	2	0.000787613
1236_23	k141_321	15908	16252	-	345	0	0
1236_24	k141_321	16489	16908	-	420	0	0
1236_25	k141_321	16901	17134	-	234	1	0.0021003
1236_26	k141_321	17155	17403	-	249	1	0.00197378
1236_27	k141_321	17400	17678	-	279	1	0.00176154
1236_28	k141_321	17790	18017	-	228	0	0
1236_29	k141_321	18075	18563	-	489	3	0.00301516
1236_30	k141_321	18783	18917	-	135	2	0.00728104
1236_31	k141_321	19096	19308	-	213	0	0
1236_32	k141_321	19324	19629	-	306	0	0
1236_33	k141_321	19630	21006	-	1377	0	0
1236_34	k141_321	20999	21829	-	831	2	0.00118284
1236_35	k141_321	21908	22543	-	636	2	0.0015455
1237_1	k141_79406	200	1453	-	1254	55	0.0215557
1237_2	k141_79406	1598	1666	-	69	0	0
1238_1	k141_149817	3	254	-	252	16	0.0312045
1238_2	k141_149817	326	1501	-	1176	112	0.0468067
1238_3	k141_149817	1574	2749	-	1176	89	0.0371946
1238_4	k141_149817	2749	3105	-	357	22	0.0302867
1239_1	k141_105904	286	1317	+	1032	20	0.00952462
1239_2	k141_105904	1528	2676	+	1149	27	0.0115489
1239_3	k141_105904	2897	3103	+	207	6	0.0142455
1239_4	k141_105904	3373	3987	+	615	10	0.00799139
1239_5	k141_105904	4106	5431	+	1326	41	0.0151963
1239_6	k141_105904	5476	5670	+	195	2	0.00504072
1239_7	k141_105904	5660	5803	+	144	1	0.00341299
1239_8	k141_105904	5820	6362	+	543	8	0.00724082
1239_9	k141_105904	6757	7113	+	357	8	0.0110133
1239_10	k141_105904	7132	8487	+	1356	31	0.0112357
1239_11	k141_105904	8577	8822	+	246	1	0.00199785
1239_12	k141_105904	8841	9071	+	231	3	0.00638273
1239_13	k141_105904	9166	9675	+	510	5	0.00481834
1239_14	k141_105904	9675	10421	+	747	7	0.00460548
1239_15	k141_105904	10509	10856	+	348	2	0.00282454
1239_16	k141_105904	10933	11478	+	546	4	0.00360052
1239_17	k141_105904	11610	12458	+	849	7	0.00405217
1239_18	k141_105904	12448	13041	+	594	4	0.00330956
1239_19	k141_105904	13062	13673	+	612	5	0.00401528
1239_20	k141_105904	13676	14431	+	756	12	0.00780112
1239_21	k141_105904	14451	14804	+	354	2	0.00277667
1239_22	k141_105904	14826	15662	+	837	12	0.00704617
1239_23	k141_105904	15854	17188	+	1335	18	0.00662657
1239_24	k141_105904	17181	18506	+	1326	35	0.0129724
1239_25	k141_105904	18507	19142	+	636	3	0.00231826
1239_26	k141_105904	19764	21158	+	1395	6	0.00211385
1240_1	k141_132273	3	467	-	465	5	0.00528463
1240_2	k141_132273	1211	3097	+	1887	7	0.00182315
1240_3	k141_132273	3112	4842	+	1731	3	0.000851768
1240_4	k141_132273	4855	5388	+	534	3	0.00276107
1240_5	k141_132273	5409	6455	+	1047	1	0.000469408
1240_6	k141_132273	6664	6780	+	117	2	0.0084012
1241_1	k141_79409	1	675	-	675	0	0
1241_2	k141_79409	662	964	-	303	0	0
1241_3	k141_79409	1069	1218	-	150	0	0
1242_1	k141_61794	81	275	-	195	24	0.0604887
1242_2	k141_61794	426	1367	-	942	253	0.131998
1242_3	k141_61794	1361	1843	-	483	447	0.454839
1242_4	k141_61794	2126	3229	-	1104	765	0.340557
1243_1	k141_167534	2	676	-	675	5	0.00364052
1243_2	k141_167534	698	1093	-	396	3	0.00372326
1244_1	k141_105905	150	881	-	732	19	0.0127567
1244_2	k141_105905	823	1350	-	528	3	0.00279245
1245_1	k141_44325	2	124	+	123	22	0.0879053
1245_2	k141_44325	160	351	+	192	31	0.079352
1245_3	k141_44325	348	758	+	411	62	0.0741391
1245_4	k141_44325	760	2007	+	1248	203	0.0799427
1245_5	k141_44325	2107	2592	-	486	189	0.191127
1245_6	k141_44325	2646	3671	-	1026	352	0.168614
1245_7	k141_44325	3807	4226	-	420	102	0.119357
1245_8	k141_44325	4249	6195	-	1947	595	0.150193
1245_9	k141_44325	6207	6548	-	342	104	0.149453
1245_10	k141_44325	6568	7761	-	1194	300	0.123485
1245_11	k141_44325	7765	7950	-	186	48	0.126831
1245_12	k141_44325	7969	9441	-	1473	511	0.170497
1245_13	k141_44325	9438	10550	-	1113	331	0.146161
1245_14	k141_44325	10563	10748	-	186	37	0.0977656
1245_15	k141_44325	10745	12028	-	1284	410	0.156934
1245_16	k141_44325	12015	12713	-	699	222	0.156089
1245_17	k141_44325	12718	13773	-	1056	307	0.14288
1245_18	k141_44325	13780	14376	-	597	176	0.144889
1245_19	k141_44325	14382	14603	-	222	49	0.108478
1245_20	k141_44325	14596	17202	-	2607	827	0.155906
1245_21	k141_44325	17199	17510	-	312	93	0.146496
1245_22	k141_44325	17523	17867	-	345	104	0.148153
1245_23	k141_44325	17886	18230	-	345	104	0.148153
1245_24	k141_44325	18227	18439	-	213	41	0.0946023
1245_25	k141_44325	18458	19036	-	579	254	0.215602
1245_26	k141_44325	19346	19939	-	594	261	0.215949
1245_27	k141_44325	20184	21314	-	1131	393	0.170776
1245_28	k141_44325	22007	22489	-	483	214	0.217753
1245_29	k141_44325	22494	23192	-	699	163	0.114606
1245_30	k141_44325	23548	23934	+	387	73	0.0927063
1245_31	k141_44325	23931	25331	+	1401	400	0.14032
1245_32	k141_44325	25359	26342	+	984	290	0.144844
1245_33	k141_44325	26387	26542	-	156	51	0.160673
1245_34	k141_44325	26662	26886	+	225	64	0.139796
1245_35	k141_44325	27154	27801	-	648	134	0.101631
1245_36	k141_44325	28056	28163	-	108	18	0.0819117
1245_37	k141_44325	28157	29497	-	1341	437	0.160158
1245_38	k141_44325	29503	30639	-	1137	210	0.0907729
1245_39	k141_44325	30636	31214	-	579	38	0.0322554
1245_40	k141_44325	31195	32109	-	915	25	0.0134282
1245_41	k141_44325	32137	33225	-	1089	151	0.0681469
1245_42	k141_44325	33222	34322	-	1101	250	0.111596
1245_43	k141_44325	34309	35211	-	903	171	0.0930691
1245_44	k141_44325	35446	36621	-	1176	259	0.10824
1245_45	k141_44325	36624	37958	-	1335	191	0.0703152
1245_46	k141_44325	37955	39487	-	1533	325	0.104193
1245_47	k141_44325	39495	39962	-	468	62	0.0651093
1245_48	k141_44325	40052	40495	-	444	60	0.0664149
1245_49	k141_44325	40482	41750	-	1269	329	0.127418
1245_50	k141_44325	41773	42750	-	978	224	0.112566
1245_51	k141_44325	42989	43705	-	717	209	0.14326
1245_52	k141_44325	43793	46186	-	2394	909	0.186611
1245_53	k141_44325	46200	46991	-	792	242	0.150171
1245_54	k141_44325	47004	48125	-	1122	378	0.165576
1245_55	k141_44325	48200	48778	-	579	157	0.133266
1245_56	k141_44325	48800	48895	-	96	8	0.0409559
1245_57	k141_44325	49649	50869	-	1221	233	0.0937859
1245_58	k141_44325	51436	51747	+	312	135	0.212655
1245_59	k141_44325	51821	52057	+	237	93	0.192855
1245_60	k141_44325	52071	52319	+	249	82	0.16185
1245_61	k141_44325	52363	52800	+	438	106	0.11894
1245_62	k141_44325	53068	53577	+	510	58	0.0558927
1245_63	k141_44325	53993	55519	-	1527	584	0.187962
1245_64	k141_44325	55509	55829	-	321	75	0.11483
1245_65	k141_44325	55929	57518	-	1590	492	0.152078
1245_66	k141_44325	57511	57861	-	351	72	0.100814
1245_67	k141_44325	58277	59557	+	1281	322	0.123539
1245_68	k141_44325	59863	60924	-	1062	247	0.114306
1245_69	k141_44325	61017	61166	+	150	20	0.0655294
1245_70	k141_44325	61270	62460	+	1191	235	0.0969736
1245_71	k141_44325	62457	63377	+	921	270	0.144079
1245_72	k141_44325	63421	64542	+	1122	322	0.141046
1245_73	k141_44325	64731	64988	-	258	104	0.198112
1245_74	k141_44325	64993	65751	-	759	249	0.161233
1245_75	k141_44325	66038	66367	+	330	43	0.0640401
1245_76	k141_44325	66371	67207	+	837	172	0.100995
1245_77	k141_44325	67221	67346	+	126	25	0.097514
1245_78	k141_44325	67449	68087	+	639	247	0.189974
1245_79	k141_44325	68215	68367	+	153	29	0.0931545
1245_80	k141_44325	68326	68805	-	480	252	0.258022
1245_81	k141_44325	68854	69729	-	876	396	0.222172
1245_82	k141_44325	69726	70361	-	636	384	0.296737
1245_83	k141_44325	70391	71167	-	777	497	0.314364
1245_84	k141_44325	71298	72197	+	900	553	0.301981
1245_85	k141_44325	72511	73116	+	606	438	0.355221
1245_86	k141_44325	73138	74085	-	948	513	0.265954
1245_87	k141_44325	74082	74390	-	309	154	0.24494
1246_1	k141_158714	1	75	+	75	0	0
1246_2	k141_158714	129	1229	+	1101	11	0.00491024
1246_3	k141_158714	1667	2098	+	432	2	0.00227533
1246_4	k141_158714	2135	3079	+	945	4	0.0020803
1246_5	k141_158714	3119	3661	+	543	0	0
1246_6	k141_158714	3677	4996	+	1320	0	0
1247_1	k141_61798	3	353	-	351	2	0.0028004
1247_2	k141_61798	463	819	+	357	4	0.00550667
1247_3	k141_61798	788	1213	+	426	6	0.00692212
1248_1	k141_132276	30	560	-	531	0	0
1248_2	k141_132276	591	2555	-	1965	9	0.00225101
1249_1	k141_105906	3	836	-	834	2	0.00117859
1249_2	k141_105906	921	2012	+	1092	4	0.00180026
1250_1	k141_44326	3	152	-	150	4	0.0131059
1250_2	k141_44326	152	997	-	846	67	0.0389226
1250_3	k141_44326	994	1104	-	111	0	0
1251_1	k141_167539	109	1431	-	1323	15	0.00557223
1252_1	k141_105908	3	1160	-	1158	2	0.000848826
1253_1	k141_331	2	1132	+	1131	12	0.00521454
1253_2	k141_331	1132	1245	+	114	0	0
1253_3	k141_331	1336	2694	+	1359	12	0.00433969
1253_4	k141_331	2698	3657	+	960	5	0.00255974
1254_1	k141_105909	2	781	-	780	16	0.0100814
1254_2	k141_105909	915	1259	-	345	12	0.0170946
1255_1	k141_79415	1	1179	+	1179	64	0.0266786
1255_2	k141_79415	1427	2182	-	756	42	0.0273039
1255_3	k141_79415	2305	3393	+	1089	27	0.0121852
1256_1	k141_123509	143	811	+	669	155	0.113868
1256_2	k141_123509	904	1263	+	360	14	0.0191127
1256_3	k141_123509	1260	2057	+	798	1	0.000615878
1256_4	k141_123509	2142	2606	+	465	0	0
1256_5	k141_123509	2622	3071	+	450	3	0.00327647
1256_6	k141_123509	3091	3873	+	783	0	0
1256_7	k141_123509	3948	5141	+	1194	11	0.00452778
1256_8	k141_123509	5163	6590	+	1428	9	0.0030975
1256_9	k141_123509	6590	7321	+	732	3	0.00201422
1256_10	k141_123509	7324	9000	+	1677	14	0.00410291
1256_11	k141_123509	9037	10107	+	1071	10	0.00458889
1256_12	k141_123509	10364	10546	-	183	0	0
1256_13	k141_123509	10539	11066	-	528	0	0
1256_14	k141_123509	11047	11277	-	231	0	0
1257_1	k141_132277	283	1113	-	831	0	0
1257_2	k141_132277	1119	2351	-	1233	1	0.000398597
1257_3	k141_132277	2475	2939	-	465	2	0.00211385
1257_4	k141_132277	3040	3444	-	405	0	0
1258_1	k141_97034	424	1866	-	1443	76	0.0258848
1258_2	k141_97034	2131	2874	-	744	31	0.0204779
1258_3	k141_97034	2991	3908	-	918	34	0.0182026
1258_4	k141_97034	3929	6844	-	2916	94	0.015843
1258_5	k141_97034	6948	7913	-	966	31	0.0157718
1258_6	k141_97034	8016	9317	-	1302	45	0.0169863
1258_7	k141_97034	9540	13088	-	3549	165	0.0228494
1258_8	k141_97034	13393	15207	-	1815	83	0.022475
1258_9	k141_97034	15204	15641	-	438	14	0.0157091
1258_10	k141_97034	15815	16966	-	1152	55	0.0234643
1258_11	k141_97034	17062	17418	-	357	6	0.00826001
1258_12	k141_97034	17468	17665	-	198	1	0.00248217
1258_13	k141_97034	17701	18195	-	495	16	0.0158859
1258_14	k141_97034	18507	18830	-	324	21	0.0318546
1258_15	k141_97034	19124	21061	-	1938	97	0.0245989
1258_16	k141_97034	21457	21906	-	450	19	0.020751
1258_17	k141_97034	21932	22135	-	204	2	0.00481834
1258_18	k141_97034	22163	23251	-	1089	52	0.0234678
1258_19	k141_97034	23253	23585	-	333	6	0.00885532
1258_20	k141_97034	23646	24500	-	855	34	0.0195439
1258_21	k141_97034	24667	25356	+	690	30	0.0213683
1258_22	k141_97034	25404	26012	-	609	29	0.0234034
1258_23	k141_97034	26204	29257	-	3054	132	0.0212423
1258_24	k141_97034	29352	31601	-	2250	70	0.0152902
1258_25	k141_97034	31626	33836	-	2211	78	0.0173382
1258_26	k141_97034	34013	36202	-	2190	61	0.0136894
1258_27	k141_97034	36219	39554	-	3336	97	0.0142904
1258_28	k141_97034	39741	39968	-	228	2	0.00431114
1258_29	k141_97034	40301	41509	-	1209	43	0.0174799
1258_30	k141_97034	41728	42105	+	378	18	0.0234034
1258_31	k141_97034	42210	45542	-	3333	118	0.0173998
1258_32	k141_97034	45702	46319	+	618	23	0.018291
1259_1	k141_44329	9	227	-	219	2	0.00448831
1259_2	k141_44329	237	584	-	348	59	0.083324
1259_3	k141_44329	581	796	-	216	28	0.0637091
1259_4	k141_44329	1500	1721	+	222	0	0
1259_5	k141_44329	1690	2778	+	1089	1	0.000451304
1259_6	k141_44329	2723	3076	+	354	0	0
1260_1	k141_167544	1	1023	+	1023	19	0.00912799
1261_1	k141_61799	3	1748	+	1746	17	0.00478522
1261_2	k141_61799	1811	3016	+	1206	30	0.0122256
1261_3	k141_61799	3080	4105	+	1026	28	0.0134124
1261_4	k141_61799	4109	5203	+	1095	17	0.00763013
1262_1	k141_132278	3	203	-	201	1	0.00244513
1262_2	k141_132278	268	615	-	348	3	0.00423681
1262_3	k141_132278	655	876	-	222	2	0.00442766
1262_4	k141_132278	876	1178	-	303	2	0.00324403
1263_1	k141_79420	1	645	-	645	0	0
1263_2	k141_79420	938	1063	-	126	0	0
1264_1	k141_114591	218	2173	+	1956	71	0.0178397
1264_2	k141_114591	2194	4395	+	2202	152	0.0339253
1264_3	k141_114591	4408	4599	+	192	4	0.010239
1264_4	k141_114591	4563	5222	-	660	19	0.0141484
1264_5	k141_114591	5241	5702	-	462	9	0.0095741
1264_6	k141_114591	6363	6758	+	396	25	0.0310272
1264_7	k141_114591	6825	7325	+	501	25	0.0245245
1264_8	k141_114591	7592	8884	+	1293	78	0.0296479
1264_9	k141_114591	9226	10413	+	1188	63	0.0260628
1264_10	k141_114591	10583	11740	+	1158	44	0.0186742
1264_11	k141_114591	11733	12422	+	690	19	0.0135332
1264_12	k141_114591	12454	13245	+	792	67	0.0415764
1264_13	k141_114591	13285	15333	+	2049	128	0.0307019
1264_14	k141_114591	15360	16319	+	960	59	0.0302049
1264_15	k141_114591	16331	16669	+	339	10	0.0144977
1264_16	k141_114591	16666	17634	+	969	44	0.0223165
1264_17	k141_114591	17821	18204	+	384	15	0.0191981
1265_1	k141_105911	1	435	+	435	47	0.0531014
1265_2	k141_105911	484	2169	+	1686	409	0.119224
1266_1	k141_158715	74	1723	+	1650	63	0.0187652
1266_2	k141_158715	2116	3258	+	1143	118	0.050738
1266_3	k141_158715	3417	4355	+	939	88	0.046059
1266_4	k141_158715	4367	5863	+	1497	119	0.0390681
1266_5	k141_158715	5876	6415	+	540	37	0.0336748
1267_1	k141_61800	1	363	+	363	0	0
1267_2	k141_61800	418	1056	+	639	0	0
1268_1	k141_8942	24	1055	-	1032	63	0.0300026
1268_2	k141_8942	1110	2594	-	1485	56	0.0185336
1268_3	k141_8942	2887	4584	-	1698	75	0.0217081
1268_4	k141_8942	4625	5068	-	444	28	0.0309936
1268_5	k141_8942	5099	5896	-	798	52	0.0320256
1268_6	k141_8942	5889	6959	-	1071	46	0.0211089
1268_7	k141_8942	7177	7494	+	318	9	0.0139095
1268_8	k141_8942	7491	8150	+	660	34	0.0253182
1268_9	k141_8942	8147	9076	+	930	31	0.0163823
1268_10	k141_8942	9123	9332	+	210	5	0.0117017
1268_11	k141_8942	9373	9822	+	450	21	0.0229353
1268_12	k141_8942	9915	10649	-	735	27	0.018054
1268_13	k141_8942	10646	11152	-	507	45	0.0436216
1268_14	k141_8942	11844	12074	-	231	17	0.0361688
1268_15	k141_8942	12089	12331	-	243	2	0.00404502
1268_16	k141_8942	12396	13754	-	1359	49	0.0177204
1268_17	k141_8942	13756	14127	-	372	14	0.0184962
1268_18	k141_8942	14309	17302	-	2994	169	0.0277416
1268_19	k141_8942	17345	18769	-	1425	64	0.0220731
1268_20	k141_8942	19135	19665	+	531	32	0.0296178
1268_21	k141_8942	19945	20961	-	1017	53	0.0256125
1268_22	k141_8942	21040	21984	-	945	17	0.00884127
1268_23	k141_8942	22078	23085	-	1008	50	0.0243785
1269_1	k141_132279	2	682	+	681	3	0.00216507
1269_2	k141_132279	768	1199	+	432	2	0.00227533
1270_1	k141_167545	1	261	+	261	4	0.00753211
1270_2	k141_167545	261	377	+	117	0	0
1270_3	k141_167545	476	1249	+	774	6	0.00380985
1270_4	k141_167545	1259	2089	+	831	8	0.00473136
1270_5	k141_167545	2104	2220	+	117	0	0
1271_1	k141_97037	3	614	-	612	6	0.00481834
1271_2	k141_97037	635	1129	-	495	8	0.00794296
1271_3	k141_97037	1133	2053	-	921	6	0.00320176
1272_1	k141_149820	119	505	+	387	14	0.0177793
1272_2	k141_149820	661	1200	+	540	1	0.00091013
1272_3	k141_149820	1203	1958	+	756	29	0.0188527
1272_4	k141_149820	2000	2137	+	138	8	0.028491
1272_5	k141_149820	2185	3039	+	855	22	0.012646
1272_6	k141_149820	3020	4099	+	1080	44	0.0200229
1272_7	k141_149820	4424	5743	+	1320	66	0.0245735
1272_8	k141_149820	5769	6740	+	972	24	0.0121351
1272_9	k141_149820	6740	7342	+	603	24	0.019561
1272_10	k141_149820	7335	8036	+	702	34	0.0238034
1272_11	k141_149820	8051	8626	+	576	19	0.0162117
1272_12	k141_149820	8645	9436	+	792	21	0.0130314
1272_13	k141_149820	9687	9809	+	123	3	0.0119871
1273_1	k141_158716	1	81	-	81	0	0
1273_2	k141_158716	253	744	-	492	0	0
1273_3	k141_158716	1049	1174	-	126	0	0
1274_1	k141_61801	2	160	+	159	0	0
1274_2	k141_61801	231	788	+	558	0	0
1274_3	k141_61801	811	1122	+	312	1	0.00157523
1274_4	k141_61801	1264	1407	+	144	0	0
1275_1	k141_105912	2	1408	+	1407	9	0.00314373
1275_2	k141_105912	1495	2088	+	594	3	0.00248217
1276_1	k141_149823	1	144	+	144	3	0.010239
1276_2	k141_149823	307	1185	+	879	0	0
1277_1	k141_8949	3	1091	+	1089	3	0.00135391
1278_1	k141_333	106	981	+	876	39	0.0218805
1278_2	k141_333	1211	1558	+	348	21	0.0296577
1278_3	k141_333	1697	3526	+	1830	139	0.0373303
1278_4	k141_333	3721	4665	+	945	82	0.0426461
1278_5	k141_333	4662	5114	+	453	23	0.0249532
1278_6	k141_333	5241	5375	+	135	11	0.0400457
1278_7	k141_333	5338	5529	+	192	9	0.0230377
1278_8	k141_333	5882	6262	+	381	11	0.0141894
1278_9	k141_333	6211	6714	+	504	19	0.0185277
1279_1	k141_158718	3	356	-	354	4	0.00555334
1279_2	k141_158718	353	628	-	276	0	0
1279_3	k141_158718	734	1627	-	894	3	0.00164923
1280_1	k141_167553	1	789	-	789	19	0.0118352
1280_2	k141_167553	813	1022	-	210	5	0.0117017
1281_1	k141_61804	2	592	-	591	0	0
1281_2	k141_61804	652	1362	+	711	0	0
1282_1	k141_97044	2	1192	+	1191	271	0.111829
1283_1	k141_336	348	785	-	438	0	0
1284_1	k141_79421	1	1401	-	1401	1	0.0003508
1284_2	k141_79421	1502	2305	-	804	1	0.000611282
1284_3	k141_79421	2329	3048	-	720	2	0.0013652
1284_4	k141_79421	3071	3712	-	642	1	0.00076553
1284_5	k141_79421	3732	4667	-	936	8	0.0042006
1284_6	k141_79421	4942	5562	-	621	1	0.000791418
1285_1	k141_8950	2	109	-	108	0	0
1285_2	k141_8950	327	659	-	333	23	0.0339454
1285_3	k141_8950	625	1533	-	909	368	0.198967
1285_4	k141_8950	1521	2210	-	690	314	0.223655
1285_5	k141_8950	2207	2362	-	156	25	0.0787613
1286_1	k141_114604	3	851	-	849	8	0.00463105
1286_2	k141_114604	921	1292	-	372	1	0.00132116
1287_1	k141_61807	2	1234	-	1233	0	0
1288_1	k141_158723	3	803	+	801	0	0
1288_2	k141_158723	864	1016	+	153	0	0
1288_3	k141_158723	1257	1478	+	222	0	0
1289_1	k141_167557	2	352	-	351	0	0
1289_2	k141_167557	567	1103	+	537	2	0.00183043
1289_3	k141_167557	1113	1181	+	69	0	0
1290_1	k141_341	3	1346	+	1344	1	0.000365677
1291_1	k141_105914	3	437	-	435	8	0.00903854
1291_2	k141_105914	599	1156	-	558	12	0.0105693
1291_3	k141_105914	1248	2303	-	1056	28	0.0130314
1291_4	k141_105914	2415	3266	-	852	24	0.0138442
1291_5	k141_105914	3372	4487	-	1116	27	0.0118904
1292_1	k141_132280	298	1575	+	1278	11	0.00423018
1292_2	k141_132280	1572	2690	+	1119	1	0.000439205
1292_3	k141_132280	2793	3020	+	228	1	0.00215557
1292_4	k141_132280	3292	4548	+	1257	15	0.0058648
1292_5	k141_132280	4638	5351	-	714	3	0.002065
1292_6	k141_132280	5417	6838	-	1422	4	0.00138248
1293_1	k141_167558	3	860	+	858	12	0.00687371
1293_2	k141_167558	860	1114	+	255	0	0
1294_1	k141_8951	1	165	-	165	24	0.0714866
1294_2	k141_8951	307	750	+	444	253	0.28005
1294_3	k141_8951	757	2136	+	1380	943	0.335838
1295_1	k141_79428	2	916	-	915	111	0.059621
1296_1	k141_8954	3	1016	+	1014	2	0.00096937
1297_1	k141_158726	947	1117	-	171	1	0.0028741
1297_2	k141_158726	1338	1625	-	288	1	0.00170649
1297_3	k141_158726	1709	1828	+	120	0	0
1298_1	k141_105917	3	287	+	285	0	0
1298_2	k141_105917	290	1570	+	1281	0	0
1298_3	k141_105917	1573	1938	+	366	0	0
1299_1	k141_132283	2	1498	+	1497	404	0.132635
1300_1	k141_167560	191	691	+	501	3	0.00294294
1300_2	k141_167560	764	1792	+	1029	11	0.00525381
1301_1	k141_105918	50	1036	+	987	0	0
1302_1	k141_61813	3	455	-	453	3	0.00325477
1302_2	k141_61813	458	1579	-	1122	29	0.0127029
1302_3	k141_61813	1603	2337	-	735	17	0.0113673
1302_4	k141_61813	2654	2884	-	231	7	0.014893
1303_1	k141_132284	2	100	+	99	0	0
1303_2	k141_132284	138	1211	+	1074	116	0.0530825
1303_3	k141_132284	1316	1774	+	459	37	0.0396174
1304_1	k141_44335	1	906	-	906	6	0.00325477
1304_2	k141_44335	1083	2264	-	1182	0	0
1304_3	k141_44335	2287	2625	-	339	0	0
1304_4	k141_44335	2939	3784	-	846	5	0.00290467
1304_5	k141_44335	3836	4756	-	921	0	0
1304_6	k141_44335	4756	5079	-	324	2	0.00303377
1304_7	k141_44335	5236	5886	-	651	5	0.00377473
1304_8	k141_44335	6424	7134	-	711	1	0.000691238
1304_9	k141_44335	7174	8157	-	984	6	0.00299677
1304_10	k141_44335	8159	8704	-	546	5	0.00450064
1304_11	k141_44335	9285	10760	+	1476	10	0.00332974
1305_1	k141_347	2	535	+	534	8	0.00736285
1305_2	k141_347	1296	2303	+	1008	9	0.00438813
1305_3	k141_347	2717	2821	+	105	1	0.00468067
1306_1	k141_158733	2	496	+	495	7	0.00695009
1306_2	k141_158733	1177	1437	+	261	9	0.0169473
1307_1	k141_114605	2	310	+	309	5	0.00795259
1307_2	k141_114605	635	1900	+	1266	39	0.0151401
1307_3	k141_114605	1913	3172	+	1260	29	0.0113116
1307_4	k141_114605	3462	5141	+	1680	31	0.0090688
1307_5	k141_114605	5346	7115	+	1770	35	0.00971834
1308_1	k141_158735	2	376	+	375	0	0
1308_2	k141_158735	465	1154	+	690	0	0
1309_1	k141_167564	1	195	-	195	0	0
1309_2	k141_167564	252	1958	-	1707	18	0.00518246
1309_3	k141_167564	2023	2907	-	885	1	0.000555334
1309_4	k141_167564	2921	3811	-	891	6	0.00330956
1310_1	k141_61820	1	1242	-	1242	0	0
1310_2	k141_61820	1551	2291	-	741	0	0
1311_1	k141_132294	3	998	-	996	0	0
1312_1	k141_8956	132	377	-	246	0	0
1312_2	k141_8956	374	829	-	456	0	0
1312_3	k141_8956	1024	2226	-	1203	25	0.0102134
1312_4	k141_8956	2419	2895	+	477	1	0.00103034
1312_5	k141_8956	2916	3128	-	213	1	0.00230737
1312_6	k141_8956	3068	3364	-	297	5	0.00827391
1312_7	k141_8956	3453	3668	-	216	3	0.00682598
1312_8	k141_8956	3681	4187	-	507	3	0.00290811
1312_9	k141_8956	4366	4797	-	432	2	0.00227533
1312_10	k141_8956	4881	5102	-	222	0	0
1312_11	k141_8956	5103	5237	-	135	0	0
