# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_3_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_3/M17_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_3/M17_1.bam	RPKM
387_6	k141_30148	3155	4081	-	927	8	0.554688
387_7	k141_30148	4277	4660	+	384	2	0.334763
387_8	k141_30148	4841	5437	+	597	8	0.8613
387_9	k141_30148	5462	6025	+	564	4	0.455848
387_10	k141_30148	6025	6453	+	429	3	0.449472
387_11	k141_30148	6544	6969	-	426	5	0.754396
387_12	k141_30148	6994	9261	-	2268	25	0.708493
387_13	k141_30148	9372	9554	+	183	0	0
387_14	k141_30148	9467	10552	-	1086	8	0.473477
387_15	k141_30148	10588	11808	-	1221	20	1.05282
387_16	k141_30148	11916	13322	-	1407	10	0.45682
387_17	k141_30148	13421	13495	+	75	0	0
388_1	k141_39451	2	958	+	957	0	0
388_2	k141_39451	1270	1767	+	498	0	0
388_3	k141_39451	1787	2446	+	660	0	0
388_4	k141_39451	2514	5129	+	2616	0	0
388_5	k141_39451	5702	6382	-	681	0	0
388_6	k141_39451	6599	7498	+	900	0	0
388_7	k141_39451	7612	12267	+	4656	3	0.041414
388_8	k141_39451	12273	14615	+	2343	0	0
388_9	k141_39451	14876	15787	+	912	0	0
388_10	k141_39451	16131	16334	-	204	0	0
388_11	k141_39451	16465	17289	+	825	0	0
388_12	k141_39451	17309	18568	+	1260	0	0
388_13	k141_39451	18594	19928	+	1335	0	0
388_14	k141_39451	19952	22432	+	2481	0	0
388_15	k141_39451	22524	23870	+	1347	0	0
388_16	k141_39451	24071	24376	+	306	0	0
388_17	k141_39451	24436	25107	-	672	0	0
388_18	k141_39451	25115	25861	-	747	0	0
388_19	k141_39451	25892	26491	-	600	0	0
388_20	k141_39451	27775	29577	-	1803	0	0
388_21	k141_39451	29591	32809	-	3219	2	0.0399345
388_22	k141_39451	33709	36390	+	2682	0	0
388_23	k141_39451	36396	38303	+	1908	0	0
388_24	k141_39451	38365	40131	+	1767	0	0
388_25	k141_39451	40152	40628	+	477	0	0
388_26	k141_39451	40787	42340	+	1554	0	0
388_27	k141_39451	42542	43819	-	1278	0	0
388_28	k141_39451	44058	46517	-	2460	1	0.0261278
388_29	k141_39451	46549	47460	-	912	0	0
388_30	k141_39451	47637	48596	+	960	0	0
388_31	k141_39451	48612	49697	+	1086	0	0
389_1	k141_9375	1	651	+	651	1	0.098732
389_2	k141_9375	641	1285	+	645	5	0.498252
389_3	k141_9375	1288	2028	+	741	4	0.346961
390_1	k141_25521	3	902	-	900	0	0
390_2	k141_25521	1103	2782	+	1680	0	0
390_3	k141_25521	2787	3488	-	702	0	0
390_4	k141_25521	3515	4330	-	816	0	0
390_5	k141_25521	4327	5166	-	840	0	0
392_1	k141_16289	1	933	-	933	0	0
392_2	k141_16289	1266	2033	+	768	0	0
392_3	k141_16289	2297	2902	+	606	0	0
393_1	k141_14006	102	584	-	483	0	0
393_2	k141_14006	671	3601	-	2931	0	0
393_3	k141_14006	3948	4874	+	927	0	0
393_4	k141_14006	4884	5939	+	1056	0	0
393_5	k141_14006	6001	7290	+	1290	0	0
393_6	k141_14006	7347	8651	-	1305	0	0
393_7	k141_14006	8680	9519	-	840	0	0
393_8	k141_14006	9512	11287	-	1776	0	0
393_9	k141_14006	11318	11749	-	432	0	0
393_10	k141_14006	12232	12393	-	162	0	0
394_1	k141_7027	244	1095	-	852	0	0
395_1	k141_23313	25	630	-	606	0	0
395_2	k141_23313	834	2081	+	1248	0	0
395_3	k141_23313	2068	2667	-	600	0	0
395_4	k141_23313	2667	3851	-	1185	0	0
395_5	k141_23313	3943	5550	+	1608	0	0
396_1	k141_41765	180	1055	-	876	0	0
397_1	k141_25527	99	1046	-	948	0	0
397_2	k141_25527	1216	1752	-	537	0	0
398_1	k141_7029	2	1216	-	1215	0	0
398_2	k141_7029	1362	2045	+	684	0	0
399_1	k141_23314	1	90	+	90	0	0
399_2	k141_23314	163	822	-	660	0	0
399_3	k141_23314	819	1571	-	753	0	0
399_4	k141_23314	1571	2791	-	1221	0	0
400_1	k141_41768	464	688	-	225	40	11.4266
401_1	k141_14009	2	196	-	195	0	0
401_2	k141_14009	208	3495	-	3288	0	0
402_1	k141_39461	2	400	-	399	0	0
402_2	k141_39461	459	2060	-	1602	5	0.200607
403_1	k141_25531	2	439	+	438	0	0
403_2	k141_25531	530	1066	-	537	0	0
404_1	k141_27885	2	355	-	354	0	0
404_2	k141_27885	662	757	-	96	0	0
404_3	k141_27885	784	2208	-	1425	0	0
404_4	k141_27885	2469	2888	-	420	0	0
404_5	k141_27885	3163	3912	-	750	0	0
404_6	k141_27885	4047	4856	+	810	0	0
404_7	k141_27885	4877	5551	-	675	0	0
404_8	k141_27885	5675	7006	+	1332	0	0
404_9	k141_27885	7003	7506	+	504	0	0
404_10	k141_27885	7546	8295	+	750	0	0
404_11	k141_27885	8292	9566	+	1275	0	0
404_12	k141_27885	9628	10665	+	1038	0	0
404_13	k141_27885	10719	11798	+	1080	0	0
404_14	k141_27885	12238	13713	+	1476	0	0
404_15	k141_27885	13836	14771	-	936	0	0
404_16	k141_27885	15061	16794	-	1734	0	0
404_17	k141_27885	16882	17640	-	759	0	0
404_18	k141_27885	18143	18949	-	807	0	0
404_19	k141_27885	18968	20008	-	1041	0	0
404_20	k141_27885	20470	22050	+	1581	0	0
404_21	k141_27885	22250	22477	+	228	0	0
405_1	k141_25532	3	80	+	78	0	0
405_2	k141_25532	177	1436	+	1260	13	0.66315
406_1	k141_89	558	1415	-	858	3812	285.565
406_2	k141_89	1360	3204	-	1845	7861	273.855
406_3	k141_89	3573	4673	+	1101	5464	318.979
406_4	k141_89	4713	5072	-	360	1116	199.251
406_5	k141_89	5072	5776	-	705	2570	234.306
406_6	k141_89	5826	7142	-	1317	5132	250.461
406_7	k141_89	7185	8351	-	1167	4358	240.024
406_8	k141_89	8681	10081	+	1401	4627	212.276
406_9	k141_89	10064	10981	-	918	3769	263.89
406_10	k141_89	11233	12516	-	1284	5497	275.169
406_11	k141_89	12583	13797	-	1215	4465	236.202
406_12	k141_89	14295	15668	-	1374	5350	250.268
406_13	k141_89	15729	16505	-	777	2781	230.048
406_14	k141_89	16513	17517	-	1005	3796	242.772
406_15	k141_89	17671	18822	+	1152	5220	291.244
406_16	k141_89	19124	21775	+	2652	11052	267.859
406_17	k141_89	21958	23691	+	1734	8215	304.507
406_18	k141_89	23917	24768	+	852	3084	232.656
406_19	k141_89	24755	25096	-	342	782	146.967
406_20	k141_89	25098	25976	-	879	2582	188.802
406_21	k141_89	25942	28239	-	2298	8993	251.532
406_22	k141_89	28290	28610	-	321	763	152.777
406_23	k141_89	28625	29590	-	966	3789	252.108
406_24	k141_89	29899	32400	+	2502	11315	290.674
406_25	k141_89	32412	33074	+	663	1998	193.696
406_26	k141_89	33085	34188	+	1104	4820	280.619
406_27	k141_89	34464	35081	+	618	2879	299.428
406_28	k141_89	35108	36013	-	906	3344	237.234
406_29	k141_89	36107	38287	-	2181	8122	239.357
406_30	k141_89	38616	39506	-	891	4945	356.72
406_31	k141_89	39888	41441	-	1554	7350	304.001
406_32	k141_89	41574	42698	+	1125	4668	266.696
406_33	k141_89	42931	44481	+	1551	5559	230.369
406_34	k141_89	44522	46141	+	1620	6015	238.649
406_35	k141_89	46218	47078	+	861	2892	215.891
406_36	k141_89	47296	49728	-	2433	8991	237.522
406_37	k141_89	49731	50891	-	1161	4909	271.769
406_38	k141_89	51168	51485	+	318	1370	276.906
406_39	k141_89	51545	52153	+	609	3039	320.739
406_40	k141_89	52214	52426	-	213	722	217.869
406_41	k141_89	52629	54827	+	2199	9084	265.516
406_42	k141_89	54983	56008	+	1026	4495	281.593
406_43	k141_89	56205	57059	+	855	3630	272.885
406_44	k141_89	57152	57682	+	531	1983	240.031
406_45	k141_89	57692	59023	+	1332	5163	249.136
406_46	k141_89	59090	60016	+	927	4134	286.635
406_47	k141_89	60109	60594	+	486	2041	269.926
406_48	k141_89	60679	60918	-	240	1396	373.863
406_49	k141_89	61349	62194	+	846	3740	284.145
406_50	k141_89	62217	63725	+	1509	7019	298.968
406_51	k141_89	63896	64906	+	1011	4672	297.023
406_52	k141_89	65003	65749	+	747	2965	255.119
406_53	k141_89	65754	66182	-	429	1552	232.527
406_54	k141_89	66209	66508	-	300	1244	266.525
406_55	k141_89	66720	67160	-	441	1861	271.236
406_56	k141_89	67261	67860	+	600	2542	272.31
406_57	k141_89	67968	68735	+	768	3152	263.793
406_58	k141_89	68790	69545	-	756	2431	206.682
406_59	k141_89	69652	70641	-	990	4461	289.625
406_60	k141_89	70961	71923	-	963	5115	341.396
406_61	k141_89	72104	73006	-	903	4063	289.2
406_62	k141_89	73155	73655	-	501	2040	261.717
406_63	k141_89	73805	74503	+	699	2755	253.328
406_64	k141_89	74500	75873	+	1374	5646	264.115
406_65	k141_89	75979	76653	-	675	2643	251.67
406_66	k141_89	76802	77785	-	984	4048	264.414
406_67	k141_89	78045	78665	-	621	2628	272.002
406_68	k141_89	78951	79985	+	1035	3807	236.418
406_69	k141_89	79982	80920	-	939	3192	218.492
406_70	k141_89	80904	81740	-	837	3320	254.948
406_71	k141_89	82028	83497	+	1470	6011	262.826
406_72	k141_89	83494	84753	+	1260	5477	279.39
406_73	k141_89	85214	86038	+	825	3904	304.155
406_74	k141_89	86048	86362	+	315	860	175.48
406_75	k141_89	86403	87776	-	1374	6081	284.464
406_76	k141_89	88130	88684	-	555	1930	223.513
406_77	k141_89	88772	89605	-	834	3133	241.453
406_78	k141_89	89799	90386	+	588	2365	258.519
406_79	k141_89	90435	92849	+	2415	9982	265.668
406_80	k141_89	92862	93764	+	903	3374	240.157
406_81	k141_89	93761	94396	+	636	1869	188.882
406_82	k141_89	94393	95322	+	930	4104	283.637
406_83	k141_89	95538	95756	-	219	1004	294.665
406_84	k141_89	96152	96430	-	279	1533	353.164
406_85	k141_89	96492	96704	-	213	1128	340.383
406_86	k141_89	96789	97079	-	291	1585	350.086
406_87	k141_89	97080	97391	-	312	1439	296.446
406_88	k141_89	97621	98529	+	909	4302	304.19
406_89	k141_89	98593	99534	-	942	3635	248.023
406_90	k141_89	99579	100016	-	438	1218	178.736
406_91	k141_89	100013	100885	-	873	3599	264.976
406_92	k141_89	100879	101478	-	600	2414	258.598
406_93	k141_89	101619	102506	-	888	3315	239.944
406_94	k141_89	102496	103845	-	1350	5061	240.958
406_95	k141_89	103944	105377	-	1434	5655	253.467
406_96	k141_89	105447	106457	-	1011	3369	214.185
406_97	k141_89	106490	107377	-	888	2907	210.412
406_98	k141_89	107402	108280	-	879	3496	255.636
406_99	k141_89	108453	109349	+	897	3960	283.754
406_100	k141_89	109389	110177	+	789	2915	237.465
406_101	k141_89	110237	111502	-	1266	5233	265.678
406_102	k141_89	111604	112584	-	981	4007	262.536
406_103	k141_89	112592	113302	-	711	2772	250.589
406_104	k141_89	113520	115343	-	1824	9081	319.998
406_105	k141_89	115716	117125	+	1410	7946	362.216
406_106	k141_89	117299	118348	+	1050	3924	240.203
406_107	k141_89	118360	119769	+	1410	5815	265.075
406_108	k141_89	119881	119991	+	111	619	358.432
406_109	k141_89	120224	121597	-	1374	7294	341.207
406_110	k141_89	121786	122295	-	510	2922	368.255
406_111	k141_89	122877	123509	+	633	3369	342.087
406_112	k141_89	123891	126677	-	2787	11958	275.778
406_113	k141_89	126736	126921	+	186	537	185.567
406_114	k141_89	127041	127973	+	933	3495	240.771
406_115	k141_89	128014	129444	-	1431	5407	242.86
406_116	k141_89	129599	130225	-	627	1653	169.451
406_117	k141_89	130242	131228	-	987	4200	273.509
406_118	k141_89	131305	131574	-	270	896	213.296
406_119	k141_89	131644	132228	+	585	2443	268.415
406_120	k141_89	132210	132737	+	528	2920	355.457
407_1	k141_2370	195	677	-	483	2	0.266147
407_2	k141_2370	869	2206	+	1338	2	0.0960755
407_3	k141_2370	2267	2398	+	132	1	0.486928
407_4	k141_2370	2378	3940	-	1563	6	0.246735
407_5	k141_2370	4110	5591	+	1482	3	0.13011
407_6	k141_2370	5588	6274	+	687	2	0.187116
407_7	k141_2370	6396	7934	+	1539	1	0.0417638
407_8	k141_2370	8019	8315	+	297	0	0
407_9	k141_2370	8682	9371	+	690	11	1.02467
407_10	k141_2370	9356	10474	+	1119	8	0.459514
407_11	k141_2370	10723	11370	+	648	1	0.0991891
407_12	k141_2370	12684	13781	+	1098	2	0.117076
407_13	k141_2370	13791	14090	+	300	3	0.642745
407_14	k141_2370	14280	14645	+	366	5	0.878067
407_15	k141_2370	15126	16778	+	1653	13	0.505486
407_16	k141_2370	16822	17712	+	891	4	0.28855
407_17	k141_2370	17714	17932	+	219	0	0
407_18	k141_2370	18146	19189	+	1044	3	0.184697
407_19	k141_2370	19581	20954	+	1374	16	0.748466
407_20	k141_2370	21323	22705	+	1383	15	0.69712
407_21	k141_2370	23425	23949	+	525	4	0.489711
407_22	k141_2370	24141	25646	-	1506	7	0.298753
407_23	k141_2370	25938	28343	+	2406	17	0.454142
407_24	k141_2370	28483	29598	+	1116	6	0.345562
407_25	k141_2370	29604	30290	+	687	3	0.280675
407_26	k141_2370	30305	32362	+	2058	10	0.312315
407_27	k141_2370	32355	33488	+	1134	7	0.396756
407_28	k141_2370	33485	34171	+	687	0	0
407_29	k141_2370	34155	35048	+	894	2	0.143791
407_30	k141_2370	35050	36213	+	1164	1	0.0552186
407_31	k141_2370	36252	37409	+	1158	3	0.166514
407_32	k141_2370	37545	38816	+	1272	2	0.101061
407_33	k141_2370	38928	39221	+	294	0	0
407_34	k141_2370	39235	40365	+	1131	5	0.284149
407_35	k141_2370	40381	41625	+	1245	5	0.258131
407_36	k141_2370	41773	42414	+	642	1	0.100116
407_37	k141_2370	42372	42968	+	597	2	0.215325
407_38	k141_2370	42971	43939	+	969	2	0.132662
407_39	k141_2370	43979	44350	+	372	2	0.345562
407_40	k141_2370	44352	45206	+	855	1	0.0751749
407_41	k141_2370	45706	46245	+	540	2	0.238054
407_42	k141_2370	46259	47080	+	822	3	0.234578
407_43	k141_2370	47130	47792	+	663	4	0.38778
407_44	k141_2370	48028	48477	-	450	2	0.285664
407_45	k141_2370	48747	49568	+	822	8	0.625543
407_46	k141_2370	49773	50231	-	459	3	0.420095
407_47	k141_2370	50363	52312	+	1950	18	0.593303
407_48	k141_2370	52661	53923	-	1263	7	0.356232
407_49	k141_2370	54038	55246	-	1209	8	0.425307
407_50	k141_2370	55538	56041	+	504	5	0.637644
407_51	k141_2370	56073	57269	+	1197	5	0.268482
407_52	k141_2370	57282	57992	+	711	5	0.452001
407_53	k141_2370	58133	58522	-	390	6	0.988839
407_54	k141_2370	58528	59439	-	912	5	0.352382
407_55	k141_2370	59928	63443	+	3516	25	0.457014
407_56	k141_2370	63701	65320	+	1620	6	0.238054
407_57	k141_2370	65640	67616	+	1977	9	0.2926
407_58	k141_2370	67631	69835	+	2205	12	0.349793
407_59	k141_2370	69832	70281	+	450	0	0
407_60	k141_2370	70297	70932	+	636	8	0.808484
407_61	k141_2370	70936	72027	+	1092	8	0.470876
407_62	k141_2370	72002	72562	+	561	4	0.458285
407_63	k141_2370	72564	74018	+	1455	3	0.132525
407_64	k141_2370	74019	75284	+	1266	10	0.507698
407_65	k141_2370	75292	77085	+	1794	16	0.57324
407_66	k141_2370	77382	77711	+	330	1	0.194771
407_67	k141_2370	77784	78272	+	489	0	0
407_68	k141_2370	78269	80002	+	1734	9	0.333605
407_69	k141_2370	80121	81155	+	1035	7	0.434707
407_70	k141_2370	81431	82942	-	1512	16	0.680154
407_71	k141_2370	83268	83534	+	267	2	0.481457
407_72	k141_2370	83674	85824	+	2151	10	0.298812
407_73	k141_2370	85830	86276	+	447	2	0.287582
407_74	k141_2370	86436	87005	+	570	1	0.112762
407_75	k141_2370	87018	88190	+	1173	19	1.0411
407_76	k141_2370	88195	89499	+	1305	4	0.19701
407_77	k141_2370	89515	90897	+	1383	8	0.371798
407_78	k141_2370	91292	91561	+	270	4	0.952215
407_79	k141_2370	91564	93723	+	2160	10	0.297567
407_80	k141_2370	93736	94383	+	648	1	0.0991891
407_81	k141_2370	94501	95103	-	603	3	0.319774
407_82	k141_2370	95134	95637	-	504	2	0.255058
407_83	k141_2370	95907	98531	-	2625	30	0.734566
407_84	k141_2370	98674	99483	+	810	3	0.238054
407_85	k141_2370	99503	99931	+	429	5	0.74912
408_1	k141_25533	1	480	+	480	0	0
408_2	k141_25533	477	1067	+	591	0	0
409_1	k141_4716	3	347	-	345	0	0
409_2	k141_4716	380	1618	-	1239	3	0.155628
409_3	k141_4716	1746	2624	-	879	0	0
409_4	k141_4716	2734	5037	-	2304	0	0
409_5	k141_4716	5123	6775	-	1653	0	0
409_6	k141_4716	6874	7794	-	921	0	0
409_7	k141_4716	7819	11370	-	3552	1	0.0180953
409_8	k141_4716	11393	12301	-	909	0	0
409_9	k141_4716	12578	13360	+	783	0	0
409_10	k141_4716	13377	14525	+	1149	0	0
409_11	k141_4716	14539	15258	-	720	0	0
409_12	k141_4716	15514	16635	-	1122	0	0
409_13	k141_4716	17384	18853	-	1470	1	0.0437242
409_14	k141_4716	18876	19430	-	555	0	0
409_15	k141_4716	19443	20258	-	816	1	0.0787678
409_16	k141_4716	20475	23375	-	2901	3	0.0664679
409_17	k141_4716	23778	25313	-	1536	3	0.125536
409_18	k141_4716	25297	26001	-	705	0	0
409_19	k141_4716	26008	26250	-	243	0	0
409_20	k141_4716	26296	28122	-	1827	0	0
409_21	k141_4716	28127	28579	-	453	0	0
409_22	k141_4716	28566	29543	-	978	0	0
409_23	k141_4716	30008	30526	+	519	0	0
409_24	k141_4716	30684	31067	-	384	0	0
409_25	k141_4716	31069	32340	-	1272	0	0
409_26	k141_4716	32345	32569	-	225	0	0
409_27	k141_4716	32569	34599	-	2031	0	0
409_28	k141_4716	34601	35554	-	954	0	0
409_29	k141_4716	35557	35982	-	426	0	0
409_30	k141_4716	35985	36326	-	342	0	0
409_31	k141_4716	36298	36711	-	414	0	0
409_32	k141_4716	36708	38945	-	2238	2	0.0574392
409_33	k141_4716	39120	39431	-	312	0	0
409_34	k141_4716	39433	40044	-	612	0	0
409_35	k141_4716	40044	40415	-	372	0	0
409_36	k141_4716	40442	40822	-	381	0	0
409_37	k141_4716	40815	41159	-	345	0	0
409_38	k141_4716	41159	41437	-	279	0	0
409_39	k141_4716	41557	41847	+	291	0	0
409_40	k141_4716	41872	42189	+	318	0	0
409_41	k141_4716	42186	42509	+	324	0	0
409_42	k141_4716	42541	43737	-	1197	0	0
409_43	k141_4716	43754	44449	-	696	0	0
409_44	k141_4716	44409	45761	-	1353	1	0.0475052
409_45	k141_4716	46147	46527	+	381	0	0
409_46	k141_4716	46573	46752	-	180	0	0
409_47	k141_4716	46845	48446	-	1602	0	0
409_48	k141_4716	48531	48794	-	264	0	0
409_49	k141_4716	48924	49385	-	462	0	0
409_50	k141_4716	49477	50433	-	957	0	0
409_51	k141_4716	50553	50777	-	225	0	0
409_52	k141_4716	50761	51537	-	777	1	0.0827214
409_53	k141_4716	51617	51916	-	300	0	0
409_54	k141_4716	51919	52476	-	558	2	0.230375
409_55	k141_4716	52473	53762	-	1290	1	0.0498252
409_56	k141_4716	53856	54131	+	276	0	0
409_57	k141_4716	54135	54704	-	570	0	0
409_58	k141_4716	54826	55224	-	399	0	0
409_59	k141_4716	55313	55585	+	273	1	0.235438
409_60	k141_4716	55769	56188	-	420	1	0.153035
409_61	k141_4716	56185	56364	-	180	0	0
409_62	k141_4716	56431	57717	-	1287	1	0.0499413
409_63	k141_4716	57714	57980	-	267	0	0
409_64	k141_4716	57982	58266	-	285	0	0
409_65	k141_4716	58488	60725	-	2238	2	0.0574392
409_66	k141_4716	60722	61141	-	420	1	0.153035
409_67	k141_4716	61211	63250	-	2040	3	0.0945213
409_68	k141_4716	63261	63449	-	189	0	0
409_69	k141_4716	63462	64028	-	567	0	0
409_70	k141_4716	64042	65169	-	1128	2	0.113962
409_71	k141_4716	65159	65479	-	321	0	0
409_72	k141_4716	65469	65633	-	165	0	0
409_73	k141_4716	65773	65883	+	111	0	0
409_74	k141_4716	65939	66154	+	216	0	0
409_75	k141_4716	66194	67756	+	1563	0	0
409_76	k141_4716	67758	68171	+	414	0	0
409_77	k141_4716	68174	69742	+	1569	0	0
409_78	k141_4716	69790	70686	-	897	1	0.071655
409_79	k141_4716	70689	71288	-	600	0	0
409_80	k141_4716	71710	73080	-	1371	0	0
409_81	k141_4716	73181	73846	-	666	0	0
409_82	k141_4716	73987	75429	-	1443	0	0
409_83	k141_4716	75429	76898	-	1470	1	0.0437242
409_84	k141_4716	76916	77206	-	291	0	0
409_85	k141_4716	77562	77939	-	378	0	0
409_86	k141_4716	77963	79198	-	1236	1	0.052002
409_87	k141_4716	79598	80935	+	1338	0	0
409_88	k141_4716	81017	81802	-	786	0	0
409_89	k141_4716	81804	82787	-	984	0	0
409_90	k141_4716	82784	83731	-	948	0	0
409_91	k141_4716	83748	84449	-	702	0	0
409_92	k141_4716	84486	84632	-	147	0	0
409_93	k141_4716	84720	87035	-	2316	0	0
409_94	k141_4716	87099	89594	-	2496	1	0.025751
409_95	k141_4716	89791	90372	-	582	0	0
409_96	k141_4716	90406	91368	-	963	0	0
409_97	k141_4716	91469	92161	-	693	0	0
409_98	k141_4716	92158	92841	-	684	0	0
409_99	k141_4716	93023	94672	-	1650	0	0
409_100	k141_4716	94947	96434	-	1488	1	0.0431952
409_101	k141_4716	96555	98462	+	1908	0	0
409_102	k141_4716	98603	99940	+	1338	0	0
409_103	k141_4716	99884	100765	-	882	0	0
409_104	k141_4716	100762	102501	-	1740	0	0
409_105	k141_4716	102716	103210	+	495	0	0
409_106	k141_4716	103369	105429	-	2061	0	0
409_107	k141_4716	105431	106309	-	879	2	0.146245
409_108	k141_4716	106650	107120	-	471	0	0
409_109	k141_4716	107159	108715	-	1557	0	0
409_110	k141_4716	108993	109604	-	612	0	0
409_111	k141_4716	109601	110692	-	1092	0	0
409_112	k141_4716	110778	111236	-	459	0	0
410_1	k141_30150	3	77	-	75	0	0
410_2	k141_30150	88	1827	-	1740	26	0.960424
410_3	k141_30150	1885	2703	-	819	9	0.706313
410_4	k141_30150	2971	4158	+	1188	8	0.432825
410_5	k141_30150	4256	5143	+	888	10	0.723812
410_6	k141_30150	5241	5993	+	753	12	1.02429
410_7	k141_30150	6197	6898	+	702	3	0.274677
410_8	k141_30150	7300	9873	+	2574	26	0.649237
411_1	k141_18551	1	381	+	381	3	0.506098
411_2	k141_18551	812	961	-	150	4	1.71399
411_3	k141_18551	1090	2559	+	1470	28	1.22428
411_4	k141_18551	2570	3226	+	657	5	0.489151
411_5	k141_18551	3263	3643	+	381	8	1.3496
411_6	k141_18551	3768	4277	+	510	10	1.26028
411_7	k141_18551	4361	6205	+	1845	19	0.661905
411_8	k141_18551	6219	7133	+	915	14	0.983435
411_9	k141_18551	7461	7832	-	372	5	0.863905
411_10	k141_18551	7953	8162	+	210	0	0
411_11	k141_18551	8334	9668	-	1335	12	0.577748
411_12	k141_18551	9668	10501	-	834	16	1.23308
411_13	k141_18551	10498	12306	-	1809	13	0.461895
411_14	k141_18551	12316	12750	-	435	4	0.59103
411_15	k141_18551	13012	14304	+	1293	15	0.745644
411_16	k141_18551	14393	15373	-	981	12	0.786232
411_17	k141_18551	15397	16236	-	840	5	0.382586
411_18	k141_18551	16321	16548	+	228	0	0
411_19	k141_18551	16583	17047	+	465	6	0.829348
411_20	k141_18551	17044	17958	+	915	8	0.561963
411_21	k141_18551	17963	18337	+	375	0	0
411_22	k141_18551	18342	20522	+	2181	32	0.943046
411_23	k141_18551	20541	21995	+	1455	17	0.750974
411_24	k141_18551	22008	23276	+	1269	4	0.202599
411_25	k141_18551	23291	24625	+	1335	19	0.914768
411_26	k141_18551	24649	26046	+	1398	15	0.689641
411_27	k141_18551	26111	27241	+	1131	4	0.227319
411_28	k141_18551	27231	28607	+	1377	15	0.700158
411_29	k141_18551	28604	29341	+	738	11	0.958021
411_30	k141_18551	29345	30847	+	1503	19	0.812519
411_31	k141_18551	30885	32189	+	1305	23	1.13281
411_32	k141_18551	32211	32660	+	450	9	1.28549
411_33	k141_18551	33201	33926	-	726	13	1.15092
411_34	k141_18551	34284	34538	+	255	2	0.504114
411_35	k141_18551	34547	34702	-	156	3	1.23605
411_36	k141_18551	34985	36949	+	1965	34	1.11213
411_37	k141_18551	37045	37188	-	144	0	0
411_38	k141_18551	37277	38383	+	1107	15	0.870928
412_1	k141_2371	3	995	+	993	0	0
412_2	k141_2371	995	1255	+	261	2	0.492525
413_1	k141_44096	2	67	-	66	0	0
413_2	k141_44096	604	1008	+	405	0	0
413_3	k141_44096	947	1501	+	555	2	0.23162
413_4	k141_44096	1498	1869	-	372	0	0
413_5	k141_44096	1874	2098	-	225	0	0
413_6	k141_44096	2135	2413	-	279	0	0
413_7	k141_44096	2413	3162	-	750	0	0
413_8	k141_44096	3171	5903	-	2733	4	0.0940717
413_9	k141_44096	5905	8241	-	2337	0	0
413_10	k141_44096	8247	9176	-	930	0	0
413_11	k141_44096	9206	9952	-	747	0	0
413_12	k141_44096	9976	10797	-	822	0	0
413_13	k141_44096	11166	12374	-	1209	0	0
413_14	k141_44096	12375	13040	-	666	0	0
413_15	k141_44096	13043	13972	-	930	0	0
413_16	k141_44096	13969	14322	-	354	0	0
413_17	k141_44096	14535	14996	-	462	0	0
413_18	k141_44096	15639	15950	+	312	0	0
413_19	k141_44096	16034	16339	+	306	0	0
413_20	k141_44096	16676	17053	-	378	0	0
413_21	k141_44096	17050	18270	-	1221	0	0
413_22	k141_44096	18791	18904	+	114	0	0
413_23	k141_44096	19103	23584	-	4482	3	0.0430218
413_24	k141_44096	23604	24680	-	1077	0	0
413_25	k141_44096	24982	25743	-	762	1	0.0843497
413_26	k141_44096	25775	26695	-	921	4	0.279151
413_27	k141_44096	26700	27254	-	555	0	0
414_1	k141_91	1	888	-	888	8	0.57905
414_2	k141_91	950	1051	-	102	2	1.26028
414_3	k141_91	1048	1230	-	183	1	0.351227
415_1	k141_30153	1	276	-	276	0	0
415_2	k141_30153	761	1231	+	471	0	0
416_1	k141_2373	1	1425	-	1425	0	0
416_2	k141_2373	1468	1842	-	375	0	0
417_1	k141_25535	1	1806	+	1806	0	0
417_2	k141_25535	1793	2260	-	468	0	0
418_1	k141_4722	9	1211	-	1203	0	0
419_1	k141_95	2	973	-	972	0	0
419_2	k141_95	1337	1594	-	258	0	0
420_1	k141_27892	1	300	+	300	0	0
420_2	k141_27892	343	1254	+	912	0	0
420_3	k141_27892	1296	2423	+	1128	0	0
420_4	k141_27892	2478	3401	+	924	0	0
421_1	k141_4724	3	782	+	780	0	0
421_2	k141_4724	787	1584	+	798	0	0
422_1	k141_2376	3	1541	+	1539	0	0
423_1	k141_27893	264	680	-	417	0	0
423_2	k141_27893	695	934	-	240	0	0
423_3	k141_27893	879	1244	-	366	0	0
424_1	k141_98	1	519	-	519	0	0
424_2	k141_98	605	1714	-	1110	0	0
425_1	k141_14022	1	1752	-	1752	0	0
425_2	k141_14022	1776	4706	-	2931	0	0
425_3	k141_14022	4739	5464	-	726	0	0
426_1	k141_2377	2	259	-	258	0	0
426_2	k141_2377	378	1733	+	1356	0	0
426_3	k141_2377	1820	2425	-	606	0	0
427_1	k141_7045	1	390	-	390	0	0
427_2	k141_7045	562	1410	-	849	0	0
