# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E20_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E20_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E20_2.bam	RPKG
2402_10	k141_243238	10001	11101	+	1101	0	0
2402_11	k141_243238	11108	11881	+	774	0	0
2402_12	k141_243238	11888	12430	+	543	0	0
2402_13	k141_243238	12433	13527	-	1095	0	0
2402_14	k141_243238	13694	14425	+	732	0	0
2402_15	k141_243238	14434	14925	-	492	0	0
2402_16	k141_243238	15168	15377	+	210	0	0
2402_17	k141_243238	15389	16516	+	1128	0	0
2402_18	k141_243238	16517	17389	+	873	0	0
2402_19	k141_243238	17403	17945	+	543	0	0
2402_20	k141_243238	17958	19073	+	1116	0	0
2402_21	k141_243238	19070	19732	+	663	0	0
2402_22	k141_243238	19707	20621	-	915	0	0
2402_23	k141_243238	20775	21395	+	621	0	0
2402_24	k141_243238	21417	21755	-	339	0	0
2402_25	k141_243238	21886	22554	+	669	0	0
2402_26	k141_243238	22605	23834	+	1230	0	0
2402_27	k141_243238	23831	24460	-	630	0	0
2402_28	k141_243238	24457	25320	-	864	0	0
2402_29	k141_243238	26280	26489	+	210	0	0
2402_30	k141_243238	26726	28270	+	1545	0	0
2402_31	k141_243238	28283	30094	+	1812	0	0
2402_32	k141_243238	30122	32806	+	2685	0	0
2402_33	k141_243238	32815	34026	+	1212	0	0
2402_34	k141_243238	34038	34334	+	297	0	0
2402_35	k141_243238	34341	34772	+	432	0	0
2402_36	k141_243238	35104	35529	+	426	0	0
2402_37	k141_243238	35543	36103	+	561	0	0
2402_38	k141_243238	36146	38320	+	2175	0	0
2402_39	k141_243238	38433	39713	+	1281	0	0
2402_40	k141_243238	39781	40089	+	309	0	0
2402_41	k141_243238	40221	41015	-	795	0	0
2402_42	k141_243238	41012	43468	-	2457	0	0
2402_43	k141_243238	43478	43864	-	387	0	0
2402_44	k141_243238	43941	44378	+	438	0	0
2402_45	k141_243238	44368	44895	-	528	0	0
2402_46	k141_243238	45009	46247	+	1239	0	0
2402_47	k141_243238	46271	46558	-	288	0	0
2402_48	k141_243238	47026	48360	+	1335	0	0
2402_49	k141_243238	48399	48764	-	366	0	0
2402_50	k141_243238	48886	49512	+	627	0	0
2402_51	k141_243238	49600	50019	+	420	0	0
2402_52	k141_243238	50751	51230	+	480	0	0
2402_53	k141_243238	51657	56867	+	5211	0	0
2402_54	k141_243238	57085	59346	+	2262	0	0
2402_55	k141_243238	59415	60020	-	606	0	0
2402_56	k141_243238	60030	60986	-	957	0	0
2402_57	k141_243238	61001	61870	-	870	0	0
2402_58	k141_243238	62014	63429	-	1416	0	0
2402_59	k141_243238	63429	65267	-	1839	0	0
2402_60	k141_243238	65271	65732	-	462	0	0
2402_61	k141_243238	65906	66295	+	390	0	0
2402_62	k141_243238	66323	67198	+	876	0	0
2402_63	k141_243238	67373	68596	+	1224	0	0
2402_64	k141_243238	68615	70312	+	1698	0	0
2402_65	k141_243238	70309	70935	-	627	0	0
2402_66	k141_243238	71050	72057	+	1008	0	0
2403_1	k141_565	2	256	+	255	0	0
2403_2	k141_565	371	1540	+	1170	0	0
2404_1	k141_204986	2	631	-	630	5	0.0100466
2404_2	k141_204986	631	1209	-	579	4	0.00874523
2405_1	k141_89980	245	1273	-	1029	12	0.0147624
2406_1	k141_115569	2	922	-	921	0	0
2406_2	k141_115569	978	1919	-	942	3	0.00403144
2406_3	k141_115569	1999	2361	-	363	0	0
2406_4	k141_115569	2524	6162	-	3639	23	0.00800084
2406_5	k141_115569	6263	10057	-	3795	24	0.00800551
2407_1	k141_166641	2	106	-	105	0	0
2407_2	k141_166641	139	642	-	504	0	0
2407_3	k141_166641	659	1045	-	387	0	0
2407_4	k141_166641	1322	1999	-	678	0	0
2408_1	k141_243241	2	877	-	876	0	0
2408_2	k141_243241	867	1529	-	663	0	0
2409_1	k141_102391	2	790	+	789	25	0.04011
2409_2	k141_102391	810	1265	+	456	10	0.0277604
2409_3	k141_102391	1262	2008	+	747	23	0.038976
2409_4	k141_102391	2322	4115	+	1794	56	0.0395144
2410_1	k141_51559	577	2088	-	1512	0	0
2410_2	k141_51559	2372	3745	-	1374	0	0
2410_3	k141_51559	4197	4394	+	198	0	0
2410_4	k141_51559	4721	5335	-	615	7	0.0144083
2410_5	k141_51559	5468	6115	-	648	0	0
2410_6	k141_51559	6374	7105	+	732	1	0.00172933
2410_7	k141_51559	7641	11099	+	3459	6	0.00219579
2410_8	k141_51559	11158	12111	+	954	1	0.00132691
2410_9	k141_51559	12238	13101	+	864	4	0.00586052
2410_10	k141_51559	13139	13798	+	660	4	0.00767195
2410_11	k141_51559	13788	16187	+	2400	9	0.00474702
2410_12	k141_51559	16902	18632	+	1731	0	0
2410_13	k141_51559	18717	19058	+	342	0	0
2410_14	k141_51559	19073	19666	+	594	0	0
2410_15	k141_51559	19776	20243	+	468	0	0
2410_16	k141_51559	20811	21062	+	252	0	0
2411_1	k141_204989	3	1448	-	1446	9	0.00787887
2412_1	k141_230571	57	848	-	792	0	0
2412_2	k141_230571	858	1007	-	150	0	0
2412_3	k141_230571	1004	1822	-	819	0	0
2412_4	k141_230571	1836	2354	-	519	0	0
2413_1	k141_77043	3	815	-	813	23	0.0358119
2414_1	k141_115572	104	1327	+	1224	0	0
2415_1	k141_141255	1	885	+	885	55	0.07867
2415_2	k141_141255	901	2421	+	1521	83	0.0690778
2415_3	k141_141255	2425	3612	+	1188	56	0.0596707
2415_4	k141_141255	3622	4632	+	1011	33	0.0413193
2415_5	k141_141255	4632	5831	+	1200	70	0.0738425
2415_6	k141_141255	5900	6547	+	648	32	0.0625122
2415_7	k141_141255	6599	7729	-	1131	43	0.0481278
2415_8	k141_141255	7784	8860	-	1077	60	0.0705221
2416_1	k141_153887	2	937	+	936	0	0
2416_2	k141_153887	1165	1905	+	741	0	0
2417_1	k141_230574	40	288	+	249	0	0
2417_2	k141_230574	335	619	+	285	0	0
2417_3	k141_230574	627	1031	+	405	0	0
2418_1	k141_204990	3	1181	-	1179	7	0.00751578
2418_2	k141_204990	1204	1908	-	705	4	0.00718225
2419_1	k141_128427	2	559	+	558	0	0
2419_2	k141_128427	568	1416	+	849	0	0
2419_3	k141_128427	1522	1875	-	354	0	0
2419_4	k141_128427	2108	2308	+	201	0	0
2420_1	k141_575	28	450	+	423	0	0
2420_2	k141_575	467	1486	+	1020	0	0
2420_3	k141_575	1581	1859	+	279	0	0
2420_4	k141_575	1990	2151	+	162	0	0
2421_1	k141_102397	2	163	-	162	0	0
2421_2	k141_102397	172	2199	-	2028	0	0
2421_3	k141_102397	2206	2418	-	213	0	0
2422_1	k141_77046	2	1765	-	1764	46	0.0330103
2422_2	k141_77046	1768	3213	-	1446	23	0.0201349
2423_1	k141_51571	2	847	+	846	0	0
2423_2	k141_51571	865	1248	+	384	0	0
2424_1	k141_141261	3	1151	+	1149	0	0
2424_2	k141_141261	1236	1529	-	294	0	0
2424_3	k141_141261	1526	2419	-	894	0	0
2424_4	k141_141261	2678	2869	-	192	0	0
2425_1	k141_230581	1	1293	+	1293	13	0.0127273
2425_2	k141_230581	1290	1601	+	312	5	0.0202864
2426_1	k141_77051	1	732	+	732	4	0.00691733
2427_1	k141_128436	3	866	+	864	0	0
2428_1	k141_243244	2	316	-	315	0	0
2428_2	k141_243244	328	951	-	624	0	0
2428_3	k141_243244	1044	1580	+	537	0	0
2428_4	k141_243244	1719	2834	+	1116	6	0.00680576
2428_5	k141_243244	2875	3762	+	888	2	0.00285106
2428_6	k141_243244	3789	4169	-	381	0	0
2428_7	k141_243244	4191	5948	-	1758	5	0.00360032
2429_1	k141_141262	2	514	-	513	0	0
2429_2	k141_141262	653	1672	+	1020	0	0
2430_1	k141_51573	2	466	+	465	0	0
2430_2	k141_51573	457	1587	-	1131	0	0
2431_1	k141_230584	2	253	+	252	15	0.0753495
2431_2	k141_230584	368	1057	+	690	43	0.0788877
2432_1	k141_128437	2	742	-	741	7	0.0119583
2432_2	k141_128437	795	1451	-	657	9	0.0173407
2433_1	k141_77053	2	277	-	276	9	0.0412784
2433_2	k141_77053	342	1385	-	1044	33	0.0400132
2434_1	k141_141264	3	800	-	798	2	0.00317261
2434_2	k141_141264	804	1304	-	501	1	0.00252669
2435_1	k141_77054	1	603	-	603	0	0
2435_2	k141_77054	606	1226	-	621	0	0
2435_3	k141_77054	1223	1327	-	105	0	0
2436_1	k141_128438	1	1017	+	1017	7	0.00871298
2436_2	k141_128438	1010	1630	+	621	5	0.0101922
2437_1	k141_204995	1	87	-	87	0	0
2437_2	k141_204995	264	2882	-	2619	16	0.00773347
2437_3	k141_204995	2907	3512	-	606	2	0.0041778
2437_4	k141_204995	3731	4873	-	1143	2	0.002215
2437_5	k141_204995	4935	5606	-	672	2	0.00376748
2437_6	k141_204995	5714	6271	-	558	0	0
2438_1	k141_141265	43	639	+	597	0	0
2438_2	k141_141265	658	1134	+	477	0	0
2439_1	k141_128440	1	723	+	723	2	0.00350172
2439_2	k141_128440	869	1012	-	144	0	0
2440_1	k141_51580	2	94	-	93	0	0
2440_2	k141_51580	241	417	-	177	0	0
2440_3	k141_51580	378	536	-	159	0	0
2440_4	k141_51580	827	1051	+	225	0	0
2441_1	k141_243249	1	1722	-	1722	0	0
2441_2	k141_243249	1806	2126	+	321	0	0
2442_1	k141_89983	2	190	+	189	0	0
2442_2	k141_89983	1323	5144	+	3822	0	0
2442_3	k141_89983	5309	6031	-	723	0	0
2442_4	k141_89983	6067	6564	-	498	0	0
2442_5	k141_89983	6578	7096	-	519	0	0
2442_6	k141_89983	7113	7634	-	522	0	0
2442_7	k141_89983	7652	8173	-	522	0	0
2442_8	k141_89983	8170	9060	-	891	0	0
2442_9	k141_89983	9075	12929	-	3855	0	0
2443_1	k141_166648	28	1197	-	1170	0	0
2443_2	k141_166648	1382	1693	-	312	0	0
2443_3	k141_166648	1828	3078	-	1251	0	0
2443_4	k141_166648	3339	4655	-	1317	0	0
2443_5	k141_166648	5073	5612	-	540	0	0
2443_6	k141_166648	5603	6907	-	1305	0	0
2443_7	k141_166648	6888	9236	-	2349	0	0
2443_8	k141_166648	9701	10543	-	843	0	0
2444_1	k141_204997	2	382	+	381	0	0
2444_2	k141_204997	502	1059	+	558	2	0.00453718
2444_3	k141_204997	1147	1734	+	588	0	0
2444_4	k141_204997	1778	2062	-	285	0	0
2444_5	k141_204997	2303	2824	+	522	0	0
2445_1	k141_25961	3	287	+	285	0	0
2445_2	k141_25961	315	1574	+	1260	1	0.00100466
2445_3	k141_25961	1574	2791	+	1218	0	0
2445_4	k141_25961	3533	4036	-	504	0	0
2445_5	k141_25961	4094	4315	-	222	0	0
2445_6	k141_25961	4414	4761	-	348	0	0
2445_7	k141_25961	4836	5342	-	507	0	0
2445_8	k141_25961	5357	5794	-	438	0	0
2445_9	k141_25961	6039	6311	+	273	0	0
2445_10	k141_25961	6285	6857	-	573	0	0
2445_11	k141_25961	6871	7806	-	936	0	0
2445_12	k141_25961	7809	8159	-	351	0	0
2445_13	k141_25961	8180	10378	-	2199	0	0
2445_14	k141_25961	10375	11760	-	1386	0	0
2445_15	k141_25961	11959	13461	-	1503	0	0
2445_16	k141_25961	13879	14388	-	510	0	0
2445_17	k141_25961	14473	15882	-	1410	0	0
2445_18	k141_25961	15956	16285	-	330	0	0
2446_1	k141_579	125	934	+	810	0	0
2446_2	k141_579	1318	2565	-	1248	0	0
2446_3	k141_579	2721	3326	+	606	0	0
2446_4	k141_579	3314	4243	+	930	0	0
2446_5	k141_579	4429	5031	+	603	0	0
2446_6	k141_579	5062	5496	+	435	0	0
2446_7	k141_579	5570	7576	+	2007	0	0
2446_8	k141_579	7657	8523	+	867	0	0
2446_9	k141_579	8741	8965	-	225	0	0
2447_1	k141_51584	1	213	-	213	0	0
2447_2	k141_51584	210	611	-	402	0	0
2447_3	k141_51584	761	994	-	234	0	0
2447_4	k141_51584	1086	2366	-	1281	0	0
2448_1	k141_89987	1	1341	+	1341	0	0
2449_1	k141_141274	3	893	-	891	0	0
2449_2	k141_141274	1136	1372	+	237	0	0
2450_1	k141_25964	79	219	-	141	0	0
2450_2	k141_25964	277	489	-	213	0	0
2450_3	k141_25964	660	1478	+	819	0	0
2450_4	k141_25964	1541	2047	+	507	0	0
2451_1	k141_51586	3	107	-	105	0	0
2451_2	k141_51586	292	888	+	597	0	0
2451_3	k141_51586	937	1650	+	714	0	0
2452_1	k141_166657	2	208	+	207	0	0
2452_2	k141_166657	360	1142	+	783	0	0
2453_1	k141_25967	1	1011	+	1011	10	0.012521
2454_1	k141_89989	920	1879	+	960	0	0
2454_2	k141_89989	1890	3257	+	1368	0	0
2455_1	k141_51590	3	1025	+	1023	10	0.0123741
2456_1	k141_89991	2	1243	-	1242	8	0.00815377
2456_2	k141_89991	1200	1361	-	162	0	0
2457_1	k141_581	33	428	-	396	3	0.00958994
2457_2	k141_581	541	954	-	414	12	0.0366919
2457_3	k141_581	1137	2495	+	1359	10	0.00931473
2457_4	k141_581	2822	3160	+	339	0	0
2457_5	k141_581	3203	4003	+	801	4	0.00632146
2457_6	k141_581	4030	4362	+	333	0	0
2457_7	k141_581	4603	4989	+	387	1	0.00327099
2458_1	k141_192181	110	469	-	360	2	0.00703262
2458_2	k141_192181	578	802	-	225	1	0.0056261
2458_3	k141_192181	802	1581	-	780	11	0.017852
2458_4	k141_192181	1732	2718	+	987	9	0.0115429
2458_5	k141_192181	2788	3090	+	303	1	0.0041778
2458_6	k141_192181	3313	3909	+	597	3	0.00636117
2458_7	k141_192181	3973	5007	+	1035	6	0.00733839
2458_8	k141_192181	5101	5868	+	768	3	0.00494481
2458_9	k141_192181	6137	6352	+	216	2	0.011721
2458_10	k141_192181	6930	7094	+	165	1	0.00767195
2458_11	k141_192181	7122	8123	-	1002	9	0.0113701
2458_12	k141_192181	8127	9293	-	1167	5	0.00542362
2458_13	k141_192181	9290	10240	-	951	1	0.0013311
2458_14	k141_192181	10354	11229	+	876	1	0.00144506
2458_15	k141_192181	11317	12537	+	1221	2	0.0020735
2458_16	k141_192181	12549	13487	-	939	4	0.00539243
2458_17	k141_192181	13477	16170	-	2694	10	0.00469886
2458_18	k141_192181	16172	16738	-	567	8	0.0178606
2458_19	k141_192181	16735	17289	-	555	4	0.0091234
2458_20	k141_192181	17487	18653	-	1167	20	0.0216945
2458_21	k141_192181	18829	19416	+	588	6	0.0129171
2458_22	k141_192181	19423	19995	-	573	3	0.0066276
2458_23	k141_192181	20000	22648	-	2649	14	0.00669015
2458_24	k141_192181	22685	23506	-	822	7	0.0107799
2458_25	k141_192181	23574	24266	-	693	4	0.00730662
2458_26	k141_192181	24263	25033	-	771	4	0.00656743
2458_27	k141_192181	25097	25411	-	315	0	0
2458_28	k141_192181	25422	25946	-	525	5	0.0120559
2458_29	k141_192181	25975	27057	-	1083	9	0.0105197
2458_30	k141_192181	27061	27960	-	900	9	0.0126587
2458_31	k141_192181	28044	29867	-	1824	14	0.00971612
2458_32	k141_192181	29860	32037	-	2178	22	0.0127866
2458_33	k141_192181	32037	32681	-	645	2	0.00392518
2458_34	k141_192181	32724	33404	-	681	7	0.0130119
2458_35	k141_192181	33504	34127	-	624	3	0.00608592
2458_36	k141_192181	34160	35104	-	945	7	0.00937683
2458_37	k141_192181	35346	35984	-	639	7	0.0138671
2458_38	k141_192181	36122	37120	+	999	18	0.0228085
2458_39	k141_192181	37148	37570	-	423	4	0.0119704
2458_40	k141_192181	37704	40274	-	2571	11	0.00541602
2458_41	k141_192181	40287	41786	-	1500	13	0.0109709
2458_42	k141_192181	41857	42114	-	258	0	0
2458_43	k141_192181	42098	42991	-	894	12	0.0169916
2458_44	k141_192181	43101	43589	-	489	9	0.0232983
2458_45	k141_192181	43984	46605	-	2622	41	0.0197943
2458_46	k141_192181	46699	46995	-	297	3	0.0127866
2458_47	k141_192181	47057	47773	-	717	4	0.00706205
2458_48	k141_192181	47846	48757	+	912	6	0.00832811
2458_49	k141_192181	48818	49405	-	588	2	0.00430569
2458_50	k141_192181	49501	50907	-	1407	8	0.00719757
2458_51	k141_192181	50999	51493	-	495	2	0.00511463
2458_52	k141_192181	51508	52002	-	495	1	0.00255732
2458_53	k141_192181	52054	53205	-	1152	17	0.0186804
2458_54	k141_192181	53262	55115	-	1854	15	0.0102417
2458_55	k141_192181	55130	55744	-	615	7	0.0144083
2458_56	k141_192181	55752	56738	-	987	5	0.00641273
2458_57	k141_192181	56854	58599	-	1746	17	0.0123252
2458_58	k141_192181	58627	59172	-	546	12	0.0278214
2458_59	k141_192181	59177	59464	-	288	0	0
2458_60	k141_192181	59486	59707	-	222	4	0.0228085
2458_61	k141_192181	59710	60072	-	363	5	0.0174363
2458_62	k141_192181	60145	62712	-	2568	18	0.00887293
2458_63	k141_192181	62727	64628	-	1902	14	0.00931767
2458_64	k141_192181	64765	65187	-	423	6	0.0179556
2458_65	k141_192181	65341	65544	-	204	3	0.0186158
2458_66	k141_192181	65580	66728	-	1149	8	0.00881373
2458_67	k141_192181	66798	66965	-	168	0	0
2458_68	k141_192181	67002	69194	-	2193	7	0.00404063
2458_69	k141_192181	69214	69420	-	207	0	0
2458_70	k141_192181	69441	70727	-	1287	8	0.00786867
2458_71	k141_192181	70729	71517	-	789	3	0.0048132
2458_72	k141_192181	71609	72352	-	744	5	0.0085072
2458_73	k141_192181	72354	74450	-	2097	8	0.00482927
2458_74	k141_192181	74465	76585	-	2121	15	0.00895242
2458_75	k141_192181	76599	77321	-	723	3	0.00525258
2458_76	k141_192181	77419	78519	-	1101	7	0.00804823
2458_77	k141_192181	78708	80000	+	1293	5	0.0048951
2458_78	k141_192181	79993	80265	-	273	1	0.00463689
2458_79	k141_192181	80265	80495	-	231	0	0
2458_80	k141_192181	80585	81040	-	456	0	0
2458_81	k141_192181	81168	81842	+	675	4	0.00750146
2458_82	k141_192181	81943	83241	+	1299	5	0.00487249
2458_83	k141_192181	83298	84215	-	918	7	0.00965262
2458_84	k141_192181	84293	86323	-	2031	5	0.00311638
2458_85	k141_192181	86459	87832	-	1374	8	0.00737043
2458_86	k141_192181	87944	88753	-	810	2	0.00312561
2458_87	k141_192181	88778	89839	-	1062	0	0
2459_1	k141_25969	2	973	+	972	4	0.00520935
2459_2	k141_25969	1117	2742	+	1626	2	0.00155704
2460_1	k141_582	322	648	-	327	0	0
2460_2	k141_582	636	965	-	330	0	0
2461_1	k141_89994	3	530	-	528	8	0.0191799
2461_2	k141_89994	649	1008	-	360	5	0.0175816
2462_1	k141_51596	3	1223	+	1221	15	0.0155513
2463_1	k141_166669	1	321	+	321	0	0
2463_2	k141_166669	337	966	+	630	4	0.00803728
2463_3	k141_166669	1008	1538	+	531	2	0.00476788
2464_1	k141_204999	2	730	-	729	0	0
2464_2	k141_204999	1633	2448	+	816	0	0
2464_3	k141_204999	2663	4921	+	2259	0	0
2464_4	k141_204999	5040	5399	+	360	0	0
2464_5	k141_204999	6171	7874	+	1704	0	0
2464_6	k141_204999	7912	8763	-	852	0	0
2464_7	k141_204999	8914	9162	+	249	0	0
2464_8	k141_204999	9201	9680	+	480	0	0
2464_9	k141_204999	9677	9808	+	132	0	0
2464_10	k141_204999	9970	10176	+	207	0	0
2465_1	k141_583	426	2039	+	1614	9	0.00705877
2465_2	k141_583	2029	2766	+	738	5	0.00857637
2466_1	k141_205001	31	915	-	885	0	0
2467_1	k141_25970	1	1788	+	1788	0	0
2467_2	k141_25970	2170	3744	+	1575	0	0
2467_3	k141_25970	3857	4375	+	519	0	0
2468_1	k141_102399	230	2692	-	2463	4	0.00205582
2468_2	k141_102399	2867	5080	-	2214	7	0.00400231
2468_3	k141_102399	5128	7626	-	2499	10	0.00506551
2468_4	k141_102399	7811	10693	-	2883	5	0.00219541
2468_5	k141_102399	10832	14911	-	4080	2	0.000620525
2468_6	k141_102399	15131	16912	-	1782	16	0.0113659
2468_7	k141_102399	17165	18733	+	1569	4	0.00322721
2468_8	k141_102399	19128	21371	-	2244	11	0.00620525
2469_1	k141_166672	210	884	-	675	0	0
2469_2	k141_166672	1084	1719	-	636	0	0
2469_3	k141_166672	1867	2778	+	912	0	0
2469_4	k141_166672	2990	3124	+	135	0	0
2470_1	k141_205003	3	1481	-	1479	0	0
2471_1	k141_585	1	621	+	621	0	0
2471_2	k141_585	711	2054	+	1344	0	0
2471_3	k141_585	2125	2703	+	579	0	0
2472_1	k141_102402	2	1366	+	1365	1	0.000927379
2473_1	k141_166675	3	440	+	438	0	0
2473_2	k141_166675	547	1032	-	486	0	0
2473_3	k141_166675	1053	1475	-	423	0	0
2474_1	k141_153894	2	280	-	279	0	0
2474_2	k141_153894	856	1035	-	180	6	0.0421957
2474_3	k141_153894	1120	1857	-	738	0	0
2474_4	k141_153894	1854	2669	-	816	0	0
2474_5	k141_153894	2799	4712	-	1914	0	0
2474_6	k141_153894	4801	5283	-	483	0	0
2474_7	k141_153894	5402	6229	-	828	0	0
2474_8	k141_153894	6317	7633	-	1317	0	0
2474_9	k141_153894	7666	8562	-	897	0	0
2474_10	k141_153894	8601	9365	-	765	0	0
2474_11	k141_153894	9466	10551	-	1086	0	0
2474_12	k141_153894	11017	12123	-	1107	0	0
2474_13	k141_153894	12283	13002	-	720	0	0
2474_14	k141_153894	13004	13474	-	471	0	0
2474_15	k141_153894	13559	14221	-	663	0	0
2474_16	k141_153894	14214	14603	-	390	0	0
2474_17	k141_153894	14769	15863	+	1095	0	0
2474_18	k141_153894	16442	18601	+	2160	0	0
2474_19	k141_153894	18845	19495	+	651	0	0
2474_20	k141_153894	19495	21240	+	1746	0	0
2474_21	k141_153894	21233	22144	+	912	0	0
2474_22	k141_153894	22141	22797	+	657	0	0
2474_23	k141_153894	22800	23831	+	1032	0	0
2474_24	k141_153894	23842	24132	+	291	0	0
2475_1	k141_102404	1	69	+	69	0	0
2475_2	k141_102404	82	357	+	276	3	0.0137595
2475_3	k141_102404	381	572	+	192	4	0.0263723
2475_4	k141_102404	640	1500	+	861	13	0.0191131
2475_5	k141_102404	1551	1862	+	312	8	0.0324583
2475_6	k141_102404	1961	2353	+	393	7	0.0225473
2476_1	k141_25975	1	135	+	135	0	0
2476_2	k141_25975	298	471	-	174	0	0
2476_3	k141_25975	468	1220	-	753	0	0
2476_4	k141_25975	1399	2712	+	1314	0	0
2476_5	k141_25975	3045	3245	+	201	1	0.00629787
2477_1	k141_51600	2	469	+	468	0	0
2477_2	k141_51600	779	1177	-	399	0	0
2477_3	k141_51600	1231	1707	+	477	0	0
2477_4	k141_51600	1723	2460	+	738	0	0
2477_5	k141_51600	2457	3794	+	1338	0	0
2477_6	k141_51600	4169	4909	+	741	0	0
2477_7	k141_51600	4918	5034	+	117	0	0
2477_8	k141_51600	5034	5453	+	420	0	0
2477_9	k141_51600	5446	6318	+	873	0	0
2477_10	k141_51600	6323	7093	+	771	0	0
2477_11	k141_51600	7168	7338	-	171	1	0.00740276
2478_1	k141_38777	530	1330	-	801	0	0
2478_2	k141_38777	1330	2256	-	927	0	0
2478_3	k141_38777	2484	3548	-	1065	0	0
2478_4	k141_38777	3570	4664	-	1095	0	0
2478_5	k141_38777	5156	6751	-	1596	0	0
2478_6	k141_38777	6879	7499	-	621	0	0
2478_7	k141_38777	7864	10149	-	2286	3	0.00166125
2478_8	k141_38777	10357	11514	-	1158	0	0
2478_9	k141_38777	11493	11678	-	186	0	0
2478_10	k141_38777	11824	13344	+	1521	0	0
2478_11	k141_38777	13423	14406	-	984	0	0
2478_12	k141_38777	14543	16096	+	1554	0	0
2478_13	k141_38777	16198	17463	-	1266	3	0.0029997
2478_14	k141_38777	17755	18021	+	267	2	0.00948219
2478_15	k141_38777	18031	18990	+	960	0	0
2478_16	k141_38777	19235	19912	-	678	0	0
2478_17	k141_38777	20111	20809	-	699	0	0
2478_18	k141_38777	21103	21351	+	249	0	0
2478_19	k141_38777	21884	22411	-	528	0	0
2478_20	k141_38777	22491	23405	-	915	0	0
2478_21	k141_38777	23534	24598	+	1065	1	0.00118861
2478_22	k141_38777	24589	25104	-	516	0	0
2478_23	k141_38777	25114	25530	-	417	0	0
2478_24	k141_38777	25689	26417	+	729	3	0.00520935
2478_25	k141_38777	26576	27211	-	636	3	0.00597109
2478_26	k141_38777	27358	28911	-	1554	5	0.00407295
2478_27	k141_38777	28911	29333	-	423	0	0
2478_28	k141_38777	29320	29736	-	417	0	0
2478_29	k141_38777	29733	30557	-	825	0	0
2478_30	k141_38777	30547	32001	-	1455	9	0.00783014
2478_31	k141_38777	32012	32194	-	183	0	0
2478_32	k141_38777	32215	33423	-	1209	0	0
2478_33	k141_38777	33428	34171	-	744	0	0
2478_34	k141_38777	34168	34494	-	327	0	0
2479_1	k141_25976	3	1688	+	1686	8	0.00600651
2480_1	k141_64357	410	1030	+	621	8	0.0163075
2480_2	k141_64357	1114	1323	+	210	1	0.00602796
2480_3	k141_64357	1398	1961	-	564	8	0.0179556
2480_4	k141_64357	2199	2444	-	246	9	0.0463124
2480_5	k141_64357	2640	3212	-	573	33	0.0729036
2480_6	k141_64357	3202	4266	-	1065	92	0.109352
2480_7	k141_64357	4300	5343	-	1044	114	0.138227
2480_8	k141_64357	5343	6014	-	672	49	0.0923032
2480_9	k141_64357	6032	7465	-	1434	141	0.124469
2480_10	k141_64357	7641	8066	-	426	16	0.0475445
2480_11	k141_64357	8068	9414	-	1347	77	0.0723624
2480_12	k141_64357	9687	11246	-	1560	148	0.120096
2480_13	k141_64357	11562	11810	-	249	0	0
2480_14	k141_64357	12161	12364	-	204	0	0
2480_15	k141_64357	12384	12956	-	573	0	0
2480_16	k141_64357	13158	13925	+	768	0	0
2480_17	k141_64357	13922	14707	+	786	0	0
2480_18	k141_64357	14738	14983	+	246	0	0
2480_19	k141_64357	15074	15964	+	891	0	0
2480_20	k141_64357	15964	17355	+	1392	0	0
2480_21	k141_64357	17413	17817	-	405	0	0
2480_22	k141_64357	18442	19815	-	1374	0	0
2480_23	k141_64357	20005	20784	-	780	0	0
2480_24	k141_64357	20822	22066	-	1245	0	0
2480_25	k141_64357	22079	23368	-	1290	0	0
2480_26	k141_64357	23371	23919	-	549	0	0
2480_27	k141_64357	24049	25110	-	1062	0	0
2480_28	k141_64357	25281	26027	-	747	0	0
2480_29	k141_64357	26331	26486	+	156	0	0
2480_30	k141_64357	26726	27667	+	942	1	0.00134381
2480_31	k141_64357	27855	28448	-	594	0	0
2480_32	k141_64357	28723	30216	-	1494	5	0.00423652
2480_33	k141_64357	30471	31679	+	1209	0	0
2480_34	k141_64357	31790	32581	+	792	0	0
2480_35	k141_64357	32578	33036	+	459	0	0
2480_36	k141_64357	33501	34409	+	909	0	0
2480_37	k141_64357	34425	35438	+	1014	1	0.00124839
2480_38	k141_64357	35435	36091	+	657	0	0
2480_39	k141_64357	36257	37531	+	1275	1	0.000992841
2480_40	k141_64357	37807	38742	+	936	0	0
2480_41	k141_64357	38700	40805	-	2106	0	0
2481_1	k141_166679	2	1063	-	1062	0	0
2481_2	k141_166679	1056	1271	-	216	0	0
2481_3	k141_166679	1479	1976	-	498	1	0.00254191
2481_4	k141_166679	2046	2540	-	495	0	0
2482_1	k141_51605	3	239	-	237	0	0
2482_2	k141_51605	239	679	-	441	0	0
2482_3	k141_51605	654	1061	-	408	0	0
2483_1	k141_115574	1	840	-	840	0	0
2483_2	k141_115574	969	1988	-	1020	1	0.00124105
2483_3	k141_115574	2066	3508	-	1443	4	0.003509
