# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E6_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E6_2.bam	RPKG
14739_1	k141_169193	2	1240	-	1239	81	0.05698
14739_2	k141_169193	1243	1854	-	612	30	0.0427246
14740_1	k141_194872	1	417	-	417	15	0.0313519
14740_2	k141_194872	520	708	-	189	5	0.0230577
14740_3	k141_194872	733	1233	-	501	16	0.027835
14741_1	k141_16179	1	408	+	408	42	0.0897217
14741_2	k141_16179	423	1601	+	1179	206	0.152287
14742_1	k141_219910	3	1049	-	1047	718	0.597704
14743_1	k141_233390	3	380	-	378	15	0.0345866
14743_2	k141_233390	687	1016	-	330	29	0.0765936
14744_1	k141_3322	3	449	-	447	2	0.0038997
14744_2	k141_3322	472	1080	-	609	4	0.00572468
14745_1	k141_118857	2	658	+	657	17	0.0225524
14745_2	k141_118857	685	2037	+	1353	52	0.0334976
14746_1	k141_54631	3	470	+	468	9	0.0167612
14746_2	k141_54631	511	1227	+	717	42	0.051055
14747_1	k141_219911	2	808	+	807	34	0.0367209
14748_1	k141_169196	1	558	+	558	5	0.00780988
14748_2	k141_169196	555	1052	+	498	0	0
14749_1	k141_131211	1	627	+	627	2	0.00278017
14749_2	k141_131211	624	1331	+	708	11	0.0135415
14749_3	k141_131211	1356	1946	+	591	0	0
14749_4	k141_131211	1999	2478	-	480	4	0.00726318
14749_5	k141_131211	2539	2598	+	60	0	0
14750_1	k141_169199	3	1319	+	1317	6	0.00397076
14751_1	k141_118859	612	1856	-	1245	0	0
14752_1	k141_3326	1	132	+	132	6	0.0396174
14752_2	k141_3326	143	865	+	723	68	0.0819745
14752_3	k141_3326	947	1309	+	363	16	0.0384168
14752_4	k141_3326	1323	1763	+	441	57	0.112653
14752_5	k141_3326	1782	2789	+	1008	121	0.104624
14752_6	k141_3326	2834	3115	+	282	34	0.105084
14752_7	k141_3326	3118	3324	+	207	4	0.0168422
14753_1	k141_16184	1	795	-	795	0	0
14753_2	k141_16184	792	1598	-	807	9	0.00972025
14753_3	k141_16184	1595	3109	-	1515	13	0.00747892
14753_4	k141_16184	3136	3711	-	576	1	0.00151316
14754_1	k141_131215	69	1298	-	1230	58	0.041099
14754_2	k141_131215	1348	2661	-	1314	124	0.0822498
14755_1	k141_54632	3	989	+	987	4	0.00353225
14755_2	k141_54632	1451	2563	+	1113	25	0.0195773
14755_3	k141_54632	2681	3382	+	702	10	0.0124157
14755_4	k141_54632	3387	4421	+	1035	12	0.0101053
14755_5	k141_54632	4436	4930	+	495	4	0.00704309
14756_1	k141_219917	1	1107	+	1107	61	0.0480276
14756_2	k141_219917	1135	2799	+	1665	90	0.0471126
14756_3	k141_219917	2987	3163	-	177	8	0.0393935
14757_1	k141_80065	3	767	-	765	25	0.0284831
14757_2	k141_80065	783	1580	-	798	32	0.0349507
14757_3	k141_80065	1642	2994	+	1353	81	0.052179
14757_4	k141_80065	3117	4040	+	924	67	0.0631991
14757_5	k141_80065	4075	4659	+	585	39	0.0581055
14758_1	k141_3328	1	1401	+	1401	10	0.00622114
14758_2	k141_3328	1542	1802	+	261	10	0.033394
14759_1	k141_118867	2	505	-	504	9	0.015564
14759_2	k141_118867	524	1297	-	774	25	0.0281519
14760_1	k141_194874	1	507	+	507	4	0.00687639
14760_2	k141_194874	510	797	+	288	0	0
14760_3	k141_194874	807	1184	+	378	6	0.0138346
14760_4	k141_194874	1181	1513	+	333	0	0
14760_5	k141_194874	1506	1766	+	261	1	0.0033394
14760_6	k141_194874	1763	2107	+	345	6	0.015158
14760_7	k141_194874	2119	2688	+	570	7	0.0107036
14760_8	k141_194874	2700	2963	+	264	1	0.00330145
14760_9	k141_194874	2978	3361	+	384	4	0.00907898
14760_10	k141_194874	3367	5427	+	2061	39	0.0164928
14760_11	k141_194874	5427	5810	+	384	3	0.00680924
14760_12	k141_194874	5823	7244	+	1422	50	0.0306464
14761_1	k141_156206	217	1728	+	1512	4	0.00230577
14761_2	k141_156206	1788	2879	-	1092	0	0
14761_3	k141_156206	2934	5984	+	3051	3	0.000857013
14761_4	k141_156206	6031	6828	-	798	2	0.00218442
14761_5	k141_156206	7049	8134	-	1086	0	0
14762_1	k141_219919	148	645	+	498	48	0.0840079
14762_2	k141_219919	760	1425	-	666	100	0.130868
14763_1	k141_16194	1	138	-	138	7	0.0442107
14763_2	k141_16194	267	1427	+	1161	164	0.123118
14764_1	k141_194876	3	542	-	540	49	0.079088
14764_2	k141_194876	544	1434	-	891	63	0.061627
14764_3	k141_194876	1447	2223	-	777	40	0.0448691
14765_1	k141_131224	1	1128	-	1128	528	0.407975
14766_1	k141_169210	42	986	+	945	81	0.074707
14766_2	k141_169210	989	1189	+	201	9	0.0390261
14766_3	k141_169210	1306	2202	-	897	65	0.0631581
14766_4	k141_169210	2314	3642	-	1329	86	0.0564004
14766_5	k141_169210	3603	3899	-	297	5	0.0146731
14767_1	k141_16196	1	1251	+	1251	2	0.00139342
14768_1	k141_54633	579	1169	+	591	4	0.00589903
14768_2	k141_54633	1181	2020	+	840	0	0
14768_3	k141_54633	2057	3814	+	1758	1	0.000495781
14768_4	k141_54633	3844	5154	+	1311	12	0.00797787
14769_1	k141_219920	3	3008	-	3006	26	0.00753864
14770_1	k141_207628	1	87	+	87	0	0
14770_2	k141_207628	87	1451	+	1365	40	0.0255409
14770_3	k141_207628	1432	1947	+	516	24	0.0405387
14770_4	k141_207628	1935	3656	+	1722	61	0.0308749
14770_5	k141_207628	3665	4612	+	948	50	0.0459695
14770_6	k141_207628	4609	5271	+	663	26	0.0341797
14770_7	k141_207628	5264	5539	+	276	11	0.034737
14770_8	k141_207628	5532	5981	+	450	21	0.0406738
14770_9	k141_207628	6001	6324	+	324	9	0.0242106
14770_10	k141_207628	6290	7891	+	1602	63	0.0342757
14770_11	k141_207628	7911	8084	+	174	2	0.0100182
14770_12	k141_207628	8088	8543	+	456	21	0.0401387
14770_13	k141_207628	8537	8803	+	267	16	0.0522296
14770_14	k141_207628	8797	8973	+	177	25	0.123105
14770_15	k141_207628	9150	9455	-	306	10	0.0284831
14770_16	k141_207628	9467	10174	-	708	39	0.0480109
14770_17	k141_207628	10236	11090	-	855	56	0.0570861
14770_18	k141_207628	11091	11510	-	420	18	0.0373535
14770_19	k141_207628	11530	12147	-	618	28	0.0394892
14770_20	k141_207628	12147	13211	-	1065	51	0.0417377
14770_21	k141_207628	13211	13921	-	711	41	0.05026
14772_1	k141_131226	18	2324	+	2307	49	0.0185121
14772_2	k141_131226	2351	2911	+	561	14	0.0217507
14772_3	k141_131226	2933	3991	+	1059	17	0.0139914
14773_1	k141_3338	3	812	-	810	77	0.0828541
14773_2	k141_3338	815	1012	-	198	13	0.0572251
14773_3	k141_3338	1173	2588	-	1416	119	0.0732474
14773_4	k141_3338	2791	2994	-	204	15	0.0640869
14773_5	k141_3338	3049	3642	+	594	102	0.149666
14773_6	k141_3338	3948	4724	+	777	144	0.161529
14774_1	k141_156208	1	498	+	498	52	0.0910086
14774_2	k141_156208	812	1420	+	609	40	0.0572468
14774_3	k141_156208	1417	1821	+	405	33	0.0710178
14774_4	k141_156208	1826	2644	+	819	84	0.089393
14774_5	k141_156208	2693	3097	-	405	36	0.077474
14774_6	k141_156208	3431	4726	+	1296	202	0.135848
14774_7	k141_156208	5203	6351	+	1149	111	0.0841998
14775_1	k141_16204	1	117	-	117	7	0.0521459
14775_2	k141_16204	1272	1583	+	312	22	0.0614577
14776_1	k141_54639	1	975	+	975	40	0.0357572
14776_2	k141_54639	993	1289	+	297	7	0.0205423
14777_1	k141_131227	3	575	+	573	2	0.00304217
14777_2	k141_131227	706	1263	+	558	10	0.0156198
14777_3	k141_131227	1269	1673	+	405	2	0.00430411
14778_1	k141_169216	3	101	-	99	6	0.0528232
14778_2	k141_169216	127	834	-	708	61	0.0750939
14778_3	k141_169216	1006	3207	+	2202	250	0.0989535
14779_1	k141_67272	1	117	+	117	0	0
14779_2	k141_67272	413	1066	-	654	5	0.00666347
14779_3	k141_67272	1297	2667	-	1371	14	0.00890018
14779_4	k141_67272	2833	3333	-	501	0	0
14780_1	k141_219926	3	1031	+	1029	2	0.00169404
14780_2	k141_219926	1116	1358	+	243	2	0.00717352
14780_3	k141_219926	1380	1616	+	237	0	0
14780_4	k141_219926	1729	2643	-	915	0	0
14780_5	k141_219926	2832	3041	+	210	0	0
14781_1	k141_3341	3	803	+	801	1	0.00108812
14781_2	k141_3341	841	1320	-	480	2	0.00363159
14781_3	k141_3341	1367	1555	-	189	3	0.0138346
14782_1	k141_219927	3	1049	-	1047	0	0
14783_1	k141_41357	1	3435	-	3435	114	0.0289259
14783_2	k141_41357	3805	6009	+	2205	83	0.0328079
14783_3	k141_41357	6148	8898	-	2751	121	0.0383357
14783_4	k141_41357	9104	9739	+	636	53	0.0726318
14783_5	k141_41357	9835	10830	+	996	46	0.0402538
14783_6	k141_41357	11072	11785	-	714	21	0.0256348
14783_7	k141_41357	11801	12484	-	684	25	0.0318561
14783_8	k141_41357	12562	12951	-	390	2	0.00446965
14783_9	k141_41357	13134	13505	-	372	25	0.0585741
14783_10	k141_41357	13529	14722	-	1194	58	0.0423382
14783_11	k141_41357	15148	15792	-	645	48	0.0648619
14783_12	k141_41357	15968	18226	+	2259	146	0.0563307
14783_13	k141_41357	18280	19071	-	792	39	0.0429188
14783_14	k141_41357	19132	19581	-	450	29	0.0561686
14783_15	k141_41357	19581	20108	-	528	40	0.066029
14783_16	k141_41357	20140	20391	-	252	22	0.0760905
14783_17	k141_41357	20414	21574	-	1161	41	0.0307794
14783_18	k141_41357	21601	22446	-	846	38	0.0391491
14783_19	k141_41357	22627	23451	-	825	25	0.0264116
14783_20	k141_41357	23750	24733	+	984	27	0.0239154
14783_21	k141_41357	24756	25949	+	1194	38	0.0277388
14783_22	k141_41357	25949	26980	+	1032	14	0.0118238
14783_23	k141_41357	27168	29804	+	2637	125	0.041315
14783_24	k141_41357	29827	30165	+	339	11	0.0282814
14783_25	k141_41357	30179	32200	+	2022	89	0.0383634
14783_26	k141_41357	32215	33267	+	1053	29	0.0240037
14783_27	k141_41357	33264	33866	+	603	30	0.0433623
14783_28	k141_41357	33893	35335	+	1443	67	0.0404685
14783_29	k141_41357	35352	36536	+	1185	33	0.0242719
14783_30	k141_41357	36601	37164	-	564	25	0.038634
14783_31	k141_41357	37362	38066	+	705	27	0.0333797
14783_32	k141_41357	38181	39362	+	1182	89	0.0656267
14783_33	k141_41357	39649	41823	-	2175	61	0.0244444
14783_34	k141_41357	41996	42418	+	423	32	0.0659353
14783_35	k141_41357	42415	43383	+	969	51	0.0458727
14783_36	k141_41357	43398	44147	+	750	15	0.0174316
14783_37	k141_41357	44149	44964	+	816	31	0.0331116
14783_38	k141_41357	45110	45685	+	576	22	0.0332896
14783_39	k141_41357	45688	47016	+	1329	27	0.0177071
14783_40	k141_41357	47171	47695	-	525	20	0.0332031
14783_41	k141_41357	47805	48422	-	618	32	0.0451305
14783_42	k141_41357	48419	50719	-	2301	114	0.0431814
14784_1	k141_54643	3	269	-	267	0	0
14784_2	k141_54643	517	1011	+	495	0	0
14785_1	k141_131228	2	1411	+	1410	4	0.00247257
14785_2	k141_131228	1435	1638	+	204	0	0
14786_1	k141_105107	1	702	-	702	4	0.00496628
14786_2	k141_105107	780	1157	+	378	8	0.0184462
14786_3	k141_105107	1160	2260	+	1101	17	0.0134577
14786_4	k141_105107	2439	3920	-	1482	33	0.0194077
14786_5	k141_105107	4099	5121	-	1023	45	0.0383394
14786_6	k141_105107	5550	6422	+	873	10	0.00998376
14786_7	k141_105107	6489	8111	+	1623	38	0.0204067
14786_8	k141_105107	8161	10755	+	2595	56	0.0188087
14786_9	k141_105107	11307	11990	-	684	12	0.0152909
14786_10	k141_105107	12006	12503	-	498	9	0.0157515
14786_11	k141_105107	12691	13926	+	1236	22	0.0155136
14786_12	k141_105107	13992	14759	+	768	28	0.0317764
14786_13	k141_105107	14998	16362	+	1365	26	0.0166016
14786_14	k141_105107	16517	17653	+	1137	20	0.0153313
14786_15	k141_105107	17705	17896	+	192	5	0.0226975
14786_16	k141_105107	18106	19221	+	1116	30	0.0234296
14786_17	k141_105107	19294	19863	+	570	12	0.0183491
14786_18	k141_105107	19856	23356	+	3501	79	0.0196672
14786_19	k141_105107	23548	23823	+	276	11	0.034737
14786_20	k141_105107	23807	24178	+	372	12	0.0281156
14786_21	k141_105107	24178	24309	+	132	2	0.0132058
14786_22	k141_105107	24306	25598	+	1293	33	0.0222446
14786_23	k141_105107	25598	26863	+	1266	26	0.0178998
14786_24	k141_105107	26921	27487	+	567	21	0.0322808
14786_25	k141_105107	27507	29486	+	1980	84	0.0369762
14787_1	k141_80068	1	696	-	696	39	0.0488387
14787_2	k141_80068	917	1765	+	849	47	0.0482501
14787_3	k141_80068	1840	2616	-	777	47	0.0527212
14787_4	k141_80068	2851	3183	-	333	20	0.0523473
14787_5	k141_80068	4049	4375	+	327	35	0.0932886
14787_6	k141_80068	4515	4691	-	177	3	0.0147726
14787_7	k141_80068	4741	4956	+	216	18	0.0726318
14787_8	k141_80068	4970	8548	+	3579	300	0.073058
14787_9	k141_80068	8795	9721	+	927	82	0.0770979
14787_10	k141_80068	9748	10188	+	441	27	0.0533622
14787_11	k141_80068	10201	10398	+	198	6	0.0264116
14788_1	k141_67275	3	485	-	483	6	0.0108271
14788_2	k141_67275	699	1688	-	990	3	0.00264116
14789_1	k141_169220	2	628	+	627	0	0
14789_2	k141_169220	940	1479	-	540	1	0.00161404
14789_3	k141_169220	1445	1570	-	126	0	0
14789_4	k141_169220	1721	1822	-	102	0	0
14790_1	k141_105109	2	109	+	108	0	0
14790_2	k141_105109	133	423	+	291	14	0.0419318
14790_3	k141_105109	558	1049	+	492	9	0.0159436
14790_4	k141_105109	1042	1437	+	396	7	0.0154068
14791_1	k141_80070	3	1148	-	1146	24	0.018253
14792_1	k141_207639	2	268	-	267	14	0.0457009
14792_2	k141_207639	270	1376	-	1107	179	0.140933
14792_3	k141_207639	1436	1948	-	513	68	0.115531
14792_4	k141_207639	1957	2523	-	567	39	0.0599501
14792_5	k141_207639	2668	3273	+	606	105	0.151017
14792_6	k141_207639	3297	4100	+	804	81	0.0878087
14793_1	k141_16206	2	466	+	465	16	0.0299899
14793_2	k141_16206	592	1089	+	498	22	0.0385036
14793_3	k141_16206	1099	1299	+	201	17	0.0737159
14793_4	k141_16206	1549	1995	+	447	43	0.0838435
14793_5	k141_16206	2023	2415	+	393	32	0.0709685
14793_6	k141_16206	2798	4606	-	1809	54	0.0260174
14794_1	k141_156209	146	1483	+	1338	35	0.0227992
14794_2	k141_156209	1483	1875	+	393	1	0.00221777
14794_3	k141_156209	1896	2618	+	723	10	0.0120551
14794_4	k141_156209	2639	3226	+	588	4	0.00592913
14794_5	k141_156209	3447	3686	+	240	3	0.0108948
14794_6	k141_156209	3689	4243	+	555	10	0.0157042
14794_7	k141_156209	4286	5077	+	792	12	0.0132058
14794_8	k141_156209	5134	5514	+	381	15	0.0343143
14795_1	k141_3349	2	133	+	132	1	0.0066029
14795_2	k141_3349	204	644	+	441	8	0.015811
14795_3	k141_3349	816	2045	+	1230	8	0.00566883
14795_4	k141_3349	2149	2214	-	66	0	0
14796_1	k141_219933	2	337	+	336	43	0.111542
14796_2	k141_219933	691	1518	+	828	144	0.15158
14796_3	k141_219933	1538	2341	+	804	156	0.169113
14797_1	k141_194878	137	586	-	450	1	0.00193685
14797_2	k141_194878	661	1971	-	1311	2	0.00132964
14797_3	k141_194878	1998	3428	-	1431	3	0.00182722
14797_4	k141_194878	3505	4245	-	741	0	0
14797_5	k141_194878	4277	5671	-	1395	0	0
14797_6	k141_194878	5668	6810	-	1143	0	0
14797_7	k141_194878	6812	7915	-	1104	7	0.00552634
14798_1	k141_67282	1	1482	+	1482	99	0.0582231
14799_1	k141_207640	2	574	+	573	48	0.0730121
14799_2	k141_207640	780	1304	+	525	45	0.074707
14799_3	k141_207640	1449	1862	+	414	19	0.0400001
14799_4	k141_207640	1931	2437	-	507	17	0.0292246
14800_1	k141_16209	3	1613	-	1611	62	0.0335432
14801_1	k141_156212	1	1485	-	1485	0	0
14802_1	k141_3350	1	729	-	729	5	0.00597793
14802_2	k141_3350	917	1744	+	828	0	0
14803_1	k141_131242	3	1214	-	1212	100	0.0719127
14804_1	k141_80074	2	577	+	576	0	0
14804_2	k141_80074	583	903	+	321	0	0
14805_1	k141_105113	3	1475	+	1473	380	0.224848
14805_2	k141_105113	1541	2185	+	645	181	0.244584
14805_3	k141_105113	2154	3038	+	885	158	0.155605
14806_1	k141_54645	3	512	-	510	4	0.00683594
14806_2	k141_54645	716	2296	+	1581	7	0.003859
14807_1	k141_169229	3	416	-	414	3	0.00631581
14807_2	k141_169229	435	845	-	411	0	0
14807_3	k141_169229	873	1799	-	927	6	0.00564131
14808_1	k141_156213	3	1703	-	1701	23	0.0117851
14809_1	k141_3351	72	914	-	843	95	0.098221
14810_1	k141_80076	2	592	+	591	1	0.00147476
14810_2	k141_80076	595	1146	+	552	1	0.00157895
14811_1	k141_246328	1	138	-	138	3	0.0189474
14811_2	k141_246328	312	539	-	228	9	0.0344046
14811_3	k141_246328	682	1608	-	927	30	0.0282065
14811_4	k141_246328	1701	4676	-	2976	124	0.0363159
14811_5	k141_246328	5232	5705	-	474	9	0.016549
14811_6	k141_246328	5705	6121	-	417	11	0.0229914
14811_7	k141_246328	6131	6778	-	648	18	0.0242106
14811_8	k141_246328	6794	8029	-	1236	41	0.0289117
14811_9	k141_246328	8032	9630	-	1599	40	0.0218032
14811_10	k141_246328	9822	11759	-	1938	124	0.0557669
14811_11	k141_246328	11854	12723	-	870	53	0.0530964
14811_12	k141_246328	12903	14093	-	1191	99	0.0724489
14811_13	k141_246328	14174	15079	-	906	50	0.0481006
14811_14	k141_246328	15069	15752	-	684	46	0.0586152
14811_15	k141_246328	16052	17140	-	1089	74	0.059226
14811_16	k141_246328	17287	18159	-	873	35	0.0349432
14811_17	k141_246328	18318	18683	-	366	5	0.0119069
14811_18	k141_246328	18708	20606	-	1899	148	0.0679274
14811_19	k141_246328	20785	22584	-	1800	85	0.041158
14811_20	k141_246328	22568	23488	-	921	39	0.0369074
14811_21	k141_246328	23605	25725	-	2121	150	0.0616395
14811_22	k141_246328	25727	26677	-	951	48	0.0439915
14811_23	k141_246328	27124	27918	+	795	49	0.0537202
14811_24	k141_246328	28181	28960	-	780	34	0.037992
14811_25	k141_246328	28953	30137	-	1185	59	0.0433952
14811_26	k141_246328	30383	31009	-	627	42	0.0583835
14811_27	k141_246328	31040	31879	-	840	27	0.0280151
14811_28	k141_246328	31940	32950	-	1011	49	0.0422429
14811_29	k141_246328	32943	33521	-	579	24	0.0361278
14811_30	k141_246328	33518	35047	-	1530	73	0.0415853
14811_31	k141_246328	35807	37267	-	1461	51	0.0304248
14811_32	k141_246328	37434	37748	-	315	11	0.0304362
14811_33	k141_246328	37800	38075	-	276	2	0.00631581
14812_1	k141_41374	3	437	+	435	8	0.0160291
14812_2	k141_41374	434	886	+	453	20	0.0384805
14812_3	k141_41374	914	1048	+	135	0	0
14813_1	k141_3354	2	1186	-	1185	4	0.00294205
14814_1	k141_169231	3	377	-	375	2	0.00464844
14814_2	k141_169231	409	918	-	510	8	0.0136719
14814_3	k141_169231	1205	1906	-	702	4	0.00496628
14814_4	k141_169231	1899	2222	-	324	0	0
14815_1	k141_105120	1	423	-	423	12	0.0247257
14815_2	k141_105120	619	1182	+	564	33	0.0509968
14815_3	k141_105120	1186	1371	+	186	12	0.0562311
14816_1	k141_182395	3	134	-	132	3	0.0198087
14816_2	k141_182395	737	1300	+	564	4	0.00618143
14816_3	k141_182395	1392	1718	+	327	0	0
14816_4	k141_182395	1753	1848	+	96	2	0.018158
14816_5	k141_182395	1811	2659	+	849	10	0.010266
14816_6	k141_182395	3032	4258	-	1227	37	0.0262824
14816_7	k141_182395	5095	6783	+	1689	21	0.0108367
14816_8	k141_182395	6810	7463	+	654	1	0.00133269
14816_9	k141_182395	7595	8875	+	1281	14	0.00952549
14816_10	k141_182395	9005	11356	+	2352	9	0.00333514
14816_11	k141_182395	11557	13092	-	1536	24	0.0136185
14816_12	k141_182395	13172	15661	-	2490	8	0.00280026
14816_13	k141_182395	15841	16206	+	366	4	0.00952549
14816_14	k141_182395	16206	17381	+	1176	19	0.0140817
14816_15	k141_182395	17394	18179	+	786	5	0.00554442
14816_16	k141_182395	18186	20342	+	2157	14	0.005657
14816_17	k141_182395	20345	21820	+	1476	17	0.0100385
14816_18	k141_182395	21817	23049	+	1233	8	0.00565503
14816_19	k141_182395	23046	24158	+	1113	1	0.000783093
14816_20	k141_182395	24169	25350	+	1182	1	0.000737379
14816_21	k141_182395	25364	25972	+	609	3	0.00429351
14816_22	k141_182395	25977	26858	+	882	7	0.00691732
14816_23	k141_182395	26887	27981	+	1095	7	0.00557176
14816_24	k141_182395	28464	28847	+	384	6	0.0136185
14816_25	k141_182395	28840	30288	+	1449	30	0.0180452
14816_26	k141_182395	30282	32003	+	1722	29	0.0146782
14816_27	k141_182395	32241	32486	-	246	3	0.0106291
14816_28	k141_182395	32685	33125	+	441	0	0
14816_29	k141_182395	33127	33351	-	225	0	0
14816_30	k141_182395	33443	33910	+	468	16	0.0297977
14816_31	k141_182395	33912	34259	+	348	4	0.0100182
14816_32	k141_182395	34374	35384	+	1011	24	0.0206904
14816_33	k141_182395	35439	36215	+	777	5	0.00560864
14816_34	k141_182395	36210	37646	-	1437	19	0.0115241
14816_35	k141_182395	37659	39425	-	1767	12	0.00591906
14816_36	k141_182395	39439	40605	-	1167	9	0.00672171
14816_37	k141_182395	40761	41951	+	1191	6	0.00439084
14816_38	k141_182395	42064	43188	+	1125	3	0.00232422
14816_39	k141_182395	43349	43681	+	333	3	0.00785209
14816_40	k141_182395	43668	44213	+	546	2	0.00319261
14816_41	k141_182395	44250	45596	-	1347	12	0.00776465
14816_42	k141_182395	45636	46385	-	750	2	0.00232422
14816_43	k141_182395	46873	47814	-	942	36	0.0333089
14816_44	k141_182395	47818	48387	-	570	24	0.0366982
14816_45	k141_182395	48506	48763	-	258	19	0.0641863
14816_46	k141_182395	48799	49941	-	1143	40	0.0305016
14816_47	k141_182395	49949	51373	-	1425	57	0.0348633
14816_48	k141_182395	51381	51704	-	324	29	0.078012
14816_49	k141_182395	52047	53399	-	1353	65	0.041872
14816_50	k141_182395	53613	54578	-	966	52	0.0469175
14816_51	k141_182395	54832	56037	-	1206	88	0.063598
14816_52	k141_182395	56344	56718	-	375	18	0.0418359
14816_53	k141_182395	56715	57944	-	1230	90	0.0637743
14817_1	k141_194883	84	800	+	717	1	0.0012156
14817_2	k141_194883	850	1740	+	891	4	0.00391283
14818_1	k141_54648	3	182	+	180	1	0.00484212
14818_2	k141_54648	184	732	+	549	9	0.0142882
14818_3	k141_54648	795	1361	+	567	33	0.050727
14818_4	k141_54648	1508	2806	-	1299	20	0.0134193
14818_5	k141_54648	2951	3031	-	81	0	0
14819_1	k141_41376	3	1073	+	1071	93	0.0756836
14820_1	k141_169232	2	400	-	399	3	0.00655325
14820_2	k141_169232	541	1254	+	714	11	0.0134277
14821_1	k141_219936	152	2299	+	2148	8	0.00324612
14821_2	k141_219936	2315	3820	+	1506	0	0
14821_3	k141_219936	3825	4751	-	927	0	0
14821_4	k141_219936	4915	5343	+	429	0	0
14821_5	k141_219936	5327	6340	+	1014	0	0
14822_1	k141_3359	3	365	+	363	0	0
14822_2	k141_3359	379	1164	+	786	35	0.0388109
14823_1	k141_131254	228	2681	-	2454	125	0.044396
14824_1	k141_131256	2	1069	-	1068	4	0.00326435
14825_1	k141_80079	3	128	+	126	2	0.0138346
14825_2	k141_80079	144	1040	+	897	48	0.0466399
14825_3	k141_80079	1257	1880	-	624	79	0.110345
14825_4	k141_80079	1955	2179	+	225	26	0.100716
14825_5	k141_80079	2388	3680	+	1293	337	0.227164
14825_6	k141_80079	3726	4625	+	900	296	0.286654
14825_7	k141_80079	4687	5445	-	759	251	0.288231
14825_8	k141_80079	5493	5837	+	345	107	0.270317
14826_1	k141_219943	2	889	+	888	7	0.00687058
14826_2	k141_219943	855	1523	-	669	0	0
14827_1	k141_169237	61	2559	+	2499	64	0.0223214
14828_1	k141_41382	1	1893	+	1893	1	0.000460424
14828_2	k141_41382	2000	2689	+	690	0	0
14828_3	k141_41382	2712	3287	-	576	0	0
14828_4	k141_41382	3512	4111	+	600	0	0
14829_1	k141_207652	3	827	-	825	45	0.0475408
14829_2	k141_207652	820	1596	-	777	39	0.0437474
14829_3	k141_207652	1593	2387	-	795	11	0.0120596
14829_4	k141_207652	2371	3525	-	1155	50	0.0377308
14829_5	k141_207652	3572	4474	-	903	64	0.0617733
14829_6	k141_207652	4664	5155	-	492	37	0.0655458
14829_7	k141_207652	5152	5511	-	360	2	0.00484212
14829_8	k141_207652	5731	6126	+	396	11	0.0242106
14830_1	k141_194884	2	613	-	612	0	0
14830_2	k141_194884	753	3545	-	2793	0	0
