# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_11_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_11/J21_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_11/J21_2.bam	RPKG
18427_36	k141_157361	31724	32482	+	759	7	0.00932557
18427_37	k141_157361	32463	33242	+	780	3	0.00388907
18428_1	k141_174181	2	1885	-	1884	9	0.00483037
18429_1	k141_21437	1	738	-	738	4	0.00548053
18429_2	k141_21437	1085	1351	-	267	4	0.0151484
18429_3	k141_21437	1396	1845	-	450	4	0.00898807
18429_4	k141_21437	1864	2151	-	288	0	0
18429_5	k141_21437	2305	2493	-	189	0	0
18429_6	k141_21437	2523	3359	-	837	0	0
18430_1	k141_224704	206	1642	+	1437	0	0
18431_1	k141_275457	1	624	-	624	0	0
18431_2	k141_275457	626	2884	-	2259	8	0.0035809
18431_3	k141_275457	2896	4068	-	1173	0	0
18431_4	k141_275457	4072	5007	-	936	1	0.0010803
18431_5	k141_275457	4997	8395	-	3399	13	0.00386733
18431_6	k141_275457	8395	10059	-	1665	3	0.00182191
18431_7	k141_275457	10186	11292	+	1107	0	0
18431_8	k141_275457	11332	11466	-	135	0	0
18431_9	k141_275457	11542	11724	-	183	3	0.0165764
18431_10	k141_275457	11848	12336	-	489	0	0
18431_11	k141_275457	12339	13460	-	1122	5	0.00450605
18431_12	k141_275457	13463	14539	-	1077	0	0
18431_13	k141_275457	14523	14648	-	126	0	0
18432_1	k141_293168	3	128	-	126	0	0
18432_2	k141_293168	130	1413	-	1284	0	0
18432_3	k141_293168	1406	2086	-	681	0	0
18432_4	k141_293168	2275	3351	-	1077	0	0
18433_1	k141_241469	2	124	+	123	0	0
18433_2	k141_241469	213	1688	-	1476	57	0.0390488
18433_3	k141_241469	2153	3523	+	1371	32	0.0236011
18433_4	k141_241469	3574	4065	+	492	5	0.010276
18433_5	k141_241469	4277	4987	-	711	6	0.00853298
18433_6	k141_241469	5293	6903	+	1611	30	0.0188298
18433_7	k141_241469	7006	8658	+	1653	36	0.0220216
18433_8	k141_241469	8846	9703	+	858	27	0.0318196
18433_9	k141_241469	9993	10259	+	267	3	0.0113613
18433_10	k141_241469	10404	11768	-	1365	18	0.0133339
18433_11	k141_241469	12204	12845	+	642	10	0.0157501
18433_12	k141_241469	13456	14733	+	1278	25	0.0197801
18433_13	k141_241469	14998	15120	+	123	2	0.0164416
18434_1	k141_54416	3	656	-	654	0	0
18434_2	k141_54416	658	1431	-	774	0	0
18434_3	k141_54416	1458	2030	-	573	0	0
18434_4	k141_54416	2226	3500	+	1275	0	0
18434_5	k141_54416	3759	6611	+	2853	5	0.0017721
18434_6	k141_54416	6709	7290	-	582	0	0
18435_1	k141_140792	2	7243	+	7242	25	0.0034906
18435_2	k141_140792	7341	8720	+	1380	1	0.000732723
18435_3	k141_140792	8812	9609	+	798	0	0
18436_1	k141_157365	1	222	+	222	1	0.00455476
18436_2	k141_157365	297	1769	+	1473	18	0.0123563
18437_1	k141_123388	2	925	+	924	0	0
18437_2	k141_123388	929	2617	+	1689	0	0
18437_3	k141_123388	2618	3310	+	693	4	0.00583641
18437_4	k141_123388	3462	3827	-	366	0	0
18438_1	k141_224708	3	326	+	324	1	0.00312086
18438_2	k141_224708	867	1067	-	201	0	0
18439_1	k141_309754	41	607	+	567	11	0.0196168
18439_2	k141_309754	622	936	+	315	4	0.0128401
18439_3	k141_309754	981	1592	+	612	2	0.00330444
18439_4	k141_309754	1612	2691	+	1080	12	0.0112351
18439_5	k141_309754	2703	3326	+	624	6	0.00972267
18439_6	k141_309754	3331	3630	+	300	6	0.0202232
18439_7	k141_309754	3605	4885	+	1281	15	0.0118403
18439_8	k141_309754	4958	5878	+	921	7	0.00768524
18439_9	k141_309754	5880	6464	+	585	11	0.0190132
18439_10	k141_309754	6478	6921	+	444	7	0.0159417
18439_11	k141_309754	6985	8937	+	1953	38	0.0196743
18439_12	k141_309754	9299	9685	+	387	7	0.0182897
18439_13	k141_309754	9742	9945	-	204	2	0.00991331
18439_14	k141_309754	9929	10108	-	180	2	0.0112351
18439_15	k141_309754	10113	10379	-	267	2	0.00757422
18439_16	k141_309754	10426	10743	-	318	7	0.0222582
18439_17	k141_309754	10785	11111	-	327	10	0.0309223
18439_18	k141_309754	11152	12435	-	1284	41	0.0322877
18439_19	k141_309754	12438	12893	-	456	7	0.0155222
18439_20	k141_309754	12894	13886	-	993	16	0.0162926
18439_21	k141_309754	13899	14150	-	252	3	0.0120376
18439_22	k141_309754	14682	14987	+	306	12	0.0396532
18439_23	k141_309754	14984	15295	+	312	10	0.0324089
18439_24	k141_309754	15332	15691	-	360	7	0.0196614
18439_25	k141_309754	15726	17015	-	1290	29	0.0227315
18439_26	k141_309754	17047	18270	-	1224	40	0.0330444
18440_1	k141_293170	3	557	-	555	0	0
18440_2	k141_293170	817	1983	-	1167	4	0.00346584
18441_1	k141_140793	3	491	+	489	0	0
18441_2	k141_140793	1111	1593	+	483	0	0
18441_3	k141_140793	1586	2335	+	750	0	0
18442_1	k141_224709	3	1181	-	1179	1	0.00085764
18442_2	k141_224709	1178	1357	-	180	1	0.00561754
18443_1	k141_258733	1	186	-	186	0	0
18443_2	k141_258733	269	1210	-	942	14	0.0150278
18443_3	k141_258733	1258	2742	-	1485	33	0.0224702
18443_4	k141_258733	2778	3542	-	765	10	0.0132177
18443_5	k141_258733	3626	4915	+	1290	30	0.0235153
18443_6	k141_258733	4991	5551	+	561	3	0.00540726
18443_7	k141_258733	5619	6659	+	1041	11	0.0106847
18443_8	k141_258733	6665	7180	-	516	0	0
18443_9	k141_258733	7219	9372	-	2154	25	0.0117358
18443_10	k141_258733	9347	12313	-	2967	37	0.0126097
18443_11	k141_258733	12344	13819	-	1476	12	0.00822079
18443_12	k141_258733	13825	14997	-	1173	11	0.0094823
18443_13	k141_258733	15323	16693	+	1371	13	0.00958793
18443_14	k141_258733	16809	17501	+	693	1	0.0014591
18443_15	k141_258733	17537	20608	+	3072	42	0.0138244
18443_16	k141_258733	21026	22288	-	1263	13	0.0104078
18443_17	k141_258733	22316	23260	-	945	10	0.0107001
18443_18	k141_258733	23405	24505	-	1101	3	0.0027552
18443_19	k141_258733	24536	26308	-	1773	4	0.00228124
18443_20	k141_258733	26336	29530	-	3195	39	0.0123428
18443_21	k141_258733	29534	29650	-	117	0	0
18443_22	k141_258733	29654	31189	-	1536	5	0.00329153
18443_23	k141_258733	31482	35540	-	4059	34	0.00846991
18443_24	k141_258733	35736	37031	-	1296	11	0.00858236
18443_25	k141_258733	37139	38107	-	969	10	0.0104351
18443_26	k141_258733	38130	39902	-	1773	26	0.014828
18443_27	k141_258733	39914	42940	-	3027	33	0.0110235
18443_28	k141_258733	42959	44797	-	1839	18	0.00989714
18443_29	k141_258733	44817	48056	-	3240	52	0.0162285
18443_30	k141_258733	48085	49833	-	1749	13	0.00751575
18443_31	k141_258733	49871	53380	-	3510	31	0.00893045
18443_32	k141_258733	53377	55476	-	2100	26	0.0125191
18443_33	k141_258733	55489	56604	-	1116	33	0.0298998
18443_34	k141_258733	56780	58381	-	1602	18	0.0113613
18443_35	k141_258733	58404	58982	-	579	10	0.0174639
18443_36	k141_258733	58988	59956	-	969	4	0.00417403
18443_37	k141_258733	59962	62364	-	2403	22	0.00925737
18443_38	k141_258733	62487	65123	-	2637	35	0.0134208
18443_39	k141_258733	65148	65264	-	117	2	0.0172847
18443_40	k141_258733	65249	66259	-	1011	24	0.0240037
18443_41	k141_258733	66447	67088	+	642	10	0.0157501
18443_42	k141_258733	67173	67943	-	771	5	0.00655744
18443_43	k141_258733	67962	69353	-	1392	13	0.00944328
18443_44	k141_258733	69365	72796	-	3432	53	0.0156152
18443_45	k141_258733	72813	73988	-	1176	8	0.00687862
18443_46	k141_258733	74170	74346	-	177	1	0.00571276
18444_1	k141_174190	1	975	-	975	0	0
18444_2	k141_174190	1087	1185	-	99	0	0
18445_1	k141_241478	1	1137	-	1137	6	0.00533592
18446_1	k141_37581	3	1010	-	1008	2	0.00200627
18446_2	k141_37581	2007	3170	-	1164	4	0.00347477
18446_3	k141_37581	3208	3330	-	123	1	0.00822079
18446_4	k141_37581	3548	4261	-	714	2	0.00283237
18446_5	k141_37581	4638	4808	-	171	3	0.0177396
18446_6	k141_37581	5192	6673	+	1482	3	0.00204688
18446_7	k141_37581	6685	6816	-	132	0	0
18447_1	k141_21439	66	1619	-	1554	28	0.0182191
18447_2	k141_21439	2191	2685	-	495	11	0.0224702
18447_3	k141_21439	2810	3196	-	387	3	0.00783843
18447_4	k141_21439	3948	4670	-	723	8	0.0111885
18448_1	k141_309757	2	349	+	348	0	0
18448_2	k141_309757	378	1046	-	669	0	0
18449_1	k141_140795	60	998	-	939	0	0
18450_1	k141_241479	14	1171	+	1158	4	0.00349277
18451_1	k141_157374	1	909	-	909	8	0.00889908
18451_2	k141_157374	903	1022	-	120	0	0
18452_1	k141_37582	2	241	-	240	0	0
18452_2	k141_37582	368	1183	+	816	0	0
18452_3	k141_37582	1220	1717	+	498	0	0
18453_1	k141_224714	2	292	+	291	0	0
18453_2	k141_224714	334	939	+	606	3	0.00500573
18453_3	k141_224714	1073	1693	+	621	0	0
18454_1	k141_140798	3	1799	+	1797	0	0
18455_1	k141_275458	142	366	-	225	0	0
18455_2	k141_275458	504	941	-	438	8	0.0184686
18455_3	k141_275458	916	1632	-	717	10	0.0141026
18455_4	k141_275458	1625	3478	-	1854	37	0.0201795
18455_5	k141_275458	3475	4347	-	873	36	0.0416972
18455_6	k141_275458	4625	4978	+	354	18	0.0514148
18455_7	k141_275458	5091	5900	-	810	24	0.0299602
18455_8	k141_275458	6044	6397	-	354	12	0.0342765
18455_9	k141_275458	6410	6994	-	585	27	0.0466688
18456_1	k141_157376	1	633	-	633	0	0
18456_2	k141_157376	1019	1150	-	132	0	0
18457_1	k141_224716	3	1181	-	1179	3	0.00257292
18458_1	k141_241480	62	202	-	141	2	0.0143427
18458_2	k141_241480	308	985	+	678	20	0.0298277
18458_3	k141_241480	982	2184	+	1203	15	0.012608
18459_1	k141_174197	1	534	-	534	1	0.00189355
18459_2	k141_174197	741	1529	+	789	1	0.00128157
18460_1	k141_157378	3	1253	-	1251	9	0.00727452
18461_1	k141_224718	153	812	+	660	0	0
18461_2	k141_224718	849	1220	+	372	0	0
18462_1	k141_21447	3	1817	+	1815	8	0.00445689
18462_2	k141_21447	1810	2052	+	243	0	0
18463_1	k141_174200	2	133	+	132	0	0
18463_2	k141_174200	123	1262	+	1140	29	0.0257224
18464_1	k141_241481	3	389	-	387	0	0
18464_2	k141_241481	421	759	-	339	0	0
18464_3	k141_241481	777	1823	-	1047	0	0
18464_4	k141_241481	1813	2760	-	948	0	0
18465_1	k141_275462	3	1250	+	1248	2	0.00162045
18465_2	k141_275462	2321	2443	-	123	0	0
18466_1	k141_37583	1	471	-	471	0	0
18466_2	k141_37583	468	1262	-	795	0	0
18466_3	k141_37583	1340	1585	-	246	1	0.0041104
18466_4	k141_37583	1641	2891	-	1251	1	0.00080828
18466_5	k141_37583	2987	3673	-	687	0	0
18466_6	k141_37583	3702	4193	-	492	0	0
18466_7	k141_37583	4276	4779	-	504	0	0
18467_1	k141_293185	1	1182	+	1182	0	0
18467_2	k141_293185	1585	3051	+	1467	0	0
18467_3	k141_293185	3103	4212	+	1110	0	0
18467_4	k141_293185	4245	4442	+	198	0	0
18468_1	k141_54440	3	977	-	975	0	0
18468_2	k141_54440	1048	1272	-	225	0	0
18468_3	k141_54440	1325	2269	-	945	0	0
18469_1	k141_174205	2	607	-	606	7	0.01168
18469_2	k141_174205	717	1433	-	717	2	0.00282052
18470_1	k141_37584	1	1134	-	1134	4	0.00356669
18470_2	k141_37584	1199	1621	-	423	0	0
18471_1	k141_241483	3	947	+	945	0	0
18471_2	k141_241483	1435	2331	-	897	0	0
18472_1	k141_21457	3	1067	+	1065	0	0
18472_2	k141_21457	1075	1542	+	468	0	0
18473_1	k141_174206	2	1852	+	1851	1	0.000546276
18473_2	k141_174206	1872	1949	+	78	0	0
18474_1	k141_37585	3	152	+	150	0	0
18474_2	k141_37585	142	513	+	372	4	0.0108727
18474_3	k141_37585	497	1123	+	627	3	0.00483808
18474_4	k141_37585	1120	1740	+	621	3	0.00488482
18474_5	k141_37585	1901	1984	+	84	2	0.0240752
18475_1	k141_157381	2	598	+	597	1	0.00169373
18475_2	k141_157381	838	2334	+	1497	4	0.00270182
18475_3	k141_157381	2408	3760	-	1353	4	0.00298938
18475_4	k141_157381	4082	4276	-	195	0	0
18475_5	k141_157381	4407	4703	-	297	0	0
18476_1	k141_54443	112	1401	+	1290	0	0
18477_1	k141_140802	2	2395	+	2394	4	0.00168949
18477_2	k141_140802	2495	3499	-	1005	0	0
18477_3	k141_140802	3619	4791	+	1173	0	0
18477_4	k141_140802	4796	6091	+	1296	0	0
18477_5	k141_140802	6142	6564	+	423	4	0.00956178
18478_1	k141_224735	76	1101	-	1026	7	0.00689874
18479_1	k141_174210	1	1011	-	1011	1	0.00100016
18480_1	k141_37590	32	310	+	279	0	0
18480_2	k141_37590	297	791	+	495	0	0
18480_3	k141_37590	1000	1578	+	579	0	0
18481_1	k141_293195	1	294	+	294	0	0
18481_2	k141_293195	295	1185	+	891	7	0.007944
18482_1	k141_275466	429	1073	-	645	0	0
18482_2	k141_275466	1255	1539	-	285	0	0
18482_3	k141_275466	1848	3086	-	1239	0	0
18482_4	k141_275466	3208	4437	+	1230	0	0
18482_5	k141_275466	4507	5202	-	696	7	0.0101697
18483_1	k141_224740	1	63	-	63	0	0
18483_2	k141_224740	269	1633	+	1365	0	0
18484_1	k141_293198	3	1139	+	1137	89	0.0791495
18484_2	k141_293198	1162	1320	-	159	3	0.0190784
18484_3	k141_293198	1317	1613	-	297	31	0.105542
18485_1	k141_174215	3	68	+	66	0	0
18485_2	k141_174215	292	1023	+	732	6	0.00828818
18486_1	k141_258741	185	1702	-	1518	4	0.00266445
18486_2	k141_258741	1867	2790	-	924	1	0.00109433
18486_3	k141_258741	3073	3864	-	792	1	0.00127671
18486_4	k141_258741	3861	4943	-	1083	2	0.00186733
18486_5	k141_258741	4950	6068	-	1119	0	0
18486_6	k141_258741	6343	6735	+	393	0	0
18486_7	k141_258741	7045	7527	+	483	2	0.00418699
18486_8	k141_258741	7969	9147	+	1179	0	0
18486_9	k141_258741	9167	9943	+	777	0	0
18486_10	k141_258741	10075	11028	+	954	0	0
18486_11	k141_258741	11371	13077	+	1707	3	0.00177708
18487_1	k141_275467	217	585	-	369	0	0
18487_2	k141_275467	604	1881	-	1278	0	0
18487_3	k141_275467	1998	2288	-	291	0	0
18487_4	k141_275467	2302	2619	-	318	0	0
18487_5	k141_275467	2634	2945	-	312	0	0
18487_6	k141_275467	3065	3160	-	96	0	0
18488_1	k141_174216	340	1377	+	1038	0	0
18488_2	k141_174216	1377	1481	+	105	0	0
18489_1	k141_241495	1	1593	-	1593	3	0.00190425
18489_2	k141_241495	1888	3117	+	1230	7	0.00575456
18489_3	k141_241495	3224	3640	-	417	2	0.00484968
18490_1	k141_21466	1	1155	+	1155	0	0
18490_2	k141_21466	1148	1609	+	462	0	0
18490_3	k141_21466	1629	2957	+	1329	0	0
18490_4	k141_21466	2968	4722	+	1755	0	0
18491_1	k141_293200	1	1233	-	1233	0	0
18491_2	k141_293200	1299	2216	-	918	0	0
18492_1	k141_123394	3	470	-	468	13	0.0280877
18492_2	k141_123394	779	1267	+	489	3	0.00620342
18492_3	k141_123394	1307	3052	-	1746	1	0.000579128
18492_4	k141_123394	3177	3563	+	387	3	0.00783843
18492_5	k141_123394	3544	4293	-	750	0	0
18492_6	k141_123394	4290	5360	-	1071	1	0.000944125
18492_7	k141_123394	5362	6207	-	846	8	0.00956178
18492_8	k141_123394	6204	7091	-	888	1	0.00113869
18492_9	k141_123394	7165	8481	-	1317	3	0.00230332
18492_10	k141_123394	8709	9422	-	714	4	0.00566475
18492_11	k141_123394	9424	10191	-	768	0	0
18492_12	k141_123394	10188	11465	-	1278	12	0.00949444
18492_13	k141_123394	11462	12388	-	927	6	0.00654471
18492_14	k141_123394	12435	13544	-	1110	4	0.00364381
18492_15	k141_123394	13969	14361	+	393	0	0
18492_16	k141_123394	14448	15542	-	1095	0	0
18492_17	k141_123394	15745	17010	-	1266	2	0.00159741
18492_18	k141_123394	17146	17946	-	801	0	0
18493_1	k141_275472	1	1188	-	1188	35	0.02979
18493_2	k141_275472	1299	1472	-	174	4	0.023245
18494_1	k141_174223	3	806	+	804	5	0.00628829
18494_2	k141_174223	938	1132	+	195	0	0
18495_1	k141_54445	1	123	-	123	0	0
18495_2	k141_54445	365	1273	-	909	0	0
18495_3	k141_54445	1397	2314	-	918	0	0
18495_4	k141_54445	2311	2745	-	435	0	0
18495_5	k141_54445	2742	4172	-	1431	0	0
18495_6	k141_54445	4452	5378	-	927	0	0
18495_7	k141_54445	5460	5726	-	267	0	0
18495_8	k141_54445	5771	6712	-	942	0	0
18495_9	k141_54445	6832	7887	-	1056	0	0
18495_10	k141_54445	7887	8165	-	279	0	0
18495_11	k141_54445	8170	8778	-	609	0	0
18496_1	k141_174225	2	1045	-	1044	0	0
18497_1	k141_224742	3	431	+	429	0	0
18497_2	k141_224742	510	2510	-	2001	0	0
18497_3	k141_224742	2524	2754	-	231	0	0
18497_4	k141_224742	3022	4143	+	1122	0	0
18497_5	k141_224742	4369	4896	-	528	0	0
18497_6	k141_224742	4918	5478	-	561	0	0
18498_1	k141_293206	178	1401	+	1224	2	0.00165222
18498_2	k141_293206	1521	1973	+	453	3	0.00669641
18499_1	k141_293207	1	561	+	561	0	0
18499_2	k141_293207	651	1139	-	489	0	0
18500_1	k141_224743	2	223	-	222	0	0
18500_2	k141_224743	220	849	-	630	0	0
18500_3	k141_224743	937	1167	-	231	0	0
18500_4	k141_224743	1158	1361	-	204	0	0
18500_5	k141_224743	1475	1777	-	303	0	0
18500_6	k141_224743	1791	1997	-	207	0	0
18501_1	k141_37609	22	930	-	909	2	0.00222477
18501_2	k141_37609	935	1255	-	321	1	0.00315002
18501_3	k141_37609	1301	1753	-	453	1	0.00223214
18501_4	k141_37609	1868	3214	-	1347	6	0.00450404
18501_5	k141_37609	3261	4718	-	1458	12	0.00832229
18501_6	k141_37609	4720	5721	-	1002	4	0.00403656
18502_1	k141_224746	3	1328	-	1326	0	0
18503_1	k141_190664	109	846	+	738	437	0.598748
18503_2	k141_190664	879	1298	+	420	212	0.510394
18503_3	k141_190664	1308	1913	+	606	284	0.473876
18503_4	k141_190664	1917	2387	+	471	281	0.60326
18503_5	k141_190664	2598	3197	-	600	438	0.738145
18503_6	k141_190664	3267	4259	+	993	578	0.588569
18503_7	k141_190664	4409	5326	+	918	536	0.590393
18503_8	k141_190664	5795	6676	+	882	548	0.628248
18503_9	k141_190664	6709	7761	+	1053	533	0.511821
18503_10	k141_190664	7770	9536	+	1767	863	0.493848
18503_11	k141_190664	9626	12775	+	3150	1809	0.580693
18503_12	k141_190664	12833	13363	-	531	219	0.417031
18503_13	k141_190664	13452	14291	+	840	445	0.535673
18503_14	k141_190664	14398	14979	+	582	305	0.529902
18503_15	k141_190664	15066	15674	+	609	372	0.617653
18503_16	k141_190664	15749	18082	-	2334	1409	0.61042
18503_17	k141_190664	18493	19134	+	642	367	0.578029
18503_18	k141_190664	19160	19792	+	633	357	0.570274
18503_19	k141_190664	20111	20881	+	771	511	0.670171
18503_20	k141_190664	21151	22155	-	1005	526	0.529223
18503_21	k141_190664	22385	25258	-	2874	1480	0.520708
18503_22	k141_190664	25382	25852	-	471	313	0.671958
18503_23	k141_190664	26037	27008	+	972	601	0.625212
18503_24	k141_190664	27125	28903	-	1779	997	0.56668
18503_25	k141_190664	29081	30133	+	1053	573	0.550231
18503_26	k141_190664	30510	31451	+	942	482	0.517386
18503_27	k141_190664	31464	33578	+	2115	936	0.447491
18503_28	k141_190664	33798	35840	+	2043	1072	0.530573
18503_29	k141_190664	35929	36942	+	1014	480	0.478655
18503_30	k141_190664	37038	38921	-	1884	1122	0.602186
18503_31	k141_190664	38918	39352	-	435	332	0.771734
18503_32	k141_190664	39724	40518	+	795	480	0.61051
18503_33	k141_190664	40833	41957	-	1125	713	0.640849
18503_34	k141_190664	41963	43741	-	1779	866	0.492222
18503_35	k141_190664	43754	44779	-	1026	535	0.527261
18503_36	k141_190664	44864	47191	+	2328	1013	0.439993
18503_37	k141_190664	47324	48586	+	1263	705	0.564423
18503_38	k141_190664	48714	50705	+	1992	1069	0.542634
18503_39	k141_190664	50882	51802	+	921	542	0.595057
18503_40	k141_190664	51809	51979	+	171	40	0.236528
18503_41	k141_190664	51984	53303	+	1320	651	0.498685
18503_42	k141_190664	53440	55929	+	2490	1271	0.516137
18503_43	k141_190664	55932	57284	+	1353	781	0.583676
18503_44	k141_190664	57535	57789	+	255	277	1.09839
18503_45	k141_190664	57970	58443	-	474	276	0.588775
18503_46	k141_190664	58455	59642	-	1188	635	0.540476
18503_47	k141_190664	59982	61010	+	1029	717	0.704568
18503_48	k141_190664	61095	62753	-	1659	847	0.516245
18503_49	k141_190664	62767	63093	-	327	119	0.367975
18503_50	k141_190664	63090	63650	-	561	389	0.701141
18503_51	k141_190664	63858	64427	+	570	378	0.670557
18503_52	k141_190664	64438	65001	+	564	280	0.501993
18503_53	k141_190664	65236	65451	-	216	128	0.599205
18503_54	k141_190664	65458	65853	-	396	216	0.551541
18503_55	k141_190664	65861	67276	-	1416	625	0.446309
18503_56	k141_190664	67281	68630	-	1350	728	0.545276
18503_57	k141_190664	68633	69877	-	1245	523	0.424767
18503_58	k141_190664	69894	71351	-	1458	756	0.524304
18503_59	k141_190664	71353	73620	-	2268	1269	0.565767
18503_60	k141_190664	73627	74142	-	516	208	0.407598
18503_61	k141_190664	74150	75052	-	903	432	0.483743
18503_62	k141_190664	75146	75979	+	834	397	0.48133
18503_63	k141_190664	76017	77009	+	993	408	0.415461
18503_64	k141_190664	77143	77937	+	795	446	0.567266
18503_65	k141_190664	78070	78639	+	570	263	0.466552
18503_66	k141_190664	78715	79260	-	546	281	0.520394
18503_67	k141_190664	79236	80021	-	786	291	0.37436
18503_68	k141_190664	80028	81332	-	1305	597	0.462576
18503_69	k141_190664	81421	82572	-	1152	513	0.450281
18503_70	k141_190664	82569	84047	-	1479	740	0.505921
18503_71	k141_190664	84186	84605	-	420	261	0.628362
18503_72	k141_190664	84598	85023	-	426	196	0.465227
18503_73	k141_190664	84998	85471	-	474	216	0.460781
18503_74	k141_190664	85552	86781	-	1230	592	0.486671
18503_75	k141_190664	86778	87275	-	498	219	0.444666
18503_76	k141_190664	87278	88258	-	981	404	0.41642
18503_77	k141_190664	88301	89176	-	876	453	0.522893
18503_78	k141_190664	89180	89443	-	264	109	0.417486
18503_79	k141_190664	89440	91800	-	2361	980	0.41971
18503_80	k141_190664	91791	92768	-	978	493	0.509714
18503_81	k141_190664	92906	93310	-	405	260	0.649138
18503_82	k141_190664	93562	94332	+	771	554	0.726565
18503_83	k141_190664	94403	95386	+	984	507	0.520993
18503_84	k141_190664	95364	95762	-	399	182	0.46123
18503_85	k141_190664	95887	97356	+	1470	829	0.570238
18503_86	k141_190664	97427	97621	+	195	113	0.585953
18503_87	k141_190664	97627	98772	+	1146	600	0.529402
18503_88	k141_190664	98776	99273	+	498	317	0.643649
18503_89	k141_190664	99263	100246	+	984	495	0.508662
18503_90	k141_190664	100243	102297	+	2055	1103	0.542728
18503_91	k141_190664	102302	103108	+	807	419	0.525
18503_92	k141_190664	103120	103470	+	351	136	0.391788
18503_93	k141_190664	103489	104694	+	1206	638	0.534924
18503_94	k141_190664	104697	105524	+	828	488	0.595948
18503_95	k141_190664	105484	106632	+	1149	642	0.564981
18503_96	k141_190664	106750	108558	-	1809	1032	0.576846
18503_97	k141_190664	108743	109639	-	897	552	0.622251
18503_98	k141_190664	109710	110537	+	828	447	0.545879
18503_99	k141_190664	110598	111266	+	669	307	0.464014
18503_100	k141_190664	111315	111725	+	411	194	0.477286
18503_101	k141_190664	111852	113156	-	1305	722	0.55943
18503_102	k141_190664	113153	113434	-	282	117	0.419523
18503_103	k141_190664	113409	114512	-	1104	485	0.444213
18503_104	k141_190664	114719	116197	+	1479	810	0.553778
18503_105	k141_190664	116216	117478	+	1263	639	0.511583
18503_106	k141_190664	117521	119887	+	2367	1159	0.495113
18503_107	k141_190664	119900	122257	+	2358	1071	0.459266
18503_108	k141_190664	122264	124699	+	2436	1162	0.482334
18503_109	k141_190664	124741	125421	+	681	363	0.538987
18503_110	k141_190664	125669	126712	+	1044	563	0.545289
18503_111	k141_190664	126722	128017	+	1296	639	0.498557
18503_112	k141_190664	128463	129674	+	1212	918	0.765877
18503_113	k141_190664	130146	130691	+	546	395	0.731515
18503_114	k141_190664	130748	131653	+	906	428	0.477677
18503_115	k141_190664	131735	132907	+	1173	735	0.63359
18503_116	k141_190664	132972	133112	+	141	20	0.143427
18504_1	k141_190665	3	1175	+	1173	0	0
18505_1	k141_174236	3	89	-	87	0	0
18505_2	k141_174236	234	1058	-	825	11	0.0134821
18505_3	k141_174236	1324	2382	+	1059	12	0.0114579
18506_1	k141_21472	2	208	+	207	0	0
18506_2	k141_21472	1001	2038	+	1038	0	0
18506_3	k141_21472	2131	3069	+	939	0	0
18506_4	k141_21472	3084	3632	+	549	0	0
18506_5	k141_21472	3666	4412	+	747	0	0
18506_6	k141_21472	4803	5669	+	867	0	0
18506_7	k141_21472	5692	6543	+	852	0	0
18506_8	k141_21472	6540	7406	+	867	1	0.00116627
