# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_11_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_11/J19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_11/J19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_11/J19_2.bam	RPKG
15552_1	k141_292379	2	1381	+	1380	42	0.0145104
15553_1	k141_20655	1	1428	-	1428	9	0.00300486
15554_1	k141_156600	2	556	+	555	88	0.0755961
15554_2	k141_156600	788	1339	-	552	160	0.138194
15554_3	k141_156600	1662	2645	+	984	250	0.121131
15555_1	k141_87736	3	1697	+	1695	0	0
15556_1	k141_325819	2	358	-	357	2	0.00267098
15556_2	k141_325819	355	1152	-	798	22	0.0131441
15557_1	k141_71732	116	238	-	123	0	0
15557_2	k141_71732	647	1063	-	417	0	0
15558_1	k141_139767	1	189	+	189	0	0
15558_2	k141_139767	189	395	+	207	1	0.00230324
15558_3	k141_139767	398	694	+	297	0	0
15558_4	k141_139767	691	1035	+	345	0	0
15558_5	k141_139767	1166	1849	+	684	0	0
15558_6	k141_139767	2474	2977	+	504	59	0.0558124
15558_7	k141_139767	3076	3468	+	393	0	0
15558_8	k141_139767	3458	3736	+	279	0	0
15558_9	k141_139767	3736	4365	+	630	0	0
15558_10	k141_139767	4373	4648	+	276	0	0
15558_11	k141_139767	4593	4793	+	201	3	0.00711598
15558_12	k141_139767	4790	5083	+	294	0	0
15558_13	k141_139767	5147	6139	+	993	7	0.00336092
15558_14	k141_139767	6141	7733	+	1593	0	0
15558_15	k141_139767	7734	7955	+	222	0	0
15558_16	k141_139767	7955	9568	+	1614	0	0
15558_17	k141_139767	9565	9858	+	294	0	0
15558_18	k141_139767	9894	10859	+	966	0	0
15558_19	k141_139767	10997	11848	+	852	0	0
15558_20	k141_139767	11859	12125	+	267	0	0
15558_21	k141_139767	12174	12599	+	426	0	0
15558_22	k141_139767	12602	13225	+	624	0	0
15558_23	k141_139767	13234	15918	+	2685	0	0
15558_24	k141_139767	15908	16279	+	372	0	0
15558_25	k141_139767	16252	16872	+	621	0	0
15558_26	k141_139767	16878	19460	+	2583	0	0
15558_27	k141_139767	19457	21265	+	1809	2	0.00052711
15558_28	k141_139767	21269	23743	+	2475	0	0
15558_29	k141_139767	23747	24052	+	306	0	0
15558_30	k141_139767	24134	24286	-	153	0	0
15558_31	k141_139767	24479	26548	+	2070	2	0.000460648
15559_1	k141_274884	3	323	-	321	0	0
15559_2	k141_274884	504	1235	+	732	0	0
15559_3	k141_274884	1309	2337	-	1029	0	0
15559_4	k141_274884	2312	3370	-	1059	0	0
15559_5	k141_274884	3382	3564	-	183	0	0
15560_1	k141_240889	100	3276	+	3177	62	0.00930431
15560_2	k141_240889	3298	3516	+	219	5	0.0108852
15560_3	k141_240889	3583	7014	-	3432	71	0.00986326
15560_4	k141_240889	7415	7828	-	414	9	0.0103646
15560_5	k141_240889	7941	9287	+	1347	34	0.0120343
15560_6	k141_240889	9416	9679	+	264	2	0.0036119
15560_7	k141_240889	9679	10890	+	1212	22	0.00865425
15560_8	k141_240889	11044	11766	+	723	13	0.00857264
15560_9	k141_240889	11778	13343	+	1566	15	0.00456677
15560_10	k141_240889	13453	14340	+	888	7	0.00375833
15560_11	k141_240889	14341	14445	+	105	1	0.00454067
15561_1	k141_292380	3	1271	-	1269	1419	0.533126
15561_2	k141_292380	1534	2967	+	1434	1968	0.654313
15561_3	k141_292380	3215	4000	-	786	1278	0.775207
15561_4	k141_292380	4072	4245	-	174	270	0.739816
15561_5	k141_292380	4436	4498	+	63	73	0.552449
15562_1	k141_156601	1	363	-	363	4	0.00525367
15562_2	k141_156601	323	1003	-	681	11	0.00770114
15562_3	k141_156601	1445	2491	-	1047	19	0.008652
15562_4	k141_156601	2652	2855	-	204	2	0.00467422
15562_5	k141_156601	2929	3855	-	927	15	0.00771474
15563_1	k141_173216	3	92	+	90	64	0.339037
15563_2	k141_173216	370	573	+	204	290	0.677762
15563_3	k141_173216	729	989	-	261	307	0.560799
15563_4	k141_173216	1197	2114	-	918	811	0.421199
15563_5	k141_173216	2325	3518	+	1194	868	0.346597
15563_6	k141_173216	3532	4560	+	1029	746	0.345647
15563_7	k141_173216	4609	5058	+	450	353	0.374
15563_8	k141_173216	5060	5836	-	777	592	0.363254
15563_9	k141_173216	5935	7371	+	1437	1132	0.375577
15563_10	k141_173216	7605	8111	-	507	490	0.460784
15563_11	k141_173216	8353	8901	+	549	448	0.389059
15563_12	k141_173216	9005	9586	-	582	468	0.383383
15563_13	k141_173216	9953	10732	+	780	651	0.39792
15563_14	k141_173216	10950	11909	+	960	778	0.386383
15563_15	k141_173216	11966	12529	-	564	466	0.393928
15563_16	k141_173216	12934	13266	-	333	359	0.513996
15563_17	k141_173216	13417	13845	-	429	324	0.360079
15563_18	k141_173216	13924	14334	-	411	362	0.419929
15564_1	k141_122514	2	67	-	66	1	0.0072238
15564_2	k141_122514	334	1143	-	810	109	0.064158
15564_3	k141_122514	1143	2336	-	1194	181	0.0722743
15564_4	k141_122514	2347	3705	-	1359	189	0.0663058
15564_5	k141_122514	3709	5304	-	1596	191	0.0570571
15564_6	k141_122514	5304	6866	-	1563	224	0.068328
15564_7	k141_122514	7135	8028	+	894	530	0.282649
15564_8	k141_122514	8025	8645	+	621	871	0.668707
15564_9	k141_122514	8742	9617	+	876	1565	0.851765
15564_10	k141_122514	9653	10243	-	591	910	0.734114
15564_11	k141_122514	10240	11001	-	762	1328	0.830907
15564_12	k141_122514	11252	12298	+	1047	1884	0.857914
15564_13	k141_122514	12333	12584	-	252	418	0.790834
15564_14	k141_122514	12984	15581	+	2598	4510	0.82765
15564_15	k141_122514	15769	16743	+	975	1965	0.960876
15564_16	k141_122514	17094	17222	+	129	639	2.36168
15564_17	k141_122514	17798	20473	+	2676	4126	0.73511
15564_18	k141_122514	20518	21108	-	591	1162	0.937407
15564_19	k141_122514	21306	22073	+	768	1377	0.854835
15564_20	k141_122514	22222	22338	+	117	81	0.330072
15565_1	k141_71734	3	1499	-	1497	1914	0.609578
15566_1	k141_274885	1	1305	+	1305	1	0.000365341
15567_1	k141_240890	3	797	+	795	4	0.00239885
15568_1	k141_139769	2	253	+	252	0	0
15568_2	k141_139769	335	1177	-	843	0	0
15568_3	k141_139769	1251	2531	-	1281	0	0
15569_1	k141_156607	1	1227	-	1227	0	0
15570_1	k141_274890	2	130	+	129	7	0.0258713
15570_2	k141_274890	405	770	-	366	16	0.0208424
15571_1	k141_87738	3	3380	-	3378	26	0.00366964
15571_2	k141_87738	3447	3911	-	465	7	0.00717719
15571_3	k141_87738	3944	6163	-	2220	16	0.00343618
15572_1	k141_36972	3	83	-	81	76	0.44734
15572_2	k141_36972	446	1996	-	1551	0	0
15572_3	k141_36972	1993	3018	-	1026	20	0.00929377
15572_4	k141_36972	3021	3650	-	630	0	0
15572_5	k141_36972	3773	4015	+	243	0	0
15572_6	k141_36972	4048	4557	+	510	1	0.000934844
15572_7	k141_36972	4729	5067	+	339	0	0
15572_8	k141_36972	5135	5368	+	234	2	0.00407496
15572_9	k141_36972	5368	5595	+	228	0	0
15572_10	k141_36972	5592	6443	+	852	0	0
15572_11	k141_36972	6440	8824	+	2385	8	0.00159923
15572_12	k141_36972	9015	9125	+	111	0	0
15573_1	k141_173226	3	140	-	138	3	0.0103646
15573_2	k141_173226	611	1219	+	609	14	0.0109602
15574_1	k141_258044	122	1162	+	1041	153	0.0700729
15574_2	k141_258044	1215	2216	-	1002	146	0.0694696
15574_3	k141_258044	2313	3485	-	1173	99	0.040239
15574_4	k141_258044	3534	5126	-	1593	199	0.0595589
15575_1	k141_87741	2	1735	+	1734	54	0.0148475
15576_1	k141_325837	1	1260	+	1260	6	0.00227034
15576_2	k141_325837	1360	2127	+	768	6	0.00372477
15576_3	k141_325837	2130	2597	+	468	0	0
15577_1	k141_173231	2	121	-	120	0	0
15577_2	k141_173231	445	1035	-	591	1	0.000806718
15578_1	k141_224005	2	199	+	198	0	0
15578_2	k141_224005	327	1187	+	861	1	0.000553741
15578_3	k141_224005	1229	2275	-	1047	0	0
15578_4	k141_224005	2476	3111	+	636	1	0.000749639
15578_5	k141_224005	3205	3927	+	723	4	0.00263774
15578_6	k141_224005	4114	5010	+	897	0	0
15578_7	k141_224005	5007	6473	-	1467	0	0
15578_8	k141_224005	6498	7283	-	786	0	0
15578_9	k141_224005	7294	8289	-	996	0	0
15578_10	k141_224005	8282	10426	-	2145	1	0.000222271
15578_11	k141_224005	10653	11546	-	894	0	0
15578_12	k141_224005	11717	12376	+	660	21	0.01517
15578_13	k141_224005	12647	13879	+	1233	9	0.00348008
15578_14	k141_224005	14262	14858	-	597	6	0.00479166
15579_1	k141_122518	1	507	+	507	10	0.00940376
15579_2	k141_122518	701	2164	+	1464	18	0.00586193
15579_3	k141_122518	2650	4305	-	1656	7	0.00201533
15580_1	k141_258046	26	529	+	504	0	0
15580_2	k141_258046	698	1261	+	564	0	0
15581_1	k141_36975	3	953	-	951	0	0
15581_2	k141_36975	1231	1356	+	126	0	0
15582_1	k141_258048	1	99	-	99	0	0
15582_2	k141_258048	111	1112	-	1002	0	0
15583_1	k141_224007	2	409	-	408	0	0
15583_2	k141_224007	409	1203	-	795	0	0
15584_1	k141_122524	2	310	-	309	0	0
15584_2	k141_122524	621	1112	-	492	0	0
15585_1	k141_139790	3	410	+	408	0	0
15585_2	k141_139790	432	2072	+	1641	0	0
15586_1	k141_36978	3	2141	-	2139	120	0.0267473
15587_1	k141_292382	2	76	-	75	1	0.00635694
15587_2	k141_292382	100	315	-	216	8	0.0176582
15587_3	k141_292382	457	2352	-	1896	37	0.00930407
15587_4	k141_292382	2349	2867	-	519	8	0.00734907
15587_5	k141_292382	2888	3583	-	696	35	0.0239755
15587_6	k141_292382	3807	4052	-	246	6	0.0116286
15587_7	k141_292382	4027	4185	-	159	1	0.00299856
15587_8	k141_292382	4291	9135	-	4845	105	0.0103325
15588_1	k141_53954	565	1002	+	438	3	0.00326555
15588_2	k141_53954	1051	1494	-	444	13	0.0139595
15588_3	k141_53954	1772	2590	+	819	6	0.00349283
15588_4	k141_53954	2600	3445	+	846	28	0.0157796
15588_5	k141_53954	3442	3999	+	558	22	0.0187974
15588_6	k141_53954	4050	5306	+	1257	23	0.00872373
15588_7	k141_53954	5346	6968	+	1623	19	0.00558142
15588_8	k141_53954	7019	7537	+	519	6	0.0055118
15588_9	k141_53954	7563	8669	-	1107	20	0.00861374
15588_10	k141_53954	8797	10539	-	1743	10	0.00273534
15588_11	k141_53954	10959	11267	+	309	4	0.00617179
15588_12	k141_53954	11279	12310	+	1032	19	0.00877775
15588_13	k141_53954	12322	13686	+	1365	17	0.0059378
15588_14	k141_53954	13677	15584	+	1908	28	0.00699663
15588_15	k141_53954	15605	16039	+	435	15	0.0164404
15588_16	k141_53954	16058	16366	+	309	6	0.00925768
15588_17	k141_53954	16378	16974	+	597	11	0.00878472
15588_18	k141_53954	16986	18737	+	1752	38	0.0103409
15588_19	k141_53954	18750	20192	+	1443	32	0.0105729
15588_20	k141_53954	20195	20803	+	609	11	0.00861162
15588_21	k141_53954	20911	21678	+	768	10	0.00620795
15588_22	k141_53954	21719	22093	+	375	2	0.00254278
15588_23	k141_53954	22090	23907	-	1818	18	0.0047205
15588_24	k141_53954	23976	24887	-	912	24	0.0125466
15588_25	k141_53954	24900	25328	-	429	8	0.00889083
15588_26	k141_53954	25343	25708	-	366	5	0.00651326
15589_1	k141_156610	3	233	-	231	1	0.00206394
15589_2	k141_156610	827	1396	+	570	8	0.00669152
15589_3	k141_156610	1673	2662	+	990	5	0.00240793
15589_4	k141_156610	2668	3018	+	351	1	0.00135832
15589_5	k141_156610	3036	3389	+	354	2	0.00269362
15589_6	k141_156610	3407	3724	+	318	4	0.00599711
15589_7	k141_156610	3824	4459	+	636	9	0.00674675
15589_8	k141_156610	4464	5285	+	822	13	0.00754017
15589_9	k141_156610	5315	5491	+	177	2	0.00538724
15589_10	k141_156610	5609	6163	+	555	13	0.0111676
15589_11	k141_156610	6772	7002	+	231	6	0.0123837
15590_1	k141_122527	374	1306	-	933	0	0
15591_1	k141_36981	67	1560	-	1494	0	0
15592_1	k141_309045	3	1817	+	1815	10	0.00262684
15592_2	k141_309045	1840	2451	-	612	6	0.00467422
15592_3	k141_309045	2489	2728	-	240	3	0.00595963
15592_4	k141_309045	2890	3642	-	753	5	0.00316581
15592_5	k141_309045	3659	4408	-	750	5	0.00317847
15592_6	k141_309045	4611	5486	+	876	26	0.0141507
15592_7	k141_309045	5707	6543	+	837	7	0.00398733
15592_8	k141_309045	6835	7746	+	912	0	0
15592_9	k141_309045	7848	8768	-	921	8	0.00414133
15592_10	k141_309045	8772	9476	-	705	4	0.00270508
15592_11	k141_309045	9644	9820	+	177	0	0
15592_12	k141_309045	9823	10671	-	849	7	0.00393097
15592_13	k141_309045	10696	11346	-	651	4	0.00292947
15592_14	k141_309045	11386	13068	-	1683	10	0.00283286
15592_15	k141_309045	13186	13956	+	771	8	0.00494704
15592_16	k141_309045	13991	14992	+	1002	10	0.00475819
15592_17	k141_309045	15153	15485	+	333	1	0.00143174
15592_18	k141_309045	15502	17133	+	1632	5	0.00146069
15592_19	k141_309045	17130	18086	-	957	13	0.00647651
15592_20	k141_309045	18073	19083	-	1011	6	0.0028295
15592_21	k141_309045	19083	19766	-	684	10	0.00697033
15592_22	k141_309045	19898	20902	+	1005	6	0.00284639
15592_23	k141_309045	20902	22218	+	1317	22	0.00796428
15592_24	k141_309045	22207	22986	-	780	4	0.00244498
15592_25	k141_309045	22988	23335	-	348	0	0
15592_26	k141_309045	23508	24788	+	1281	12	0.00446624
15592_27	k141_309045	24809	25873	+	1065	9	0.00402905
15592_28	k141_309045	25866	26927	+	1062	18	0.00808086
15592_29	k141_309045	27135	28976	+	1842	28	0.00724733
15592_30	k141_309045	29189	29554	+	366	7	0.00911856
15592_31	k141_309045	29597	30979	+	1383	11	0.0037921
15593_1	k141_156611	3	887	-	885	2	0.00107745
15593_2	k141_156611	1335	1778	+	444	0	0
15594_1	k141_173237	2	334	-	333	0	0
15594_2	k141_173237	514	1611	+	1098	1	0.000434217
15594_3	k141_173237	1696	2976	-	1281	1	0.000372186
15594_4	k141_173237	2966	3304	-	339	0	0
15594_5	k141_173237	3511	3900	-	390	2	0.00244498
15595_1	k141_53961	560	841	-	282	22	0.0371949
15595_2	k141_53961	846	1256	-	411	28	0.0324807
15595_3	k141_53961	1604	1840	-	237	24	0.0482806
15596_1	k141_292386	1	303	-	303	0	0
15596_2	k141_292386	385	1215	-	831	51	0.0292603
15596_3	k141_292386	1351	1983	-	633	12	0.00903831
15597_1	k141_309047	2	454	-	453	1	0.00105247
15597_2	k141_309047	470	1213	-	744	0	0
15597_3	k141_309047	1167	1280	-	114	0	0
15598_1	k141_325847	2	424	+	423	0	0
15598_2	k141_325847	632	991	+	360	0	0
15598_3	k141_325847	1007	1198	+	192	0	0
15598_4	k141_325847	1224	1838	+	615	0	0
15598_5	k141_325847	1835	3208	+	1374	0	0
15598_6	k141_325847	3227	3664	+	438	0	0
15598_7	k141_325847	3733	4086	+	354	0	0
15598_8	k141_325847	4117	4338	+	222	0	0
15598_9	k141_325847	4332	4862	+	531	0	0
15599_1	k141_156613	51	731	-	681	0	0
15599_2	k141_156613	718	1140	-	423	0	0
15599_3	k141_156613	1150	1674	-	525	1	0.000908135
15599_4	k141_156613	1684	1767	-	84	0	0
15600_1	k141_71738	2	253	+	252	0	0
15600_2	k141_71738	542	1294	-	753	6	0.00379897
15600_3	k141_71738	1489	2301	+	813	2	0.00117287
15600_4	k141_71738	2404	5004	+	2601	7	0.00128312
15600_5	k141_71738	5329	5634	+	306	1	0.00155807
15600_6	k141_71738	5635	6969	+	1335	9	0.00321418
15600_7	k141_71738	6971	8401	+	1431	6	0.00199904
15600_8	k141_71738	8728	9312	+	585	0	0
15600_9	k141_71738	9326	9805	+	480	0	0
15600_10	k141_71738	10035	10907	+	873	1	0.000546129
15600_11	k141_71738	10987	11412	+	426	3	0.00335754
15600_12	k141_71738	11492	11767	+	276	0	0
15600_13	k141_71738	11760	12395	+	636	3	0.00224892
15600_14	k141_71738	12488	13636	+	1149	1	0.000414944
15601_1	k141_122534	2	979	-	978	2	0.000974991
15601_2	k141_122534	1088	1309	-	222	3	0.00644285
15601_3	k141_122534	1474	2532	+	1059	3	0.00135063
15602_1	k141_240894	3	173	-	171	0	0
15602_2	k141_240894	366	1565	-	1200	3	0.00119193
15602_3	k141_240894	1766	1960	+	195	0	0
15602_4	k141_240894	2036	2410	-	375	2	0.00254278
15602_5	k141_240894	2441	3280	-	840	6	0.0034055
15602_6	k141_240894	3288	3995	-	708	4	0.00269362
15602_7	k141_240894	4211	4849	-	639	1	0.00074612
15602_8	k141_240894	4870	7515	-	2646	2	0.000360371
15602_9	k141_240894	7700	9451	-	1752	4	0.00108852
15602_10	k141_240894	9576	11693	-	2118	15	0.00337656
15602_11	k141_240894	11993	12859	-	867	2	0.00109982
15602_12	k141_240894	12929	13813	-	885	1	0.000538724
15602_13	k141_240894	13827	14300	-	474	2	0.00201169
15603_1	k141_139793	3	68	-	66	0	0
15603_2	k141_139793	90	542	-	453	135	0.142084
15603_3	k141_139793	777	1376	-	600	120	0.0953541
15603_4	k141_139793	1377	2378	-	1002	140	0.0666147
15603_5	k141_139793	2456	3430	-	975	129	0.0630804
15603_6	k141_139793	3613	5553	+	1941	334	0.0820409
15604_1	k141_309051	136	1401	-	1266	0	0
15605_1	k141_53963	143	1342	-	1200	0	0
15605_2	k141_53963	1402	1926	-	525	0	0
15606_1	k141_292390	2	136	-	135	23	0.0812276
15606_2	k141_292390	146	1186	-	1041	1859	0.851409
15607_1	k141_173246	2	1303	-	1302	0	0
15607_2	k141_173246	1397	1609	-	213	0	0
15608_1	k141_139794	3	272	+	270	0	0
15608_2	k141_139794	285	1001	+	717	0	0
15608_3	k141_139794	998	1090	+	93	0	0
15609_1	k141_207171	292	597	-	306	0	0
15609_2	k141_207171	757	969	-	213	1	0.00223836
15609_3	k141_207171	1704	3086	-	1383	7	0.00241316
15609_4	k141_207171	3102	3386	-	285	0	0
15609_5	k141_207171	3399	3935	-	537	0	0
15609_6	k141_207171	3940	4986	-	1047	6	0.00273221
15609_7	k141_207171	4986	8024	-	3039	16	0.00251014
15609_8	k141_207171	8024	8239	-	216	5	0.0110364
15609_9	k141_207171	8427	10622	-	2196	35	0.0075988
15609_10	k141_207171	10692	11459	-	768	11	0.00682875
15609_11	k141_207171	11538	12032	-	495	2	0.00192635
15609_12	k141_207171	12132	12707	-	576	2	0.00165545
15609_13	k141_207171	12709	13143	-	435	2	0.00219205
15609_14	k141_207171	13190	13675	-	486	10	0.0098101
15609_15	k141_207171	13678	14097	-	420	5	0.00567584
15609_16	k141_207171	14090	14488	-	399	7	0.0083644
15609_17	k141_207171	14508	14870	-	363	4	0.00525367
15609_18	k141_207171	14880	15236	-	357	0	0
15609_19	k141_207171	15249	15467	-	219	9	0.0195933
15609_20	k141_207171	15479	16360	-	882	4	0.00216223
15609_21	k141_207171	16377	16949	-	573	8	0.00665648
15609_22	k141_207171	17256	18863	-	1608	20	0.00592998
15609_23	k141_207171	18875	20353	-	1479	21	0.00676956
15609_24	k141_207171	20355	21611	-	1257	9	0.00341363
15609_25	k141_207171	21608	21979	-	372	1	0.00128164
15609_26	k141_207171	21991	22155	-	165	1	0.00288952
15609_27	k141_207171	22124	22258	-	135	0	0
15609_28	k141_207171	22506	22913	-	408	4	0.00467422
15609_29	k141_207171	22913	23068	-	156	0	0
15609_30	k141_207171	23078	23437	-	360	0	0
15609_31	k141_207171	23434	23667	-	234	1	0.00203748
15609_32	k141_207171	23670	23924	-	255	0	0
15609_33	k141_207171	23926	24321	-	396	3	0.0036119
15609_34	k141_207171	24324	24776	-	453	0	0
15609_35	k141_207171	24777	25349	-	573	0	0
15609_36	k141_207171	25396	25608	-	213	0	0
15609_37	k141_207171	25596	25832	-	237	2	0.00402338
15609_38	k141_207171	26022	26162	-	141	0	0
15609_39	k141_207171	26316	26492	-	177	1	0.00269362
15609_40	k141_207171	26496	26774	-	279	2	0.00341771
15610_1	k141_325856	3	125	+	123	0	0
15610_2	k141_325856	119	355	+	237	10	0.0201169
15610_3	k141_325856	528	866	+	339	4	0.00562561
15611_1	k141_87744	1	93	+	93	0	0
15611_2	k141_87744	35	481	+	447	5	0.005333
15611_3	k141_87744	514	1146	+	633	14	0.0105447
15611_4	k141_87744	1356	1982	+	627	10	0.007604
15611_5	k141_87744	1995	3386	+	1392	20	0.00685015
15611_6	k141_87744	3404	3511	+	108	0	0
15611_7	k141_87744	3574	3735	+	162	5	0.0147151
15611_8	k141_87744	3827	4990	+	1164	11	0.00450556
15611_9	k141_87744	4965	6002	+	1038	4	0.00183727
15611_10	k141_87744	6050	6922	+	873	2	0.00109226
15611_11	k141_87744	6926	7150	+	225	4	0.00847592
15611_12	k141_87744	7344	7499	+	156	0	0
15611_13	k141_87744	7477	8943	-	1467	17	0.00552495
15611_14	k141_87744	8957	9721	-	765	20	0.0124646
15611_15	k141_87744	9779	9976	+	198	3	0.0072238
15611_16	k141_87744	9977	10474	+	498	13	0.0124458
15612_1	k141_71741	1	1644	-	1644	256	0.0742417
15613_1	k141_122536	3	416	+	414	1	0.00115162
15613_2	k141_122536	413	850	+	438	0	0
15613_3	k141_122536	1015	1842	+	828	0	0
15614_1	k141_224009	2	295	+	294	51	0.0827051
15614_2	k141_224009	329	2029	+	1701	358	0.100343
15614_3	k141_224009	2008	2781	-	774	179	0.110261
15614_4	k141_224009	3176	3622	-	447	117	0.124792
15614_5	k141_224009	3637	4182	-	546	98	0.0855742
15614_6	k141_224009	4202	4690	-	489	86	0.0838492
15614_7	k141_224009	4714	8811	-	4098	966	0.112387
15614_8	k141_224009	8836	9360	-	525	131	0.118966
15614_9	k141_224009	9613	10443	-	831	275	0.157776
15615_1	k141_53972	2	334	+	333	0	0
15615_2	k141_53972	937	1050	-	114	342	1.43031
15616_1	k141_156614	2	277	+	276	0	0
15616_2	k141_156614	576	839	+	264	2	0.0036119
15616_3	k141_156614	1056	3977	+	2922	14	0.00228432
15616_4	k141_156614	3988	4389	+	402	1	0.001186
15616_5	k141_156614	4927	5541	+	615	7	0.00542666
15617_1	k141_71745	2	1219	-	1218	2	0.000782875
15618_1	k141_274892	3	812	-	810	21	0.0123607
15618_2	k141_274892	888	1673	+	786	26	0.015771
15618_3	k141_274892	1831	2343	-	513	9	0.0083644
15618_4	k141_274892	2543	4414	+	1872	30	0.00764055
15618_5	k141_274892	4759	6825	+	2067	32	0.00738106
15618_6	k141_274892	6822	9785	+	2964	32	0.00514732
15618_7	k141_274892	9950	11929	+	1980	33	0.00794618
15618_8	k141_274892	11950	14208	+	2259	34	0.00717583
15618_9	k141_274892	14365	14610	+	246	2	0.00387618
15618_10	k141_274892	14867	16987	+	2121	40	0.00899143
15619_1	k141_309054	1	453	+	453	467	0.491505
15619_2	k141_309054	577	1311	-	735	1277	0.828348
15619_3	k141_309054	1435	2874	+	1440	2356	0.78005
15619_4	k141_309054	2940	3509	-	570	1119	0.935976
15619_5	k141_309054	3900	4058	+	159	263	0.788621
15620_1	k141_139796	2	3592	+	3591	3	0.000398305
15621_1	k141_325862	53	1180	+	1128	23	0.00972139
15621_2	k141_325862	1208	1840	+	633	24	0.0180766
15621_3	k141_325862	1843	2376	+	534	14	0.0124996
15621_4	k141_325862	2393	3298	+	906	26	0.0136822
15621_5	k141_325862	3438	3587	+	150	4	0.0127139
15622_1	k141_156624	58	354	+	297	8	0.0128423
15622_2	k141_156624	356	904	+	549	12	0.0104212
15622_3	k141_156624	904	1068	+	165	0	0
15623_1	k141_190058	2	3499	-	3498	0	0
15623_2	k141_190058	3515	3967	-	453	0	0
15623_3	k141_190058	4388	4819	-	432	0	0
15623_4	k141_190058	4833	5645	-	813	0	0
15623_5	k141_190058	5873	6667	+	795	0	0
15623_6	k141_190058	6772	7620	-	849	3	0.0016847
15623_7	k141_190058	7830	9173	-	1344	0	0
15623_8	k141_190058	9264	10052	-	789	1	0.000604272
15623_9	k141_190058	10049	10243	-	195	0	0
15623_10	k141_190058	10672	12549	+	1878	0	0
15623_11	k141_190058	12542	13939	+	1398	4	0.00136415
15623_12	k141_190058	13999	14505	-	507	0	0
15623_13	k141_190058	14519	15409	-	891	0	0
15623_14	k141_190058	15409	16125	-	717	0	0
15623_15	k141_190058	16112	18673	-	2562	0	0
15623_16	k141_190058	18689	19204	-	516	0	0
15623_17	k141_190058	19245	19787	-	543	0	0
15623_18	k141_190058	19935	20033	+	99	0	0
15623_19	k141_190058	20055	21293	-	1239	0	0
15623_20	k141_190058	21269	21631	-	363	0	0
15623_21	k141_190058	21634	22134	-	501	0	0
15623_22	k141_190058	22166	22675	-	510	0	0
15623_23	k141_190058	22675	23412	-	738	0	0
15623_24	k141_190058	23399	24241	-	843	0	0
15623_25	k141_190058	24241	25119	-	879	0	0
15623_26	k141_190058	25123	26403	-	1281	0	0
15623_27	k141_190058	26404	27519	-	1116	0	0
15623_28	k141_190058	27531	28007	-	477	0	0
15623_29	k141_190058	28004	29389	-	1386	0	0
15623_30	k141_190058	29398	30234	-	837	0	0
15623_31	k141_190058	30259	30693	-	435	0	0
15623_32	k141_190058	30781	31011	-	231	0	0
15623_33	k141_190058	31169	31762	-	594	0	0
15623_34	k141_190058	32850	33236	+	387	0	0
15623_35	k141_190058	33233	33514	+	282	0	0
15623_36	k141_190058	33550	34590	-	1041	0	0
15623_37	k141_190058	34636	34929	-	294	0	0
15623_38	k141_190058	35119	35508	-	390	0	0
15623_39	k141_190058	35571	35963	-	393	0	0
15623_40	k141_190058	35997	36113	-	117	0	0
15623_41	k141_190058	36156	36566	-	411	0	0
15623_42	k141_190058	36563	37108	-	546	0	0
15623_43	k141_190058	37403	38461	-	1059	0	0
15623_44	k141_190058	38604	39608	-	1005	0	0
15623_45	k141_190058	39852	41216	+	1365	0	0
15623_46	k141_190058	41249	42589	+	1341	0	0
15623_47	k141_190058	43162	43470	-	309	0	0
