# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_6/A10_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_6/A10_2.bam	RPKG
7378_22	k141_189192	23331	24599	-	1269	1	0.00357234
7378_23	k141_189192	24634	25788	-	1155	0	0
7378_24	k141_189192	25852	26601	-	750	2	0.0120888
7378_25	k141_189192	26667	27008	-	342	0	0
7378_26	k141_189192	27152	27598	-	447	0	0
7378_27	k141_189192	27638	28000	-	363	0	0
7378_28	k141_189192	28039	29688	-	1650	1	0.00274745
7378_29	k141_189192	29757	30227	+	471	1	0.00962484
7378_30	k141_189192	30210	30830	-	621	1	0.0073
7378_31	k141_189192	30784	31284	-	501	0	0
7378_32	k141_189192	31281	31595	-	315	0	0
7378_33	k141_189192	31585	32106	-	522	0	0
7378_34	k141_189192	32093	33481	-	1389	0	0
7378_35	k141_189192	33493	33699	-	207	0	0
7378_36	k141_189192	33742	34683	-	942	0	0
7378_37	k141_189192	34760	35023	-	264	0	0
7378_38	k141_189192	35178	37769	-	2592	0	0
7378_39	k141_189192	37957	39324	-	1368	0	0
7378_40	k141_189192	39317	39937	-	621	0	0
7378_41	k141_189192	40032	40100	-	69	0	0
7379_1	k141_78818	156	1511	+	1356	18	0.0601765
7379_2	k141_78818	2035	3708	-	1674	24	0.0649935
7379_3	k141_78818	3797	4993	-	1197	21	0.0795315
7379_4	k141_78818	5576	6076	+	501	3	0.0271455
7379_5	k141_78818	6077	9412	+	3336	24	0.0326137
7379_6	k141_78818	9590	10648	+	1059	15	0.064211
7379_7	k141_78818	10679	12658	+	1980	27	0.0618177
7379_8	k141_78818	12678	14015	+	1338	20	0.0677623
7379_9	k141_78818	14044	15372	+	1329	15	0.0511659
7379_10	k141_78818	15373	16611	+	1239	9	0.0329295
7379_11	k141_78818	16598	17920	+	1323	17	0.058251
7379_12	k141_78818	17920	19764	+	1845	13	0.0319419
7379_13	k141_78818	19761	20693	+	933	20	0.0971768
7379_14	k141_78818	20693	21652	+	960	13	0.0613884
7379_15	k141_78818	21649	24348	+	2700	29	0.048691
7379_16	k141_78818	24442	24969	+	528	8	0.0686863
7379_17	k141_78818	25048	26313	+	1266	20	0.0716161
7379_18	k141_78818	26443	27513	+	1071	10	0.0423277
7379_19	k141_78818	27708	28952	+	1245	14	0.0509768
7379_20	k141_78818	29011	30525	-	1515	23	0.0688223
7379_21	k141_78818	30565	31749	-	1185	24	0.0918136
7379_22	k141_78818	31770	32105	-	336	3	0.0404759
7379_23	k141_78818	32328	32957	+	630	15	0.107936
7379_24	k141_78818	32982	33614	+	633	5	0.035808
7379_25	k141_78818	33678	34598	+	921	2	0.00984429
7379_26	k141_78818	34616	35089	+	474	5	0.0478196
7379_27	k141_78818	35126	35581	+	456	6	0.0596487
7379_28	k141_78818	35705	35947	+	243	1	0.0186555
7379_29	k141_78818	35958	36950	+	993	13	0.0593483
7379_30	k141_78818	36954	37922	+	969	9	0.0421049
7379_31	k141_78818	38160	38783	+	624	4	0.0290596
7379_32	k141_78818	38848	39072	+	225	3	0.060444
7379_33	k141_78818	39128	39628	+	501	6	0.054291
7379_34	k141_78818	39609	40112	+	504	3	0.0269839
7379_35	k141_78818	40118	41632	+	1515	17	0.0508687
7379_36	k141_78818	41704	42594	+	891	12	0.0610545
7379_37	k141_78818	42600	43991	+	1392	23	0.0749036
7379_38	k141_78818	44004	44414	+	411	6	0.0661795
7379_39	k141_78818	44794	46284	+	1491	5	0.0152022
7379_40	k141_78818	46309	46455	+	147	0	0
7379_41	k141_78818	46483	47634	+	1152	13	0.051157
7379_42	k141_78818	47651	48520	+	870	5	0.0260534
7379_43	k141_78818	48624	49604	-	981	4	0.0184844
7379_44	k141_78818	49856	51187	+	1332	10	0.0340338
7379_45	k141_78818	51250	52155	+	906	7	0.0350255
7379_46	k141_78818	52169	52990	+	822	3	0.0165449
7379_47	k141_78818	53011	55230	+	2220	22	0.0449246
7379_48	k141_78818	55223	56122	+	900	6	0.030222
7379_49	k141_78818	56106	58175	+	2070	9	0.01971
7379_50	k141_78818	58177	59205	+	1029	11	0.0484609
7379_51	k141_78818	59311	60450	-	1140	15	0.0596487
7379_52	k141_78818	60447	61220	-	774	14	0.0819976
7379_53	k141_78818	61666	62991	+	1326	13	0.0444441
7379_54	k141_78818	62988	64178	+	1191	25	0.0951574
7379_55	k141_78818	64175	64918	+	744	8	0.0487451
7379_56	k141_78818	64930	65958	+	1029	16	0.0704886
7379_57	k141_78818	65986	66165	+	180	2	0.05037
7379_58	k141_78818	66185	67672	+	1488	21	0.063978
7379_59	k141_78818	67745	68590	+	846	13	0.0696606
7379_60	k141_78818	68568	69020	+	453	4	0.0400291
7379_61	k141_78818	69017	69442	+	426	10	0.106415
7379_62	k141_78818	69477	70856	+	1380	18	0.05913
7379_63	k141_78818	71023	71613	+	591	5	0.0383528
7379_64	k141_78818	71592	72269	-	678	4	0.0267451
7379_65	k141_78818	72397	72801	+	405	9	0.10074
7379_66	k141_78818	72822	73364	+	543	3	0.0250458
7379_67	k141_78818	73387	74460	-	1074	17	0.0717561
7379_68	k141_78818	74541	75524	+	984	15	0.0691051
7379_69	k141_78818	75595	76080	+	486	9	0.08395
7379_70	k141_78818	76855	77055	+	201	1	0.0225537
7380_1	k141_156468	45	425	+	381	0	0
7380_2	k141_156468	750	1478	+	729	0	0
7380_3	k141_156468	1475	1675	+	201	0	0
7380_4	k141_156468	1677	2573	+	897	0	0
7380_5	k141_156468	2570	3340	+	771	0	0
7381_1	k141_189193	2	796	-	795	0	0
7381_2	k141_189193	797	1366	+	570	0	0
7381_3	k141_189193	1446	1565	-	120	0	0
7382_1	k141_111470	217	2343	-	2127	0	0
7382_2	k141_111470	2336	3886	-	1551	0	0
7382_3	k141_111470	3896	5431	-	1536	0	0
7382_4	k141_111470	5583	6353	-	771	0	0
7382_5	k141_111470	6353	8305	-	1953	0	0
7382_6	k141_111470	8337	9182	-	846	0	0
7382_7	k141_111470	9169	9912	-	744	0	0
7382_8	k141_111470	9890	10735	-	846	0	0
7382_9	k141_111470	10736	11776	-	1041	0	0
7382_10	k141_111470	11866	12552	-	687	0	0
7382_11	k141_111470	12555	14036	-	1482	0	0
7382_12	k141_111470	14095	14673	-	579	0	0
7382_13	k141_111470	14684	15061	-	378	0	0
7383_1	k141_35115	1	735	-	735	0	0
7383_2	k141_35115	1094	2029	-	936	0	0
7383_3	k141_35115	2172	2621	-	450	1	0.010074
7383_4	k141_35115	2632	3369	-	738	0	0
7383_5	k141_35115	3366	4247	-	882	1	0.00513979
7383_6	k141_35115	4319	4996	-	678	1	0.00668628
7383_7	k141_35115	5135	5800	-	666	3	0.0204203
7383_8	k141_35115	5813	6307	-	495	0	0
7383_9	k141_35115	6392	6604	-	213	0	0
7384_1	k141_78821	1	900	-	900	1	0.005037
7384_2	k141_78821	916	1383	-	468	0	0
7385_1	k141_111472	80	1129	+	1050	1	0.00431743
7386_1	k141_78822	11	559	+	549	0	0
7386_2	k141_78822	654	1214	+	561	0	0
7387_1	k141_89853	3	164	-	162	0	0
7387_2	k141_89853	765	875	-	111	0	0
7387_3	k141_89853	935	1303	+	369	0	0
7387_4	k141_89853	1484	1801	+	318	0	0
7387_5	k141_89853	1958	2920	+	963	0	0
7387_6	k141_89853	2907	3974	+	1068	0	0
7388_1	k141_167439	541	1176	-	636	0	0
7388_2	k141_167439	1263	1394	-	132	0	0
7388_3	k141_167439	1460	2485	-	1026	0	0
7388_4	k141_167439	3178	4230	-	1053	0	0
7388_5	k141_167439	4490	4663	-	174	0	0
7388_6	k141_167439	4890	6644	-	1755	0	0
7388_7	k141_167439	6934	7095	-	162	0	0
7388_8	k141_167439	7073	7762	-	690	0	0
7388_9	k141_167439	7818	8576	-	759	0	0
7388_10	k141_167439	8585	9460	-	876	0	0
7388_11	k141_167439	9462	10658	-	1197	0	0
7388_12	k141_167439	10836	11648	+	813	0	0
7388_13	k141_167439	11697	13436	+	1740	0	0
7388_14	k141_167439	13539	14990	+	1452	0	0
7388_15	k141_167439	15021	15665	+	645	0	0
7388_16	k141_167439	15835	16719	-	885	0	0
7388_17	k141_167439	16918	17418	-	501	0	0
7388_18	k141_167439	17556	18119	+	564	0	0
7388_19	k141_167439	18203	18682	+	480	0	0
7388_20	k141_167439	18689	19357	+	669	0	0
7388_21	k141_167439	19381	20358	+	978	0	0
7388_22	k141_167439	20478	21803	-	1326	0	0
7388_23	k141_167439	21935	23425	+	1491	0	0
7388_24	k141_167439	23393	23767	-	375	0	0
7388_25	k141_167439	23863	25479	+	1617	0	0
7388_26	k141_167439	25501	26169	+	669	0	0
7388_27	k141_167439	26190	29471	+	3282	0	0
7388_28	k141_167439	29446	29739	-	294	0	0
7388_29	k141_167439	29762	30829	-	1068	0	0
7388_30	k141_167439	30834	31406	-	573	0	0
7388_31	k141_167439	31411	33669	-	2259	0	0
7388_32	k141_167439	33796	34302	-	507	0	0
7388_33	k141_167439	34440	34799	-	360	0	0
7388_34	k141_167439	34952	37279	+	2328	0	0
7388_35	k141_167439	37528	38016	+	489	0	0
7388_36	k141_167439	38087	38185	+	99	0	0
7388_37	k141_167439	38202	38645	+	444	0	0
7388_38	k141_167439	38708	38941	-	234	0	0
7388_39	k141_167439	39305	40108	-	804	0	0
7388_40	k141_167439	40377	40541	-	165	0	0
7388_41	k141_167439	40678	41895	-	1218	0	0
7388_42	k141_167439	41896	43107	-	1212	0	0
7388_43	k141_167439	43154	44284	-	1131	0	0
7388_44	k141_167439	44297	45100	-	804	0	0
7388_45	k141_167439	45112	46194	-	1083	0	0
7388_46	k141_167439	46229	46804	-	576	0	0
7388_47	k141_167439	46835	47902	-	1068	0	0
7388_48	k141_167439	47904	48776	-	873	0	0
7388_49	k141_167439	48776	50302	-	1527	0	0
7388_50	k141_167439	50576	51589	-	1014	0	0
7388_51	k141_167439	51652	52806	-	1155	0	0
7388_52	k141_167439	52793	53713	-	921	0	0
7388_53	k141_167439	53710	54789	-	1080	0	0
7388_54	k141_167439	54793	55572	-	780	0	0
7388_55	k141_167439	55671	55775	-	105	0	0
7388_56	k141_167439	55744	57153	-	1410	0	0
7388_57	k141_167439	57174	58310	-	1137	0	0
7388_58	k141_167439	58323	58964	-	642	0	0
7389_1	k141_145255	3	1235	-	1233	1	0.00367664
7389_2	k141_145255	1255	1740	-	486	0	0
7390_1	k141_35121	2	586	+	585	13	0.10074
7390_2	k141_35121	708	1457	-	750	14	0.0846216
7390_3	k141_35121	1577	1825	-	249	4	0.0728241
7391_1	k141_67817	121	1845	+	1725	64	0.168192
7391_2	k141_67817	1854	1976	+	123	0	0
7391_3	k141_67817	2143	2784	+	642	29	0.204775
7391_4	k141_67817	2797	3579	+	783	40	0.231586
7391_5	k141_67817	3576	4382	+	807	18	0.101114
7391_6	k141_67817	4396	5334	+	939	0	0
7391_7	k141_67817	5429	6070	+	642	24	0.169469
7391_8	k141_67817	6083	6865	+	783	12	0.0694758
7391_9	k141_67817	6862	7662	+	801	11	0.062255
7391_10	k141_67817	7689	8630	+	942	7	0.0336869
7391_11	k141_67817	8660	9430	+	771	17	0.099956
7391_12	k141_67817	9447	9668	+	222	2	0.0408405
7391_13	k141_67817	9658	9735	+	78	0	0
7392_1	k141_12486	1	828	+	828	11	0.060225
7392_2	k141_12486	840	1991	+	1152	15	0.0590273
7392_3	k141_12486	2005	3144	+	1140	6	0.0238595
7392_4	k141_12486	3168	3551	+	384	3	0.0354164
7392_5	k141_12486	3571	4356	+	786	5	0.0288378
7392_6	k141_12486	4415	5650	+	1236	11	0.0403449
7392_7	k141_12486	5729	5938	+	210	0	0
7392_8	k141_12486	6025	6219	+	195	0	0
7392_9	k141_12486	6246	6656	+	411	4	0.0441197
7392_10	k141_12486	6736	7941	+	1206	7	0.0263127
7392_11	k141_12486	7938	9119	+	1182	9	0.0345175
7392_12	k141_12486	9158	10312	+	1155	8	0.0313995
7392_13	k141_12486	10333	11409	+	1077	14	0.0589287
7392_14	k141_12486	11409	12857	+	1449	12	0.0375428
7392_15	k141_12486	12860	13846	+	987	4	0.018372
7392_16	k141_12486	14188	15090	+	903	13	0.0652634
7393_1	k141_57104	622	921	+	300	0	0
7393_2	k141_57104	1103	1288	-	186	0	0
7393_3	k141_57104	1338	2090	-	753	0	0
7393_4	k141_57104	2252	2902	+	651	2	0.0139272
7393_5	k141_57104	2935	3822	-	888	1	0.00510506
7393_6	k141_57104	3985	6138	+	2154	2	0.00420919
7393_7	k141_57104	6255	7448	+	1194	0	0
7393_8	k141_57104	7523	8215	+	693	0	0
7393_9	k141_57104	8199	8978	+	780	0	0
7393_10	k141_57104	9296	9940	+	645	1	0.00702837
7393_11	k141_57104	9946	11289	-	1344	1	0.00337299
7393_12	k141_57104	11474	11671	+	198	0	0
7393_13	k141_57104	11707	12156	+	450	3	0.030222
7393_14	k141_57104	12243	13154	+	912	1	0.00497072
7393_15	k141_57104	13200	14876	+	1677	1	0.00270322
7393_16	k141_57104	14886	16007	+	1122	1	0.00404037
7393_17	k141_57104	16030	16797	+	768	0	0
7393_18	k141_57104	16852	17343	-	492	0	0
7393_19	k141_57104	17343	17738	-	396	0	0
7393_20	k141_57104	18039	18662	+	624	0	0
7393_21	k141_57104	18780	20972	-	2193	4	0.00826867
7393_22	k141_57104	21002	21901	-	900	0	0
7393_23	k141_57104	21958	23235	+	1278	0	0
7393_24	k141_57104	23462	23767	+	306	0	0
7393_25	k141_57104	23767	24630	+	864	0	0
7393_26	k141_57104	24627	25283	+	657	0	0
7393_27	k141_57104	25439	26284	+	846	1	0.00535851
7393_28	k141_57104	26394	27605	+	1212	2	0.00748069
7393_29	k141_57104	27705	28283	+	579	0	0
7393_30	k141_57104	28300	29769	+	1470	2	0.00616775
7393_31	k141_57104	30001	35136	+	5136	4	0.00353061
7394_1	k141_189200	119	2374	-	2256	0	0
7394_2	k141_189200	2349	3248	-	900	0	0
7395_1	k141_89854	2	1441	-	1440	0	0
7396_1	k141_189201	219	719	-	501	0	0
7396_2	k141_189201	966	1205	+	240	0	0
7397_1	k141_35122	3	323	+	321	2	0.0282448
7397_2	k141_35122	470	676	+	207	4	0.0876
7397_3	k141_35122	1023	1544	+	522	6	0.0521069
7398_1	k141_78824	2	136	+	135	0	0
7398_2	k141_78824	242	1675	-	1434	5	0.0158065
7398_3	k141_78824	1792	3951	-	2160	2	0.0041975
7399_1	k141_67819	3	425	-	423	4	0.0428681
7399_2	k141_67819	582	1382	-	801	0	0
7399_3	k141_67819	1509	1808	-	300	1	0.015111
7400_1	k141_145260	3	350	-	348	3	0.0390802
7400_2	k141_145260	350	745	-	396	0	0
7400_3	k141_145260	1006	1218	+	213	4	0.0851323
7401_1	k141_89855	1	426	-	426	0	0
7401_2	k141_89855	785	1867	+	1083	0	0
7402_1	k141_78826	1	774	+	774	20	0.117139
7402_2	k141_78826	807	1280	+	474	2	0.0191278
7402_3	k141_78826	1348	1869	-	522	7	0.0607913
7403_1	k141_189203	1	858	+	858	14	0.0739699
7403_2	k141_189203	1175	2500	+	1326	123	0.420509
7404_1	k141_145262	1	237	+	237	3	0.0573835
7404_2	k141_145262	353	595	+	243	0	0
7404_3	k141_145262	641	1708	+	1068	2	0.00848932
7404_4	k141_145262	1826	1921	+	96	0	0
7405_1	k141_189205	3	95	-	93	3	0.146235
7405_2	k141_189205	244	921	+	678	4	0.0267451
7405_3	k141_189205	918	1115	+	198	0	0
7406_1	k141_78828	2	124	-	123	0	0
7406_2	k141_78828	206	1186	-	981	0	0
7406_3	k141_78828	1176	2171	-	996	0	0
7406_4	k141_78828	2184	2633	-	450	0	0
7407_1	k141_57121	1	1470	+	1470	0	0
7407_2	k141_57121	1734	2501	-	768	4	0.0236109
7408_1	k141_167441	3	1505	-	1503	3	0.0090485
7408_2	k141_167441	1800	3563	+	1764	1	0.0025699
7408_3	k141_167441	3681	5405	+	1725	2	0.005256
7408_4	k141_167441	5511	5816	+	306	0	0
7408_5	k141_167441	5714	6778	-	1065	0	0
7408_6	k141_167441	6974	7111	-	138	0	0
7409_1	k141_1558	150	1142	-	993	0	0
7409_2	k141_1558	1210	1569	-	360	0	0
7409_3	k141_1558	1571	2812	-	1242	0	0
7409_4	k141_1558	2812	3417	-	606	0	0
7409_5	k141_1558	3539	4951	-	1413	0	0
7409_6	k141_1558	5146	5436	-	291	0	0
7409_7	k141_1558	5503	5925	-	423	0	0
7409_8	k141_1558	5925	6185	-	261	0	0
7409_9	k141_1558	6285	8903	-	2619	0	0
7409_10	k141_1558	9148	9942	-	795	0	0
7409_11	k141_1558	10026	11036	-	1011	0	0
7409_12	k141_1558	11284	11661	-	378	0	0
7409_13	k141_1558	11720	12295	-	576	0	0
7409_14	k141_1558	12288	13094	-	807	0	0
7409_15	k141_1558	13109	15010	-	1902	0	0
7409_16	k141_1558	15010	16149	-	1140	0	0
7409_17	k141_1558	16361	16699	-	339	0	0
7409_18	k141_1558	17142	18245	-	1104	0	0
7409_19	k141_1558	18261	18992	-	732	0	0
7409_20	k141_1558	19302	19865	-	564	0	0
7409_21	k141_1558	19969	20712	-	744	0	0
7409_22	k141_1558	20699	21037	-	339	0	0
7409_23	k141_1558	21220	22383	-	1164	0	0
7409_24	k141_1558	22407	24098	-	1692	0	0
7410_1	k141_89864	2	361	+	360	7	0.0881474
7410_2	k141_89864	358	1680	+	1323	8	0.0274122
7410_3	k141_89864	1916	2050	-	135	0	0
7411_1	k141_67824	3	104	-	102	0	0
7411_2	k141_67824	297	1655	-	1359	1	0.00333576
7411_3	k141_67824	1688	3367	-	1680	0	0
7411_4	k141_67824	3550	4242	-	693	0	0
7411_5	k141_67824	4257	4769	-	513	0	0
7411_6	k141_67824	4723	5232	-	510	0	0
7411_7	k141_67824	5305	5712	-	408	0	0
7411_8	k141_67824	5814	5978	-	165	0	0
7412_1	k141_35130	2	142	+	141	0	0
7412_2	k141_35130	367	1698	+	1332	0	0
7412_3	k141_35130	1780	2901	+	1122	0	0
7412_4	k141_35130	2898	3368	+	471	0	0
7412_5	k141_35130	3365	4264	+	900	0	0
7412_6	k141_35130	4328	4801	-	474	0	0
7413_1	k141_145263	1	312	-	312	0	0
7413_2	k141_145263	343	2049	-	1707	0	0
7413_3	k141_145263	2583	4154	-	1572	0	0
7413_4	k141_145263	4485	5504	-	1020	0	0
7414_1	k141_57123	2	499	+	498	1	0.00910301
7414_2	k141_57123	643	1158	-	516	0	0
7414_3	k141_57123	1356	3206	-	1851	0	0
7415_1	k141_189214	3	215	-	213	0	0
7415_2	k141_189214	680	1852	+	1173	0	0
7415_3	k141_189214	2739	3119	+	381	0	0
7416_1	k141_67825	1	423	-	423	5	0.0535851
7416_2	k141_67825	901	1212	+	312	1	0.0145298
7416_3	k141_67825	1234	1506	+	273	1	0.0166055
7416_4	k141_67825	1543	1749	+	207	2	0.0438
7417_1	k141_145265	3	1184	+	1182	0	0
7418_1	k141_178557	331	1032	-	702	4	0.0258308
7418_2	k141_178557	1056	2090	-	1035	6	0.02628
7418_3	k141_178557	2131	3042	-	912	5	0.0248536
7418_4	k141_178557	3173	3415	-	243	0	0
7418_5	k141_178557	3981	4436	-	456	5	0.0497072
7418_6	k141_178557	4533	5279	-	747	5	0.0303434
7418_7	k141_178557	5279	5704	-	426	3	0.0319246
7418_8	k141_178557	5694	7850	-	2157	26	0.0546434
7418_9	k141_178557	8106	8516	+	411	4	0.0441197
7418_10	k141_178557	8687	9928	-	1242	9	0.03285
7418_11	k141_178557	10129	10572	-	444	2	0.0204203
7418_12	k141_178557	10793	11314	-	522	5	0.0434224
7418_13	k141_178557	11785	12516	+	732	2	0.0123861
7418_14	k141_178557	12513	13802	+	1290	10	0.0351418
7418_15	k141_178557	13836	14852	-	1017	11	0.0490327
7418_16	k141_178557	15077	17647	-	2571	23	0.0405546
7418_17	k141_178557	18253	18786	+	534	5	0.0424466
7419_1	k141_189218	1	906	-	906	2	0.0100073
7419_2	k141_189218	910	1314	-	405	0	0
7420_1	k141_200769	3	77	+	75	0	0
7420_2	k141_200769	91	558	+	468	21	0.203417
7420_3	k141_200769	574	2448	+	1875	106	0.256282
7420_4	k141_200769	2445	3266	+	822	44	0.242658
7420_5	k141_200769	3284	4129	+	846	46	0.246491
7420_6	k141_200769	4135	4596	+	462	17	0.16681
7420_7	k141_200769	4623	6290	+	1668	137	0.372339
7420_8	k141_200769	6696	7916	+	1221	92	0.341575
7420_9	k141_200769	8055	8648	+	594	5	0.0381591
7420_10	k141_200769	8698	9027	+	330	3	0.0412118
7420_11	k141_200769	9153	10589	-	1437	82	0.258685
7420_12	k141_200769	10610	11290	-	681	54	0.359469
7420_13	k141_200769	11306	12040	-	735	35	0.215871
7420_14	k141_200769	12233	13633	+	1401	97	0.313869
7420_15	k141_200769	13645	14520	+	876	47	0.243225
7420_16	k141_200769	14517	15446	+	930	59	0.287596
7420_17	k141_200769	15506	15781	-	276	15	0.246375
7420_18	k141_200769	15794	16006	-	213	8	0.170265
7420_19	k141_200769	16579	17649	+	1071	42	0.177776
7420_20	k141_200769	17590	18234	-	645	27	0.189766
7420_21	k141_200769	18234	18647	-	414	16	0.1752
7420_22	k141_200769	18706	19056	-	351	19	0.245392
7420_23	k141_200769	19137	20270	-	1134	55	0.219869
7420_24	k141_200769	20382	21410	-	1029	42	0.185033
7420_25	k141_200769	21779	22855	+	1077	38	0.159949
7420_26	k141_200769	22895	23785	+	891	32	0.162812
7420_27	k141_200769	23851	24618	+	768	31	0.182985
7420_28	k141_200769	24615	25826	+	1212	42	0.157094
7420_29	k141_200769	25845	26300	+	456	17	0.169005
7420_30	k141_200769	26351	26929	-	579	13	0.101784
7421_1	k141_35145	3	266	-	264	0	0
7421_2	k141_35145	510	1139	-	630	0	0
7422_1	k141_134303	109	534	-	426	34	0.361812
7422_2	k141_134303	541	897	-	357	18	0.22857
7422_3	k141_134303	907	3318	-	2412	165	0.310114
7422_4	k141_134303	3336	4352	-	1017	60	0.267451
7422_5	k141_134303	4480	4836	-	357	26	0.330156
7422_6	k141_134303	4855	5052	-	198	15	0.343432
7422_7	k141_134303	5192	5599	-	408	26	0.288887
7422_8	k141_134303	5730	7655	-	1926	111	0.261265
7422_9	k141_134303	7821	8111	-	291	28	0.436194
7422_10	k141_134303	8196	9449	+	1254	87	0.314511
7422_11	k141_134303	9463	9894	+	432	20	0.209875
7422_12	k141_134303	9896	10861	+	966	90	0.422357
7422_13	k141_134303	11054	13183	-	2130	161	0.342658
7422_14	k141_134303	13272	13628	-	357	15	0.190475
7422_15	k141_134303	13644	15017	-	1374	112	0.369526
7422_16	k141_134303	15038	15619	-	582	41	0.319356
7422_17	k141_134303	15787	16599	-	813	79	0.440505
7422_18	k141_134303	16600	17289	-	690	62	0.40734
7422_19	k141_134303	17282	18556	-	1275	82	0.291553
7422_20	k141_134303	18623	19666	+	1044	94	0.40817
7422_21	k141_134303	19683	21401	+	1719	129	0.340195
7422_22	k141_134303	21795	22637	+	843	45	0.241991
7422_23	k141_134303	22640	23407	+	768	85	0.501732
7422_24	k141_134303	23409	24932	+	1524	96	0.285562
7422_25	k141_134303	24938	25777	+	840	80	0.431743
7422_26	k141_134303	25781	25981	-	201	9	0.202983
7422_27	k141_134303	25981	26319	-	339	18	0.240706
7422_28	k141_134303	26322	28181	-	1860	153	0.3729
7422_29	k141_134303	28181	28681	-	501	40	0.36194
7422_30	k141_134303	28698	29021	-	324	19	0.265842
7422_31	k141_134303	29021	29416	-	396	28	0.320536
7422_32	k141_134303	29432	30640	-	1209	83	0.311219
7422_33	k141_134303	30676	31131	-	456	37	0.367833
7422_34	k141_134303	31246	31779	-	534	27	0.229212
7422_35	k141_134303	31887	33941	-	2055	141	0.311044
7422_36	k141_134303	34867	37062	+	2196	127	0.262172
7422_37	k141_134303	37130	38440	+	1311	90	0.31121
7422_38	k141_134303	38602	39804	+	1203	75	0.282625
7422_39	k141_134303	40136	40315	-	180	19	0.478515
7422_40	k141_134303	40329	40673	-	345	28	0.36792
7422_41	k141_134303	40925	41434	+	510	26	0.231109
7422_42	k141_134303	41474	42841	+	1368	61	0.202143
7423_1	k141_178559	446	1168	+	723	0	0
7424_1	k141_89875	3	224	-	222	0	0
7424_2	k141_89875	320	619	+	300	0	0
7424_3	k141_89875	626	1642	-	1017	1	0.00445752
7425_1	k141_145269	3	878	+	876	0	0
7425_2	k141_145269	902	2077	+	1176	0	0
7425_3	k141_145269	2296	2451	+	156	0	0
7426_1	k141_67835	1	123	+	123	0	0
7426_2	k141_67835	238	1812	-	1575	0	0
7427_1	k141_200770	1	144	+	144	0	0
7427_2	k141_200770	245	1534	+	1290	9	0.0316277
7428_1	k141_35148	3	911	-	909	0	0
7428_2	k141_35148	996	1247	-	252	0	0
7429_1	k141_101046	2	124	+	123	1	0.0368561
7429_2	k141_101046	366	716	+	351	5	0.0645769
7429_3	k141_101046	881	1858	+	978	19	0.0880702
7429_4	k141_101046	1897	2124	+	228	7	0.13918
7429_5	k141_101046	2183	3121	+	939	34	0.164145
7429_6	k141_101046	3114	4061	+	948	24	0.114767
7429_7	k141_101046	4064	4813	+	750	12	0.0725328
7429_8	k141_101046	4829	6067	+	1239	28	0.102447
7429_9	k141_101046	6096	6581	+	486	10	0.0932777
7429_10	k141_101046	6591	7019	+	429	6	0.0634028
7429_11	k141_101046	7051	8385	+	1335	29	0.0984761
7429_12	k141_101046	8398	10098	+	1701	39	0.103938
7429_13	k141_101046	10201	11301	+	1101	23	0.094701
7429_14	k141_101046	11353	11814	+	462	3	0.029437
7429_15	k141_101046	11820	12476	+	657	15	0.1035
7429_16	k141_101046	12582	13304	+	723	21	0.131673
7429_17	k141_101046	13301	13699	-	399	7	0.0795315
7429_18	k141_101046	13859	14155	+	297	13	0.198427
7429_19	k141_101046	14081	14575	-	495	10	0.0915818
7429_20	k141_101046	14607	15839	-	1233	19	0.0698562
7429_21	k141_101046	15903	16964	-	1062	27	0.115253
7429_22	k141_101046	17189	18052	+	864	9	0.0472218
7429_23	k141_101046	18244	18819	+	576	25	0.196758
7429_24	k141_101046	18885	19688	+	804	23	0.129684
7429_25	k141_101046	19719	20663	+	945	12	0.0575657
7429_26	k141_101046	21062	23722	+	2661	60	0.102216
7429_27	k141_101046	23786	25990	+	2205	48	0.098684
7429_28	k141_101046	25977	27317	+	1341	25	0.0845134
7429_29	k141_101046	27310	27459	+	150	3	0.0906659
7429_30	k141_101046	27491	28855	+	1365	48	0.159413
7429_31	k141_101046	28939	29250	+	312	4	0.0581192
7429_32	k141_101046	29251	29706	+	456	6	0.0596487
7429_33	k141_101046	29685	30398	+	714	19	0.120634
7429_34	k141_101046	30473	30649	+	177	4	0.102447
7429_35	k141_101046	30655	31329	+	675	16	0.107456
7429_36	k141_101046	31289	31705	+	417	4	0.0434849
7429_37	k141_101046	31709	32167	+	459	13	0.128394
7429_38	k141_101046	32216	33220	+	1005	19	0.0857041
7429_39	k141_101046	33233	33589	+	357	8	0.101586
7429_40	k141_101046	33662	34018	+	357	5	0.0634916
7429_41	k141_101046	34038	34901	-	864	22	0.115431
7429_42	k141_101046	35175	37928	+	2754	59	0.0971186
