# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_5/C21_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_5/C21_1.bam	RPKM
1595_18	k141_67651	21652	22239	+	588	24	19.2701
1596_1	k141_11151	2	1138	+	1137	113	46.9211
1596_2	k141_11151	1264	1701	+	438	51	54.9726
1597_1	k141_49985	1	99	+	99	0	0
1597_2	k141_49985	96	1244	+	1149	5	2.05447
1598_1	k141_32255	3	731	+	729	5	3.23812
1598_2	k141_32255	746	940	+	195	7	16.9478
1598_3	k141_32255	942	1160	+	219	10	21.5579
1598_4	k141_32255	1244	1432	+	189	4	9.9919
1598_5	k141_32255	1445	1864	+	420	4	4.49635
1598_6	k141_32255	2050	2109	+	60	0	0
1599_1	k141_28743	2	913	-	912	2	1.03534
1599_2	k141_28743	931	1131	+	201	0	0
1600_1	k141_32256	83	748	+	666	4	2.83554
1600_2	k141_32256	780	1142	+	363	8	10.4048
1601_1	k141_49987	2	175	+	174	6	16.2799
1601_2	k141_49987	375	1016	+	642	9	6.61847
1601_3	k141_49987	1025	1156	+	132	0	0
1602_1	k141_18083	109	906	-	798	25	14.7906
1602_2	k141_18083	909	3071	-	2163	51	11.1318
1603_1	k141_537	2	193	+	192	5	12.2947
1603_2	k141_537	177	815	+	639	16	11.8214
1603_3	k141_537	840	1529	-	690	4	2.73691
1604_1	k141_14516	2	832	-	831	5	2.84066
1604_2	k141_14516	832	2571	-	1740	15	4.06998
1604_3	k141_14516	2591	2944	-	354	7	9.33565
1604_4	k141_14516	2956	3321	-	366	10	12.8994
1604_5	k141_14516	3415	4296	-	882	8	4.28224
1604_6	k141_14516	4286	4966	-	681	13	9.01252
1605_1	k141_539	621	1145	+	525	9	8.09344
1606_1	k141_3941	3	74	-	72	0	0
1606_2	k141_3941	71	814	-	744	94	59.6492
1606_3	k141_3941	804	1016	-	213	22	48.7633
1606_4	k141_3941	1201	1560	-	360	34	44.5888
1607_1	k141_21646	3	716	+	714	15	9.91843
1607_2	k141_21646	827	1576	+	750	10	6.2949
1607_3	k141_21646	1741	3285	+	1545	31	9.4729
1607_4	k141_21646	3525	4271	+	747	14	8.84825
1607_5	k141_21646	4728	5597	+	870	44	23.8772
1607_6	k141_21646	6061	7233	+	1173	49	19.7219
1607_7	k141_21646	7407	8288	+	882	18	9.63505
1607_8	k141_21646	8301	9386	+	1086	16	6.95569
1607_9	k141_21646	9389	10147	+	759	30	18.6608
1607_10	k141_21646	10162	10872	+	711	25	16.6005
1607_11	k141_21646	10881	11498	+	618	11	8.40338
1607_12	k141_21646	11579	12868	+	1290	52	19.0311
1608_1	k141_49993	2	1027	+	1026	8	3.68123
1609_1	k141_28754	185	697	+	513	4	3.68123
1609_2	k141_28754	694	1662	-	969	7	3.41055
1610_1	k141_39301	178	1449	+	1272	25	9.27903
1610_2	k141_39301	1473	3521	+	2049	43	9.90778
1610_3	k141_39301	3537	4949	+	1413	32	10.692
1610_4	k141_39301	5076	6005	+	930	15	7.61479
1610_5	k141_39301	6007	6588	+	582	18	14.6016
1610_6	k141_39301	7036	7386	+	351	5	6.72532
1611_1	k141_32266	3	572	+	570	4	3.3131
1611_2	k141_32266	851	1120	+	270	1	1.74858
1612_1	k141_542	3	1322	+	1320	6	2.14599
1612_2	k141_542	1431	2015	+	585	9	7.26334
1613_1	k141_64159	3	350	-	348	0	0
1613_2	k141_64159	368	736	-	369	13	16.6329
1613_3	k141_64159	1354	3237	-	1884	64	16.038
1613_4	k141_64159	3334	3552	-	219	9	19.4021
1613_5	k141_64159	3738	3935	-	198	9	21.4599
1613_6	k141_64159	4091	4264	-	174	0	0
1614_1	k141_56976	3	68	-	66	4	28.6132
1614_2	k141_56976	161	352	-	192	12	29.5073
1614_3	k141_56976	478	765	-	288	15	24.5894
1614_4	k141_56976	1073	2458	+	1386	84	28.6132
1614_5	k141_56976	2706	3797	+	1092	46	19.8877
1614_6	k141_56976	3801	4787	+	987	38	18.1768
1614_7	k141_56976	4842	6011	+	1170	40	16.1408
1614_8	k141_56976	6125	8341	-	2217	119	25.3414
1614_9	k141_56976	8477	10972	-	2496	104	19.6716
1614_10	k141_56976	11150	11542	-	393	38	45.65
1614_11	k141_56976	11606	12256	-	651	59	42.7879
1614_12	k141_56976	12725	14359	-	1635	77	22.2343
1614_13	k141_56976	14346	14831	-	486	18	17.4858
1614_14	k141_56976	14883	15782	+	900	27	14.1635
1614_15	k141_56976	15771	16628	-	858	59	32.4649
1614_16	k141_56976	16632	17405	-	774	25	15.2493
1614_17	k141_56976	17402	18349	-	948	65	32.3709
1614_18	k141_56976	18677	19225	+	549	25	21.499
1614_19	k141_56976	19222	19737	+	516	16	14.6393
1614_20	k141_56976	19858	21987	-	2130	121	26.8198
1614_21	k141_56976	21984	22394	-	411	11	12.6357
1614_22	k141_56976	22351	23118	-	768	43	26.4336
1614_23	k141_56976	23217	23738	-	522	21	18.9932
1614_24	k141_56976	23874	25073	-	1200	60	23.6059
1614_25	k141_56976	25057	25938	-	882	27	14.4526
1614_26	k141_56976	25981	26724	-	744	59	37.4394
1614_27	k141_56976	26731	27246	-	516	27	24.7038
1614_28	k141_56976	27313	27996	-	684	62	42.7943
1614_29	k141_56976	28159	28677	-	519	17	15.4643
1614_30	k141_56976	28930	30279	-	1350	75	26.2287
1614_31	k141_56976	30272	30838	-	567	44	36.637
1614_32	k141_56976	31530	31964	-	435	34	36.9011
1614_33	k141_56976	32006	33691	-	1686	101	28.2822
1614_34	k141_56976	33707	35476	-	1770	77	20.5384
1614_35	k141_56976	35592	37562	+	1971	158	37.846
1614_36	k141_56976	37675	37944	+	270	23	40.2174
1614_37	k141_56976	38025	38870	-	846	81	45.2027
1614_38	k141_56976	38873	39607	-	735	39	25.0511
1614_39	k141_56976	39588	40490	-	903	56	29.2786
1614_40	k141_56976	40484	41476	-	993	69	32.8057
1614_41	k141_56976	41483	43504	-	2022	111	25.9174
1614_42	k141_56976	43830	43925	-	96	9	44.261
1615_1	k141_7419	1	591	+	591	20	15.9769
1615_2	k141_7419	713	2056	+	1344	50	17.5639
1615_3	k141_7419	2292	2801	+	510	35	32.4002
1615_4	k141_7419	2968	3177	+	210	12	26.9781
1615_5	k141_7419	3353	4516	-	1164	33	13.3848
1615_6	k141_7419	4670	5083	+	414	26	29.6499
1615_7	k141_7419	5421	6131	+	711	41	27.2248
1615_8	k141_7419	6121	6573	+	453	9	9.37981
1615_9	k141_7419	6631	7137	+	507	12	11.1744
1616_1	k141_53547	139	435	-	297	76	120.811
1616_2	k141_53547	428	769	-	342	236	325.788
1616_3	k141_53547	1438	2244	+	807	267	156.202
1616_4	k141_53547	2363	2854	-	492	44	42.2219
1616_5	k141_53547	2906	3283	-	378	65	81.1842
1616_6	k141_53547	3243	3515	-	273	16	27.6699
1616_7	k141_53547	3679	4557	+	879	66	35.4491
1616_8	k141_53547	4734	5705	+	972	49	23.8001
1616_9	k141_53547	5720	5944	+	225	6	12.5898
1616_10	k141_53547	5937	6800	+	864	38	20.7644
1617_1	k141_49997	3	176	+	174	0	0
1617_2	k141_49997	206	1630	+	1425	1	0.33131
1618_1	k141_56978	3	1034	-	1032	6	2.74487
1619_1	k141_67657	3	137	+	135	0	0
1619_2	k141_67657	151	1722	+	1572	33	9.91086
1619_3	k141_67657	1735	3930	+	2196	61	13.1144
1619_4	k141_67657	4205	4597	+	393	18	21.6237
1619_5	k141_67657	4599	4814	+	216	2	4.37146
1619_6	k141_67657	4826	5284	+	459	13	13.3715
1619_7	k141_67657	5288	5590	+	303	7	10.907
1619_8	k141_67657	5590	6150	+	561	8	6.73251
1619_9	k141_67657	6326	6727	+	402	28	32.8838
1620_1	k141_14524	53	280	+	228	11	22.7776
1620_2	k141_14524	533	1165	+	633	13	9.69593
1620_3	k141_14524	1261	1722	+	462	3	3.0657
1620_4	k141_14524	1782	2432	+	651	25	18.1305
1620_5	k141_14524	2515	2745	+	231	23	47.0073
1621_1	k141_39306	2	430	-	429	2	2.20101
1621_2	k141_39306	616	1020	-	405	0	0
1622_1	k141_60618	32	1891	+	1860	161	40.8661
1622_2	k141_60618	1916	3076	+	1161	65	26.4321
1622_3	k141_60618	3191	4000	-	810	55	32.0573
1622_4	k141_60618	4321	4599	+	279	16	27.0748
1622_5	k141_60618	4611	4856	+	246	15	28.7876
1622_6	k141_60618	4859	5578	+	720	40	26.2287
1622_7	k141_60618	5750	6709	+	960	43	21.1469
1622_8	k141_60618	6713	7450	+	738	38	24.3096
1622_9	k141_60618	7464	8606	+	1143	70	28.9136
1622_10	k141_60618	8636	9814	+	1179	56	22.4246
1622_11	k141_60618	9798	10031	-	234	11	22.1935
1622_12	k141_60618	10107	11429	+	1323	97	34.6148
1622_13	k141_60618	11514	11768	+	255	8	14.8115
1622_14	k141_60618	11782	12201	+	420	15	16.8613
1622_15	k141_60618	12214	12489	+	276	10	17.1057
1622_16	k141_60618	12665	14329	+	1665	107	30.3403
1622_17	k141_60618	14331	14732	+	402	32	37.5815
1622_18	k141_60618	14729	15382	+	654	59	42.5916
1622_19	k141_60618	15379	16620	+	1242	69	26.2287
1622_20	k141_60618	16717	17340	+	624	24	18.1584
1622_21	k141_60618	17652	17885	+	234	12	24.2111
1623_1	k141_11173	3	1811	+	1809	27	7.04653
1624_1	k141_49998	3	338	-	336	0	0
1624_2	k141_49998	825	1646	+	822	32	18.3793
1625_1	k141_67658	1	429	-	429	2	2.20101
1625_2	k141_67658	1303	1833	-	531	1	0.88911
1626_1	k141_14527	1	1545	+	1545	24	7.33386
1626_2	k141_14527	1580	1711	-	132	1	3.57665
1627_1	k141_3943	3	206	-	204	3	6.9429
1627_2	k141_3943	226	969	-	744	27	17.1333
1627_3	k141_3943	973	1140	-	168	0	0
1627_4	k141_3943	1432	2091	-	660	40	28.6132
1627_5	k141_3943	2049	2630	-	582	17	13.7904
1627_6	k141_3943	2682	3671	-	990	36	17.1679
1627_7	k141_3943	3816	4058	-	243	10	19.4287
1627_8	k141_3943	4062	4418	-	357	6	7.93474
1627_9	k141_3943	4850	5401	+	552	35	29.935
1627_10	k141_3943	5407	6081	+	675	33	23.0813
1627_11	k141_3943	6144	6587	-	444	37	39.3431
1627_12	k141_3943	6644	6793	-	150	0	0
1628_1	k141_60620	2	673	-	672	4	2.81022
1628_2	k141_60620	707	1087	-	381	1	1.23915
1629_1	k141_53558	67	291	-	225	5	10.4915
1629_2	k141_53558	301	741	-	441	8	8.56448
1629_3	k141_53558	783	1109	-	327	1	1.44378
1630_1	k141_28763	3	518	+	516	10	9.14956
1630_2	k141_28763	533	2947	+	2415	70	13.6846
1630_3	k141_28763	2967	3401	-	435	15	16.2799
1631_1	k141_21653	3	83	+	81	0	0
1631_2	k141_21653	186	1007	+	822	29	16.6562
1631_3	k141_21653	1319	2908	+	1590	52	15.4403
1631_4	k141_21653	3109	5232	+	2124	67	14.8926
1631_5	k141_21653	5318	5581	-	264	4	7.15329
1632_1	k141_67661	2	805	+	804	6	3.52326
1632_2	k141_67661	832	1623	-	792	6	3.57665
1633_1	k141_53560	1	402	-	402	9	10.5698
1633_2	k141_53560	467	1159	-	693	4	2.72506
1634_1	k141_556	3	350	+	348	12	16.2799
1634_2	k141_556	548	1837	+	1290	38	13.9073
1635_1	k141_64171	3	449	+	447	8	8.44953
1635_2	k141_64171	463	1254	+	792	22	13.1144
1635_3	k141_64171	1478	1717	+	240	2	3.93431
1635_4	k141_64171	1760	2197	+	438	4	4.31157
1635_5	k141_64171	2238	2321	-	84	0	0
1636_1	k141_50002	51	590	-	540	9	7.86862
1636_2	k141_50002	601	1689	-	1089	72	31.2144
1636_3	k141_50002	1759	2208	+	450	6	6.2949
1636_4	k141_50002	2218	2922	-	705	13	8.70571
1637_1	k141_28766	2	1219	+	1218	18	6.9771
1637_2	k141_28766	1362	1529	+	168	3	8.43066
1638_1	k141_56983	3	125	+	123	1	3.83835
1638_2	k141_56983	349	939	+	591	46	36.7469
1638_3	k141_56983	1607	1843	+	237	124	247.015
1638_4	k141_56983	2024	3172	-	1149	231	94.9165
1638_5	k141_56983	3177	3869	-	693	160	109.003
1638_6	k141_56983	3862	4443	-	582	156	126.547
1638_7	k141_56983	4805	4978	-	174	62	168.226
1639_1	k141_35784	2	202	+	201	12	28.1861
1639_2	k141_35784	303	569	+	267	22	38.901
1639_3	k141_35784	594	1829	+	1236	80	30.5577
1639_4	k141_35784	1947	2945	+	999	47	22.2117
1639_5	k141_35784	2953	3465	+	513	39	35.892
1639_6	k141_35784	3462	5108	+	1647	97	27.8053
1639_7	k141_35784	5203	5568	+	366	9	11.6094
1639_8	k141_35784	5519	6811	+	1293	81	29.5758
1639_9	k141_35784	6808	8385	+	1578	101	30.2179
1639_10	k141_35784	8411	9265	+	855	51	28.1614
1639_11	k141_35784	9301	9510	+	210	14	31.4745
1639_12	k141_35784	9572	10813	+	1242	53	20.1467
1639_13	k141_35784	11036	12352	+	1317	57	20.4333
1639_14	k141_35784	12366	13313	+	948	86	42.8292
1639_15	k141_35784	13306	13917	+	612	36	27.7716
1639_16	k141_35784	13920	14624	+	705	36	24.1081
1639_17	k141_35784	14636	15211	+	576	27	22.1305
1639_18	k141_35784	15224	15340	+	117	5	20.1759
1640_1	k141_21656	1	1506	-	1506	97	30.4086
1640_2	k141_21656	1797	2264	+	468	27	27.2375
1641_1	k141_56984	3	1484	+	1482	25	7.96419
1642_1	k141_53563	3	905	+	903	25	13.0708
1642_2	k141_53563	996	1727	-	732	37	23.8638
1642_3	k141_53563	1920	2294	+	375	3	3.77694
1643_1	k141_11188	727	1701	+	975	34	16.4636
1643_2	k141_11188	1837	2001	+	165	10	28.6132
1644_1	k141_3953	2	1204	-	1203	16	6.2792
1644_2	k141_3953	1226	2074	-	849	13	7.22912
1644_3	k141_3953	2071	2898	-	828	3	1.71057
1645_1	k141_14534	1	243	+	243	3	5.82861
1645_2	k141_14534	434	1630	+	1197	25	9.86043
1645_3	k141_14534	1845	2030	-	186	2	5.07653
1645_4	k141_14534	2257	2889	+	633	2	1.49168
1646_1	k141_32287	108	767	-	660	6	4.29197
1646_2	k141_32287	908	1288	+	381	2	2.47831
1647_1	k141_11189	2	1084	+	1083	7	3.05154
1648_1	k141_53565	3	920	+	918	16	8.22862
1648_2	k141_53565	948	1073	+	126	1	3.74696
1649_1	k141_60626	1	366	-	366	3	3.86981
1649_2	k141_60626	454	1818	-	1365	36	12.4514
1649_3	k141_60626	1922	2398	+	477	21	20.785
1649_4	k141_60626	2488	3405	+	918	11	5.65718
1649_5	k141_60626	3418	4350	-	933	15	7.59031
1649_6	k141_60626	4447	4572	+	126	0	0
1650_1	k141_18085	1	414	-	414	106	120.88
1650_2	k141_18085	667	984	-	318	69	102.441
1650_3	k141_18085	965	1606	-	642	90	66.1847
1650_4	k141_18085	1760	3073	-	1314	191	68.6259
1650_5	k141_18085	3164	4018	-	855	128	70.6795
1650_6	k141_18085	4207	4860	-	654	75	54.1419
1650_7	k141_18085	4862	5371	-	510	52	48.1374
1650_8	k141_18085	5393	5689	-	297	19	30.2028
1650_9	k141_18085	5818	6987	-	1170	113	45.5976
1650_10	k141_18085	6968	7879	-	912	88	45.5552
1650_11	k141_18085	7881	8657	-	777	74	44.9635
1650_12	k141_18085	8660	9241	-	582	40	32.4479
1650_13	k141_18085	9614	11884	-	2271	285	59.2485
1650_14	k141_18085	11898	13676	-	1779	206	54.669
1650_15	k141_18085	14200	15114	-	915	112	57.7892
1650_16	k141_18085	15101	15724	-	624	82	62.041
1650_17	k141_18085	16019	16447	-	429	72	79.2365
1651_1	k141_14536	1	1038	-	1038	11	5.00317
1652_1	k141_21661	3	284	-	282	0	0
1652_2	k141_21661	325	1671	-	1347	15	5.25743
1652_3	k141_21661	1778	2119	-	342	1	1.38046
1653_1	k141_35792	3	1397	+	1395	35	11.8452
1654_1	k141_3957	3	902	+	900	17	8.91777
1654_2	k141_3957	1120	1437	-	318	6	8.90787
1654_3	k141_3957	1640	2323	+	684	7	4.83161
1655_1	k141_32293	3	1442	-	1440	9	2.95073
1656_1	k141_56988	2	3307	-	3306	138	19.7073
1657_1	k141_11197	1	1410	+	1410	29	9.71021
1658_1	k141_39310	1	96	-	96	0	0
1658_2	k141_39310	99	638	-	540	39	34.0974
1658_3	k141_39310	646	1074	-	429	24	26.4122
1658_4	k141_39310	1095	2222	-	1128	110	46.0398
1658_5	k141_39310	2219	2608	-	390	48	58.1067
1658_6	k141_39310	2630	2827	-	198	4	9.53772
1658_7	k141_39310	2864	3382	-	519	30	27.29
1658_8	k141_39310	3379	4305	-	927	57	29.0299
1658_9	k141_39310	4393	6372	-	1980	142	33.8589
1658_10	k141_39310	6505	7143	+	639	41	30.2923
1658_11	k141_39310	7179	8528	+	1350	66	23.0813
1658_12	k141_39310	8679	9617	+	939	46	23.1282
1658_13	k141_39310	9586	9975	-	390	28	33.8956
1658_14	k141_39310	10001	10258	-	258	6	10.9795
1659_1	k141_53569	3	1592	-	1590	8	2.37543
1660_1	k141_3958	2	526	+	525	12	10.7913
1660_2	k141_3958	567	1004	+	438	8	8.62315
1661_1	k141_18089	3	1907	-	1905	111	27.5092
1662_1	k141_60628	22	1395	+	1374	23	7.90298
1662_2	k141_60628	1471	2049	-	579	14	11.4156
1662_3	k141_60628	2099	3820	-	1722	42	11.5151
1662_4	k141_60628	3905	4198	-	294	3	4.81752
1663_1	k141_35796	2	811	-	810	22	12.8229
1663_2	k141_35796	978	1283	-	306	11	16.9715
1664_1	k141_18091	160	363	+	204	4	9.2572
1664_2	k141_18091	522	1256	+	735	13	8.35037
1665_1	k141_28789	52	1023	+	972	34	16.5144
1666_1	k141_559	3	644	+	642	25	18.3846
1666_2	k141_559	1088	2113	+	1026	45	20.7069
1666_3	k141_559	2152	4572	+	2421	125	24.3761
1666_4	k141_559	4604	5662	+	1059	61	27.1947
1666_5	k141_559	5756	6097	+	342	8	11.0437
1666_6	k141_559	6087	7370	+	1284	56	20.5908
1666_7	k141_559	7499	8596	-	1098	41	17.6291
1666_8	k141_559	8812	10161	+	1350	43	15.0378
1667_1	k141_3966	3	515	-	513	18	16.5655
1667_2	k141_3966	1087	1782	-	696	23	15.6016
1668_1	k141_14545	161	2254	-	2094	85	19.1643
1668_2	k141_14545	2351	3193	-	843	16	8.96071
1668_3	k141_14545	3193	3687	-	495	13	12.399
1668_4	k141_14545	3693	4178	-	486	12	11.6572
1669_1	k141_11204	3	1049	+	1047	62	27.9573
1669_2	k141_11204	1121	1381	+	261	34	61.5019
1669_3	k141_11204	1676	2062	+	387	65	79.2962
1669_4	k141_11204	2076	2675	+	600	37	29.1139
1670_1	k141_18099	374	655	+	282	2	3.34835
1670_2	k141_18099	636	1250	+	615	3	2.30301
1671_1	k141_42937	294	1292	-	999	37	17.4858
1671_2	k141_42937	1497	2387	-	891	54	28.6132
1671_3	k141_42937	2875	4200	-	1326	69	24.5672
1671_4	k141_42937	4623	5801	-	1179	87	34.8382
1671_5	k141_42937	6138	6875	-	738	28	17.9123
1671_6	k141_42937	6908	8311	-	1404	60	20.1759
1671_7	k141_42937	8687	9481	+	795	47	27.9113
1671_8	k141_42937	9602	11215	-	1614	76	22.231
1671_9	k141_42937	11606	13171	-	1566	73	22.008
1671_10	k141_42937	13448	14761	+	1314	39	14.0126
1671_11	k141_42937	14917	15891	-	975	86	41.6432
1671_12	k141_42937	16112	16771	-	660	45	32.1898
1671_13	k141_42937	17221	18645	+	1425	56	18.5534
1671_14	k141_42937	18822	19358	-	537	29	25.4961
1671_15	k141_42937	19533	19880	+	348	18	24.4199
1671_16	k141_42937	20136	21653	-	1518	61	18.9718
1671_17	k141_42937	21760	23352	-	1593	73	21.635
1671_18	k141_42937	23485	24042	-	558	52	43.9966
1671_19	k141_42937	24234	25883	-	1650	57	16.3095
1671_20	k141_42937	26215	26475	+	261	19	34.3687
1671_21	k141_42937	26706	27743	+	1038	56	25.4707
1671_22	k141_42937	27882	28628	-	747	41	25.9127
1671_23	k141_42937	28760	30145	-	1386	95	32.3601
1671_24	k141_42937	30337	30630	-	294	22	35.3285
1671_25	k141_42937	30740	31180	-	441	25	26.764
1671_26	k141_42937	31377	32531	-	1155	52	21.2555
1671_27	k141_42937	32528	33181	-	654	26	18.7692
1671_28	k141_42937	33256	36336	-	3081	148	22.6788
1671_29	k141_42937	36462	37541	-	1080	51	22.2944
1671_30	k141_42937	37950	39128	+	1179	67	26.8294
1671_31	k141_42937	39216	40358	-	1143	53	21.8917
1671_32	k141_42937	40604	42895	+	2292	109	22.4523
1671_33	k141_42937	43122	43619	-	498	25	23.7007
1671_34	k141_42937	43756	44448	-	693	39	26.5694
1671_35	k141_42937	44650	45714	-	1065	37	16.4022
1671_36	k141_42937	45771	45854	-	84	0	0
1672_1	k141_7423	2	1186	-	1185	31	12.3507
1672_2	k141_7423	1201	4671	-	3471	133	18.0903
1672_3	k141_7423	4792	5970	-	1179	43	17.2189
1672_4	k141_7423	6030	6830	-	801	20	11.7882
1672_5	k141_7423	7045	8409	-	1365	38	13.1432
1672_6	k141_7423	8453	8737	-	285	13	21.5352
1672_7	k141_7423	8760	9563	-	804	19	11.157
1672_8	k141_7423	9565	11793	-	2229	78	16.5209
1672_9	k141_7423	11799	12431	-	633	27	20.1377
1672_10	k141_7423	12418	15129	-	2712	113	19.6716
1672_11	k141_7423	15199	16989	-	1791	96	25.3061
1672_12	k141_7423	16994	17455	-	462	25	25.5475
1672_13	k141_7423	17550	18842	-	1293	46	16.7961
1673_1	k141_67662	1	561	-	561	19	15.9897
1673_2	k141_67662	1099	4065	+	2967	154	24.5049
1673_3	k141_67662	4187	5545	+	1359	91	31.6134
1673_4	k141_67662	5652	6080	+	429	24	26.4122
1673_5	k141_67662	6092	6484	+	393	19	22.825
1673_6	k141_67662	6520	7893	-	1374	73	25.0834
1673_7	k141_67662	8066	8599	+	534	31	27.4076
1673_8	k141_67662	8623	9153	+	531	17	15.1149
1673_9	k141_67662	9159	9926	+	768	63	38.7284
1673_10	k141_67662	9966	10256	-	291	29	47.0495
1673_11	k141_67662	10455	11849	+	1395	116	39.2585
1673_12	k141_67662	12317	14005	-	1689	57	15.9329
1673_13	k141_67662	14019	14867	-	849	40	22.2435
1674_1	k141_3972	296	535	+	240	46	90.4891
1675_1	k141_50015	3	80	-	78	0	0
1675_2	k141_50015	145	1329	-	1185	32	12.7492
1675_3	k141_50015	1382	2164	-	783	24	14.471
1675_4	k141_50015	2281	3168	-	888	20	10.6333
1675_5	k141_50015	3296	5284	+	1989	63	14.9539
1675_6	k141_50015	5396	5896	-	501	13	12.2505
1675_7	k141_50015	5850	6026	-	177	0	0
1675_8	k141_50015	6028	7047	-	1020	48	22.2173
1675_9	k141_50015	7064	8353	-	1290	40	14.6393
1675_10	k141_50015	8354	8848	-	495	11	10.4915
1676_1	k141_14549	1	330	-	330	0	0
1676_2	k141_14549	449	1327	-	879	3	1.61132
1677_1	k141_3973	3	137	+	135	1	3.49716
1677_2	k141_3973	154	1002	+	849	3	1.66826
1677_3	k141_3973	1082	1465	+	384	9	11.0652
1678_1	k141_7426	2	379	-	378	1	1.24899
1678_2	k141_7426	376	1422	-	1047	1	0.450924
1679_1	k141_568	211	609	+	399	15	17.7488
1679_2	k141_568	626	1396	+	771	26	15.9209
1679_3	k141_568	1347	1832	+	486	3	2.9143
1679_4	k141_568	1838	1948	+	111	0	0
1680_1	k141_60638	185	2437	+	2253	96	20.1168
1680_2	k141_60638	2444	3181	+	738	10	6.39725
1680_3	k141_60638	3313	4467	-	1155	21	8.58395
1680_4	k141_60638	4525	5604	-	1080	26	11.3658
1681_1	k141_28802	1	1872	-	1872	8	2.01759
1682_1	k141_18106	1	1104	+	1104	48	20.5268
1683_1	k141_3976	3	68	-	66	0	0
1683_2	k141_3976	68	1117	-	1050	18	8.09344
1684_1	k141_60639	3	197	-	195	5	12.1056
1684_2	k141_60639	507	989	-	483	22	21.5043
1684_3	k141_60639	998	1165	-	168	0	0
1685_1	k141_67665	1	726	+	726	10	6.50299
1685_2	k141_67665	783	1646	+	864	18	9.83578
1685_3	k141_67665	1720	2463	+	744	17	10.7876
1686_1	k141_21662	2	85	+	84	6	33.7227
1686_2	k141_21662	376	1689	+	1314	110	39.5228
1686_3	k141_21662	1783	2835	+	1053	69	30.9365
1686_4	k141_21662	2832	3728	+	897	72	37.8957
1686_5	k141_21662	3844	5463	+	1620	135	39.3431
1686_6	k141_21662	5540	7312	+	1773	144	38.3445
1686_7	k141_21662	7386	8018	+	633	17	12.6793
1686_8	k141_21662	8081	10060	+	1980	112	26.7056
1686_9	k141_21662	10251	10433	+	183	31	79.9761
1686_10	k141_21662	10698	11042	-	345	46	62.949
1686_11	k141_21662	11100	11456	-	357	25	33.0614
1686_12	k141_21662	11651	13171	-	1521	57	17.6928
1686_13	k141_21662	13391	13528	+	138	1	3.42114
1687_1	k141_14557	1	264	+	264	0	0
1687_2	k141_14557	275	1192	+	918	25	12.8572
1688_1	k141_18109	3	161	+	159	0	0
1688_2	k141_18109	162	803	+	642	4	2.94154
1688_3	k141_18109	1337	1462	+	126	0	0
1689_1	k141_50024	1	1035	+	1035	11	5.01767
1690_1	k141_25086	607	1437	+	831	45	25.5659
1690_2	k141_25086	1614	5408	+	3795	165	20.5268
1690_3	k141_25086	5477	5938	+	462	20	20.438
1690_4	k141_25086	6248	6688	+	441	22	23.5523
1690_5	k141_25086	6753	8525	+	1773	61	16.2432
1690_6	k141_25086	8541	10181	+	1641	57	16.399
1690_7	k141_25086	10199	10435	+	237	4	7.96822
1690_8	k141_25086	10449	13619	+	3171	130	19.3552
1690_9	k141_25086	13620	14243	+	624	17	12.8622
1690_10	k141_25086	14853	15548	+	696	15	10.1749
1690_11	k141_25086	15930	17138	+	1209	54	21.0871
1690_12	k141_25086	17128	19146	+	2019	40	9.35349
1690_13	k141_25086	19914	20111	+	198	7	16.691
1690_14	k141_25086	20346	21095	+	750	11	6.92439
1690_15	k141_25086	21231	21959	+	729	7	4.53336
1690_16	k141_25086	22074	22364	+	291	5	8.11198
1690_17	k141_25086	22361	22855	+	495	16	15.2604
1690_18	k141_25086	23243	23518	+	276	9	15.3951
1690_19	k141_25086	23562	24500	+	939	22	11.0613
1690_20	k141_25086	24463	24828	+	366	2	2.57988
1690_21	k141_25086	24828	25115	+	288	3	4.91789
1690_22	k141_25086	25310	25825	+	516	18	16.4692
1690_23	k141_25086	26924	28099	-	1176	84	33.7227
1690_24	k141_25086	28606	28800	-	195	24	58.1067
1690_25	k141_25086	29019	29531	+	513	15	13.8046
1690_26	k141_25086	29781	30698	+	918	43	22.1144
1690_27	k141_25086	30759	31121	+	363	18	23.4108
1690_28	k141_25086	31123	31440	+	318	10	14.8465
1690_29	k141_25086	31467	31658	+	192	0	0
1690_30	k141_25086	31707	31976	+	270	7	12.2401
1691_1	k141_67666	1	117	+	117	0	0
1691_2	k141_67666	114	1652	+	1539	40	12.2708
1692_1	k141_42947	1	207	+	207	5	11.4038
1692_2	k141_42947	251	448	+	198	5	11.9222
1692_3	k141_42947	600	875	-	276	16	27.3691
1692_4	k141_42947	894	1349	-	456	1	1.03534
1693_1	k141_576	3	113	-	111	0	0
1693_2	k141_576	110	1180	-	1071	12	5.28983
1693_3	k141_576	1168	2034	-	867	5	2.72271
1694_1	k141_28812	3	479	+	477	10	9.89764
1694_2	k141_28812	509	1111	+	603	5	3.91474
