# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_10_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_10/A19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_10/A19_2.bam	RPKG
1910_21	k141_28983	25840	26538	+	699	21	0.0174414
1910_22	k141_28983	26602	27930	+	1329	65	0.0283941
1910_23	k141_28983	28244	30322	+	2079	86	0.024015
1910_24	k141_28983	30433	32028	+	1596	48	0.0174601
1910_25	k141_28983	32159	34603	-	2445	117	0.0277809
1910_26	k141_28983	34889	35719	+	831	22	0.0153695
1910_27	k141_28983	35871	39008	+	3138	114	0.0210907
1910_28	k141_28983	39282	41693	+	2412	112	0.0269575
1910_29	k141_28983	41784	44486	+	2703	121	0.0259884
1910_30	k141_28983	44602	45342	-	741	19	0.0148859
1910_31	k141_28983	45531	46916	+	1386	50	0.0209434
1910_32	k141_28983	46986	47624	+	639	22	0.0199876
1911_1	k141_95854	2	163	+	162	0	0
1911_2	k141_95854	160	381	-	222	1	0.00261509
1911_3	k141_95854	429	2039	+	1611	8	0.00288293
1911_4	k141_95854	2337	3164	+	828	4	0.00280459
1912_1	k141_76767	145	999	-	855	33	0.0224072
1912_2	k141_76767	996	2258	-	1263	97	0.044587
1912_3	k141_76767	2255	3364	-	1110	65	0.0339962
1912_4	k141_76767	3354	4367	-	1014	53	0.0303443
1912_5	k141_76767	4450	5058	+	609	30	0.0285985
1912_6	k141_76767	5053	5580	-	528	14	0.0153934
1912_7	k141_76767	5596	6189	-	594	44	0.0430037
1912_8	k141_76767	6261	7229	-	969	27	0.0161763
1912_9	k141_76767	7263	7676	+	414	22	0.0308505
1912_10	k141_76767	7838	8767	+	930	97	0.060552
1912_11	k141_76767	8789	9769	-	981	60	0.0355076
1912_12	k141_76767	9850	11127	-	1278	139	0.0631427
1912_13	k141_76767	11193	11621	-	429	17	0.0230055
1912_14	k141_76767	11691	12515	+	825	64	0.0450366
1912_15	k141_76767	12493	13014	-	522	20	0.0222433
1912_16	k141_76767	13071	13622	+	552	33	0.0347068
1912_17	k141_76767	13658	14911	-	1254	140	0.0648142
1912_18	k141_76767	15092	15718	+	627	47	0.0435181
1912_19	k141_76767	16207	17025	+	819	75	0.0531639
1912_20	k141_76767	17039	17344	+	306	26	0.0493278
1912_21	k141_76767	17562	18533	+	972	97	0.0579355
1912_22	k141_76767	18794	19477	+	684	30	0.0254627
1912_23	k141_76767	19847	22789	+	2943	179	0.0353104
1913_1	k141_162898	2	745	-	744	0	0
1913_2	k141_162898	1198	1740	+	543	2	0.0021383
1913_3	k141_162898	1733	3271	+	1539	9	0.00339503
1913_4	k141_162898	3446	5329	-	1884	1	0.000308147
1914_1	k141_57739	104	1183	+	1080	3	0.00161264
1914_2	k141_57739	1212	1421	+	210	1	0.00276452
1915_1	k141_10076	3	686	-	684	15	0.0127314
1915_2	k141_10076	878	1189	+	312	3	0.00558221
1916_1	k141_105565	443	1015	+	573	111	0.112463
1916_2	k141_105565	1132	1230	+	99	9	0.0527772
1916_3	k141_105565	1333	2085	-	753	154	0.118731
1916_4	k141_105565	2328	3143	+	816	101	0.0718573
1917_1	k141_181990	3	338	-	336	0	0
1917_2	k141_181990	335	1567	-	1233	0	0
1917_3	k141_181990	1581	1862	-	282	0	0
1917_4	k141_181990	1938	2327	-	390	4	0.00595436
1918_1	k141_162899	2	145	-	144	0	0
1918_2	k141_162899	138	1313	-	1176	6	0.00296199
1919_1	k141_95857	3	1112	-	1110	36	0.0188286
1919_2	k141_95857	1193	1375	-	183	11	0.0348964
1919_3	k141_95857	1523	1897	-	375	8	0.0123851
1920_1	k141_114978	150	986	+	837	36	0.0249699
1920_2	k141_114978	987	1205	+	219	11	0.02916
1920_3	k141_114978	1323	1538	+	216	13	0.0349405
1920_4	k141_114978	1728	2531	+	804	35	0.0252727
1920_5	k141_114978	2632	2874	+	243	6	0.0143346
1920_6	k141_114978	2890	4140	+	1251	54	0.0250597
1920_7	k141_114978	4144	5151	+	1008	42	0.0241896
1920_8	k141_114978	5148	5642	+	495	22	0.0258022
1920_9	k141_114978	5666	7336	+	1671	101	0.0350901
1920_10	k141_114978	7432	7794	+	363	12	0.0191917
1920_11	k141_114978	7845	8066	+	222	4	0.0104604
1920_12	k141_114978	8014	8601	+	588	20	0.0197466
1920_13	k141_114978	8729	9208	-	480	31	0.0374938
1920_14	k141_114978	9394	10026	+	633	23	0.0210942
1920_15	k141_114978	10182	11183	-	1002	37	0.0214375
1920_16	k141_114978	11392	12675	+	1284	63	0.0284849
1920_17	k141_114978	12818	14308	+	1491	58	0.0225834
1920_18	k141_114978	14452	16092	-	1641	97	0.0343165
1920_19	k141_114978	16270	17127	+	858	31	0.0209756
1920_20	k141_114978	17140	17544	+	405	13	0.0186349
1920_21	k141_114978	17546	18280	-	735	36	0.0284351
1920_22	k141_114978	18501	19079	-	579	35	0.0350937
1920_23	k141_114978	19186	19317	+	132	10	0.043981
1920_24	k141_114978	19765	20709	+	945	47	0.0288739
1920_25	k141_114978	20709	21053	+	345	3	0.00504826
1920_26	k141_114978	21055	22419	+	1365	51	0.0216909
1920_27	k141_114978	22499	22744	+	246	9	0.0212396
1920_28	k141_114978	22768	22998	+	231	3	0.00753961
1920_29	k141_114978	23057	23692	+	636	21	0.0191691
1920_30	k141_114978	23717	24487	+	771	23	0.0173186
1920_31	k141_114978	24586	24933	+	348	4	0.00667299
1920_32	k141_114978	25002	25595	+	594	18	0.0175924
1920_33	k141_114978	25610	26467	+	858	25	0.0169158
1920_34	k141_114978	26460	27035	+	576	18	0.0181422
1920_35	k141_114978	27028	27789	+	762	16	0.01219
1920_36	k141_114978	27831	28208	+	378	13	0.019966
1920_37	k141_114978	28270	29127	+	858	34	0.0230055
1920_38	k141_114978	29131	30030	+	900	29	0.0187066
1920_39	k141_114978	30207	30761	+	555	10	0.0104604
1920_40	k141_114978	30766	31245	+	480	3	0.00362844
1920_41	k141_114978	31275	31886	+	612	28	0.0265611
1920_42	k141_114978	31892	32830	-	939	24	0.0148383
1920_43	k141_114978	32950	33759	+	810	40	0.0286691
1920_44	k141_114978	33851	35176	+	1326	244	0.106828
1921_1	k141_57741	1	1629	+	1629	52	0.018532
1921_2	k141_57741	1636	2535	+	900	36	0.023222
1922_1	k141_86334	2	1804	+	1803	27	0.00869376
1922_2	k141_86334	1841	2677	+	837	22	0.0152594
1922_3	k141_86334	2728	5043	+	2316	43	0.0107788
1922_4	k141_86334	5129	5806	+	678	13	0.0111315
1923_1	k141_76771	168	1595	+	1428	16	0.00650476
1924_1	k141_172336	1	252	-	252	4	0.00921507
1924_2	k141_172336	461	2002	+	1542	15	0.00564737
1924_3	k141_172336	2030	2635	+	606	0	0
1924_4	k141_172336	2635	3183	+	549	3	0.0031724
1924_5	k141_172336	3190	3702	+	513	3	0.00339503
1924_6	k141_172336	3773	4156	+	384	1	0.00151185
1924_7	k141_172336	4790	5335	+	546	2	0.00212656
1924_8	k141_172336	5345	5767	-	423	10	0.0137246
1924_9	k141_172336	6121	6426	+	306	11	0.0208694
1924_10	k141_172336	6751	7365	-	615	3	0.00283195
1924_11	k141_172336	7391	7930	-	540	14	0.0150513
1924_12	k141_172336	8187	9407	+	1221	1	0.000475471
1924_13	k141_172336	9421	10326	+	906	8	0.00512627
1924_14	k141_172336	10516	11829	-	1314	17	0.00751092
1924_15	k141_172336	11826	12899	-	1074	9	0.00486494
1925_1	k141_10081	200	1078	-	879	232	0.153228
1925_2	k141_10081	1239	1547	-	309	34	0.0638793
1926_1	k141_28984	2	898	-	897	0	0
1926_2	k141_28984	1064	2560	-	1497	0	0
1926_3	k141_28984	2593	3474	-	882	0	0
1926_4	k141_28984	3623	4048	+	426	0	0
1927_1	k141_67285	348	1049	-	702	0	0
1927_2	k141_67285	1054	2118	-	1065	1	0.000545117
1927_3	k141_67285	2158	3378	-	1221	0	0
1927_4	k141_67285	3445	4191	-	747	1	0.000777175
1927_5	k141_67285	4252	5487	-	1236	3	0.0014091
1927_6	k141_67285	5574	6977	-	1404	6	0.00248098
1927_7	k141_67285	7402	7620	+	219	0	0
1927_8	k141_67285	7715	9280	+	1566	5	0.00185361
1927_9	k141_67285	9303	10454	+	1152	2	0.0010079
1927_10	k141_67285	10602	11276	-	675	0	0
1927_11	k141_67285	11418	12584	-	1167	3	0.00149242
1927_12	k141_67285	12701	14032	-	1332	12	0.00523018
1927_13	k141_67285	14141	14932	-	792	2	0.00146603
1927_14	k141_67285	14929	15729	-	801	11	0.00797259
1927_15	k141_67285	15825	17207	-	1383	2	0.000839551
1927_16	k141_67285	17569	18330	+	762	5	0.00380938
1927_17	k141_67285	18384	19754	+	1371	7	0.00296415
1927_18	k141_67285	20048	20824	+	777	3	0.0022415
1927_19	k141_67285	20984	21532	+	549	0	0
1927_20	k141_67285	21868	22779	-	912	6	0.00381941
1927_21	k141_67285	22835	23608	-	774	0	0
1927_22	k141_67285	23601	24626	-	1026	0	0
1927_23	k141_67285	24658	25941	-	1284	1	0.000452142
1927_24	k141_67285	25944	28979	-	3036	1	0.000191222
1927_25	k141_67285	28982	30031	-	1050	0	0
1927_26	k141_67285	30151	30264	+	114	0	0
1927_27	k141_67285	30327	31031	-	705	0	0
1927_28	k141_67285	31207	31755	+	549	2	0.00211494
1927_29	k141_67285	31768	33084	+	1317	2	0.000881624
1927_30	k141_67285	33111	33836	-	726	0	0
1927_31	k141_67285	33969	36197	-	2229	8	0.00208362
1928_1	k141_181996	178	1197	+	1020	0	0
1928_2	k141_181996	1212	1400	+	189	0	0
1929_1	k141_124655	144	815	+	672	18	0.0155504
1929_2	k141_124655	1428	2810	-	1383	39	0.0163712
1929_3	k141_124655	2920	3183	+	264	5	0.0109953
1929_4	k141_124655	3241	4614	+	1374	44	0.0185911
1929_5	k141_124655	4656	5477	+	822	14	0.00988771
1929_6	k141_124655	5569	6282	+	714	25	0.0203274
1929_7	k141_124655	6323	6652	+	330	6	0.0105554
1929_8	k141_124655	6666	6992	+	327	10	0.0177538
1929_9	k141_124655	7651	8079	-	429	24	0.0324783
1929_10	k141_124655	8183	9127	-	945	26	0.0159728
1929_11	k141_124655	9216	9767	-	552	9	0.00946548
1929_12	k141_124655	9817	10212	-	396	24	0.0351848
1929_13	k141_124655	10296	10736	+	441	4	0.00526576
1929_14	k141_124655	10696	10950	+	255	21	0.04781
1929_15	k141_124655	11065	12069	+	1005	59	0.034082
1929_16	k141_124655	12184	12825	+	642	24	0.0217028
1929_17	k141_124655	13476	14198	+	723	30	0.0240892
1929_18	k141_124655	14495	16339	+	1845	58	0.0182503
1929_19	k141_124655	16765	17184	+	420	19	0.026263
1929_20	k141_124655	17339	18076	+	738	25	0.0196663
1929_21	k141_124655	18259	20106	+	1848	61	0.0191632
1929_22	k141_124655	20216	20644	-	429	9	0.0121794
1929_23	k141_124655	20881	21510	+	630	14	0.0129011
1929_24	k141_124655	21590	22030	+	441	21	0.0276452
1929_25	k141_124655	22186	23340	+	1155	50	0.025132
1929_26	k141_124655	23741	26272	+	2532	91	0.0208649
1929_27	k141_124655	27560	28384	-	825	26	0.0182961
1929_28	k141_124655	28656	30227	+	1572	39	0.014403
1929_29	k141_124655	30306	30629	+	324	15	0.0268773
1929_30	k141_124655	30580	30915	+	336	15	0.0259174
1929_31	k141_124655	30924	31532	+	609	19	0.0181124
1929_32	k141_124655	31562	32224	+	663	11	0.00963205
1929_33	k141_124655	32451	33626	-	1176	35	0.0172783
1929_34	k141_124655	33714	34193	+	480	12	0.0145137
1930_1	k141_48271	2	580	+	579	58	0.0581552
1930_2	k141_48271	630	1544	+	915	81	0.0513929
1930_3	k141_48271	1568	2989	+	1422	114	0.046542
1930_4	k141_48271	3147	3314	-	168	13	0.0449235
1930_5	k141_48271	3504	4289	+	786	63	0.0465326
1930_6	k141_48271	4291	4461	-	171	9	0.0305552
1931_1	k141_172337	1	468	-	468	0	0
1931_2	k141_172337	529	1443	-	915	12	0.00761377
1931_3	k141_172337	1680	1841	-	162	0	0
1932_1	k141_28985	3	1256	-	1254	4	0.00185183
1933_1	k141_162900	2	148	-	147	0	0
1933_2	k141_162900	637	1245	-	609	0	0
1933_3	k141_162900	1455	2828	+	1374	0	0
1933_4	k141_162900	2961	3593	+	633	0	0
1933_5	k141_162900	3877	4074	+	198	0	0
1934_1	k141_19656	3	1364	-	1362	44	0.0187549
1934_2	k141_19656	1688	2122	-	435	19	0.0253573
1934_3	k141_19656	2146	2463	-	318	14	0.0255588
1934_4	k141_19656	2668	2931	-	264	8	0.0175924
1934_5	k141_19656	2931	3251	-	321	11	0.0198942
1934_6	k141_19656	3268	3501	-	234	12	0.0297718
1934_7	k141_19656	3515	3616	-	102	5	0.0284583
1934_8	k141_19656	3881	4396	+	516	25	0.0281274
1934_9	k141_19656	4448	4864	-	417	16	0.0222753
1934_10	k141_19656	4887	5102	-	216	2	0.00537546
1934_11	k141_19656	5141	5269	-	129	2	0.00900077
1934_12	k141_19656	5428	6249	-	822	22	0.0155378
1934_13	k141_19656	6309	6578	-	270	6	0.0129011
1934_14	k141_19656	6838	7353	-	516	31	0.034878
1934_15	k141_19656	7573	8055	-	483	29	0.034857
1935_1	k141_105575	3	431	+	429	0	0
1935_2	k141_105575	479	874	-	396	3	0.0043981
1935_3	k141_105575	1085	1675	+	591	2	0.00196464
1936_1	k141_114979	3	458	-	456	17	0.0216433
1936_2	k141_114979	1013	2053	+	1041	25	0.0139421
1936_3	k141_114979	2232	2468	+	237	11	0.0269453
1937_1	k141_95862	2	64	-	63	0	0
1937_2	k141_95862	88	1344	-	1257	846	0.390728
1938_1	k141_124657	51	230	-	180	0	0
1938_2	k141_124657	457	717	+	261	0	0
1938_3	k141_124657	732	1199	+	468	0	0
1939_1	k141_181997	65	1219	+	1155	3	0.00150792
1939_2	k141_181997	1223	2224	+	1002	7	0.00405574
1940_1	k141_57745	3	794	+	792	8	0.00586414
1940_2	k141_57745	791	1720	+	930	8	0.00499398
1941_1	k141_19658	2	73	+	72	0	0
1941_2	k141_19658	106	861	+	756	0	0
1941_3	k141_19658	959	1171	+	213	0	0
1942_1	k141_48274	198	1409	-	1212	0	0
1943_1	k141_124660	3	914	-	912	2	0.00127314
1943_2	k141_124660	916	999	-	84	0	0
1944_1	k141_105578	3	842	-	840	140	0.0967583
1944_2	k141_105578	1213	1416	-	204	6	0.017075
1945_1	k141_67290	98	1942	-	1845	6	0.00188797
1946_1	k141_38720	2	127	-	126	3	0.0138226
1946_2	k141_38720	277	4707	+	4431	313	0.0410093
1946_3	k141_38720	4989	5921	-	933	42	0.0261341
1946_4	k141_38720	6022	6606	-	585	21	0.0208402
1946_5	k141_38720	6756	7124	-	369	19	0.0298928
1946_6	k141_38720	7336	8436	+	1101	59	0.0311103
1946_7	k141_38720	8451	9194	+	744	43	0.0335533
1946_8	k141_38720	9412	10779	+	1368	86	0.0364965
1946_9	k141_38720	10873	12591	+	1719	87	0.0293821
1946_10	k141_38720	12706	13578	+	873	52	0.0345803
1946_11	k141_38720	13703	15808	+	2106	94	0.0259125
1946_12	k141_38720	15860	19126	+	3267	233	0.0414044
1946_13	k141_38720	19168	22104	+	2937	206	0.0407195
1946_14	k141_38720	22275	22892	+	618	51	0.0479094
1946_15	k141_38720	23023	23577	-	555	33	0.0345192
1946_16	k141_38720	23628	25535	+	1908	123	0.0374254
1946_17	k141_38720	25599	26288	+	690	46	0.0387033
1946_18	k141_38720	26334	26726	+	393	7	0.0103406
1946_19	k141_38720	26986	28704	+	1719	123	0.0415402
1946_20	k141_38720	28719	29360	+	642	34	0.0307456
1946_21	k141_38720	29451	30521	-	1071	67	0.0363182
1946_22	k141_38720	30664	32151	-	1488	120	0.0468185
1946_23	k141_38720	32623	32967	-	345	34	0.0572136
1946_24	k141_38720	33125	33439	-	315	22	0.0405463
1946_25	k141_38720	33621	35378	-	1758	91	0.0300512
1946_26	k141_38720	35495	35998	-	504	19	0.0218858
1946_27	k141_38720	36027	36458	-	432	26	0.0349405
1946_28	k141_38720	36513	37058	-	546	39	0.0414678
1946_29	k141_38720	37119	38516	-	1398	63	0.0261621
1946_30	k141_38720	38706	39023	-	318	23	0.0419894
1946_31	k141_38720	39136	40173	-	1038	55	0.0307613
1946_32	k141_38720	40476	42464	+	1989	135	0.0394038
1946_33	k141_38720	42575	43471	-	897	55	0.0355967
1946_34	k141_38720	43727	44353	+	627	31	0.0287034
1946_35	k141_38720	44360	46777	-	2418	140	0.0336133
1946_36	k141_38720	46854	47768	-	915	50	0.031724
1946_37	k141_38720	47817	49850	-	2034	109	0.0311111
1946_38	k141_38720	49888	50805	-	918	53	0.0335176
1946_39	k141_38720	51069	51227	-	159	30	0.109538
1947_1	k141_162901	2	796	+	795	66	0.0481966
1947_2	k141_162901	888	1460	+	573	16	0.0162108
1947_3	k141_162901	2570	2842	-	273	20	0.0425311
1948_1	k141_57747	1188	1397	+	210	593	1.63936
1949_1	k141_124661	3	218	+	216	1	0.00268773
1949_2	k141_124661	374	1354	+	981	9	0.00532614
1950_1	k141_181998	2	289	-	288	214	0.431381
1950_2	k141_181998	282	482	-	201	127	0.366815
1950_3	k141_181998	430	912	-	483	519	0.62382
1950_4	k141_181998	896	1156	-	261	174	0.387033
1950_5	k141_181998	1153	1539	-	387	365	0.547547
1950_6	k141_181998	1548	2027	-	480	543	0.656747
1950_7	k141_181998	2029	2322	-	294	258	0.509462
1950_8	k141_181998	2288	2407	-	120	9	0.0435412
1951_1	k141_105580	105	815	+	711	0	0
1951_2	k141_105580	859	1284	+	426	0	0
1952_1	k141_172352	1	639	-	639	22	0.0199876
1952_2	k141_172352	617	1015	-	399	34	0.0494704
1952_3	k141_172352	1134	1223	-	90	6	0.0387033
1953_1	k141_114988	1	228	-	228	2	0.00509254
1953_2	k141_114988	246	572	-	327	10	0.0177538
1953_3	k141_114988	638	976	-	339	22	0.0376758
1953_4	k141_114988	1053	1502	-	450	29	0.0374132
1954_1	k141_19660	3	212	+	210	0	0
1954_2	k141_19660	280	1149	-	870	5	0.00333649
1954_3	k141_19660	1593	2315	+	723	2	0.00160595
1955_1	k141_105581	37	1050	-	1014	0	0
1956_1	k141_162905	2	607	-	606	4	0.00383201
1956_2	k141_162905	941	1015	-	75	2	0.0154813
1957_1	k141_67291	2	1339	+	1338	5	0.00216947
1957_2	k141_67291	1902	2597	+	696	2	0.00166825
1958_1	k141_57750	89	1177	+	1089	45	0.0239897
1959_1	k141_182001	2	1171	-	1170	3	0.00148859
1960_1	k141_86344	38	238	-	201	0	0
1960_2	k141_86344	243	974	-	732	14	0.0111034
1960_3	k141_86344	1051	1869	-	819	12	0.00850622
1960_4	k141_86344	1952	3145	-	1194	18	0.00875201
1960_5	k141_86344	3175	4239	-	1065	9	0.00490605
1961_1	k141_48278	3	515	+	513	70	0.0792173
1961_2	k141_48278	619	1920	+	1302	342	0.152495
1961_3	k141_48278	2077	2841	-	765	148	0.112315
1962_1	k141_182002	3	1070	-	1068	1	0.000543586
1963_1	k141_38729	1	108	+	108	0	0
1963_2	k141_38729	160	912	-	753	4	0.00308393
1964_1	k141_114989	3	2207	+	2205	129	0.0339641
1964_2	k141_114989	2288	3439	+	1152	60	0.030237
1965_1	k141_57751	2	571	+	570	0	0
1965_2	k141_57751	568	1875	+	1308	1	0.000443845
1966_1	k141_182003	308	1081	+	774	4	0.00300026
1967_1	k141_19664	1	489	+	489	1	0.00118722
1967_2	k141_19664	526	2016	-	1491	7	0.00272559
1968_1	k141_105583	2	1951	+	1950	32	0.00952697
1968_2	k141_105583	2153	2632	+	480	9	0.0108853
1969_1	k141_124668	122	1624	+	1503	5	0.0019313
1969_2	k141_124668	1709	1969	+	261	0	0
1970_1	k141_95864	116	1057	+	942	0	0
1970_2	k141_95864	1099	1995	-	897	0	0
1970_3	k141_95864	2177	3358	+	1182	0	0
1970_4	k141_95864	3373	4398	+	1026	0	0
1970_5	k141_95864	4550	6187	+	1638	0	0
1970_6	k141_95864	6184	7671	-	1488	0	0
1971_1	k141_162907	3	1019	-	1017	112	0.0639347
1971_2	k141_162907	1461	1697	+	237	5	0.0122479
1971_3	k141_162907	1940	2644	-	705	23	0.0189399
1972_1	k141_38733	87	1067	+	981	1	0.000591794
1973_1	k141_105585	1	933	+	933	144	0.0896025
1973_2	k141_105585	930	1055	+	126	7	0.0322528
1974_1	k141_86349	1	948	+	948	0	0
1974_2	k141_86349	997	1257	+	261	0	0
1974_3	k141_86349	1196	1840	-	645	0	0
1975_1	k141_124669	1	402	-	402	182	0.262836
1975_2	k141_124669	368	727	-	360	118	0.190291
1975_3	k141_124669	772	957	-	186	21	0.0655459
1975_4	k141_124669	1088	1402	-	315	94	0.173243
1976_1	k141_48284	2	937	+	936	2	0.00124049
1977_1	k141_67298	86	361	+	276	8	0.0168275
1977_2	k141_67298	791	1228	+	438	21	0.0278346
1977_3	k141_67298	1485	2381	+	897	610	0.3948
1978_1	k141_143741	151	1239	-	1089	54	0.0287876
1978_2	k141_143741	1541	2098	-	558	19	0.0197678
1978_3	k141_143741	2092	4038	-	1947	66	0.0196797
1978_4	k141_143741	4039	4791	-	753	23	0.0177326
1978_5	k141_143741	4868	5887	-	1020	37	0.0210592
1978_6	k141_143741	5900	6694	-	795	36	0.026289
1978_7	k141_143741	6761	8473	-	1713	40	0.0135563
1978_8	k141_143741	8473	9321	-	849	41	0.028036
1978_9	k141_143741	9318	10823	-	1506	48	0.0185036
1978_10	k141_143741	10921	11910	-	990	32	0.0187652
1978_11	k141_143741	11923	12843	-	921	29	0.0182801
1978_12	k141_143741	12840	13946	-	1107	55	0.0288439
1978_13	k141_143741	13985	14890	-	906	38	0.0243498
1978_14	k141_143741	14883	15995	-	1113	46	0.023994
1978_15	k141_143741	15992	17005	-	1014	27	0.0154584
1978_16	k141_143741	17002	18168	-	1167	38	0.0189039
1978_17	k141_143741	18539	19333	-	795	33	0.0240983
1979_1	k141_162911	1	321	-	321	0	0
1979_2	k141_162911	499	1092	+	594	3	0.00293207
1980_1	k141_86350	3	578	+	576	1	0.0010079
1980_2	k141_86350	718	1302	+	585	0	0
1981_1	k141_153297	372	1262	-	891	0	0
1981_2	k141_153297	1263	4235	-	2973	2	0.000390548
1981_3	k141_153297	4222	6459	-	2238	0	0
1981_4	k141_153297	6609	8051	-	1443	1	0.000402321
1981_5	k141_153297	8041	8724	-	684	0	0
1981_6	k141_153297	8881	10263	+	1383	0	0
1981_7	k141_153297	10287	10619	+	333	0	0
1981_8	k141_153297	10635	11858	+	1224	0	0
1981_9	k141_153297	11870	15013	+	3144	1	0.000184653
1981_10	k141_153297	15115	16491	+	1377	0	0
1981_11	k141_153297	16573	17820	-	1248	0	0
1981_12	k141_153297	17928	18581	-	654	0	0
1981_13	k141_153297	18660	19043	-	384	0	0
1981_14	k141_153297	19108	19356	-	249	0	0
1981_15	k141_153297	19422	20540	-	1119	2	0.00103762
1981_16	k141_153297	20615	20728	+	114	0	0
1981_17	k141_153297	20994	21146	+	153	0	0
1981_18	k141_153297	21268	22011	-	744	0	0
1981_19	k141_153297	22063	24303	-	2241	0	0
1981_20	k141_153297	24546	25748	+	1203	0	0
1981_21	k141_153297	25751	25969	+	219	0	0
1981_22	k141_153297	25966	29847	+	3882	0	0
1981_23	k141_153297	30063	31196	+	1134	0	0
1981_24	k141_153297	31193	32008	-	816	0	0
1981_25	k141_153297	32005	32997	-	993	0	0
1981_26	k141_153297	32994	33998	-	1005	1	0.000577661
1981_27	k141_153297	34109	35359	+	1251	0	0
1981_28	k141_153297	35363	36319	-	957	3	0.00181991
1981_29	k141_153297	36508	37683	+	1176	0	0
1981_30	k141_153297	37693	39303	+	1611	2	0.000720732
1981_31	k141_153297	39317	40174	+	858	0	0
1981_32	k141_153297	40174	40920	+	747	0	0
1981_33	k141_153297	40923	41336	+	414	0	0
1981_34	k141_153297	41517	43622	+	2106	0	0
1981_35	k141_153297	43735	43932	+	198	0	0
1981_36	k141_153297	43942	45030	-	1089	0	0
1981_37	k141_153297	45150	46310	+	1161	0	0
1981_38	k141_153297	46311	46376	-	66	0	0
1982_1	k141_28989	167	1156	-	990	30	0.0175924
1982_2	k141_28989	1172	1645	-	474	12	0.0146975
1982_3	k141_28989	1646	2086	-	441	15	0.0197466
1982_4	k141_28989	2563	3240	+	678	17	0.0145566
1982_5	k141_28989	3253	3999	+	747	15	0.0116576
1982_6	k141_28989	4030	4887	+	858	25	0.0169158
1982_7	k141_28989	5501	6037	-	537	12	0.0129732
1982_8	k141_28989	6415	7473	-	1059	33	0.0180908
1982_9	k141_28989	7665	8423	+	759	11	0.00841376
1982_10	k141_28989	8416	8808	+	393	3	0.00443168
1982_11	k141_28989	8923	9480	+	558	12	0.0124849
1983_1	k141_95868	2	1021	-	1020	4	0.00227667
1984_1	k141_38735	1	1812	+	1812	17	0.00544666
1985_1	k141_182010	1	921	-	921	2	0.00126069
1986_1	k141_143742	65	736	-	672	1	0.000863913
1986_2	k141_143742	720	1136	-	417	2	0.00278441
1987_1	k141_67301	297	1052	+	756	0	0
1988_1	k141_162912	3	1214	-	1212	8	0.00383201
1989_1	k141_182011	1	1341	+	1341	69	0.0298717
1990_1	k141_57755	2	292	-	291	5	0.00997508
1990_2	k141_57755	377	574	-	198	2	0.00586414
1990_3	k141_57755	718	1626	-	909	7	0.00447068
1990_4	k141_57755	1940	3016	+	1077	13	0.00700756
1991_1	k141_114991	3	671	+	669	7	0.00607451
1991_2	k141_114991	661	1323	+	663	4	0.00350256
1991_3	k141_114991	1494	2225	+	732	15	0.0118965
1991_4	k141_114991	2263	3348	+	1086	21	0.0112261
1991_5	k141_114991	3475	5112	+	1638	6	0.00212656
1992_1	k141_105590	1	612	+	612	0	0
1992_2	k141_105590	609	1964	+	1356	4	0.00171254
1992_3	k141_105590	1958	2158	+	201	0	0
1993_1	k141_67304	3	125	-	123	0	0
1993_2	k141_67304	122	532	-	411	1	0.00141253
1993_3	k141_67304	552	851	-	300	4	0.00774066
1993_4	k141_67304	1294	1680	-	387	3	0.00450039
1994_1	k141_182013	1	561	-	561	0	0
1994_2	k141_182013	573	1052	-	480	0	0
1995_1	k141_19674	324	1793	+	1470	12	0.00473918
1996_1	k141_153298	2	820	+	819	4	0.00283541
1996_2	k141_153298	820	1410	+	591	5	0.00491159
1996_3	k141_153298	1452	2171	+	720	2	0.00161264
1996_4	k141_153298	2181	2936	+	756	0	0
1996_5	k141_153298	3101	3466	+	366	1	0.0015862
1997_1	k141_124671	1	402	-	402	13	0.018774
1997_2	k141_124671	368	727	-	360	109	0.175778
1997_3	k141_124671	1110	1718	-	609	112	0.106768
1997_4	k141_124671	1715	3679	-	1965	471	0.139155
1997_5	k141_124671	3689	3898	-	210	25	0.0691131
1997_6	k141_124671	3895	4239	-	345	63	0.106013
1997_7	k141_124671	4236	4505	-	270	0	0
1998_1	k141_162916	177	503	+	327	11	0.0195292
