"Seq_run"	"R1"	"R2"	"SequenceNum"	"WellName"	"plate"	"sampleType"	"S"	"samplename"	"R1_filename"	"R2_filename"	"SequencingName"	"Subject"	"Main"	"Set"	"Type"	"Pellet"	"Super"	"co_assembly"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E5_dnaPlate1_c3_2173_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E5_dnaPlate1_c3_2173_R2.fastq.gz"	NA	"E5"	"BC1"	NA	NA	"E5_2"	"E5_dnaPlate1_c3_2173_R1.fastq.gz"	"E5_dnaPlate1_c3_2173_R2.fastq.gz"	"E5_dnaPlate1_c3_2173"	"14"	2173	"Stool"	"Stool"	"2173"	"2173"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E6_dnaPlate2_c3_1234_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E6_dnaPlate2_c3_1234_R2.fastq.gz"	NA	"E6"	"BC2"	NA	NA	"E6_2"	"E6_dnaPlate2_c3_1234_R1.fastq.gz"	"E6_dnaPlate2_c3_1234_R2.fastq.gz"	"E6_dnaPlate2_c3_1234"	"7"	1234	"2"	"Capsule 3"	"1394"	"1556"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E7_dnaPlate1_c4_2174_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E7_dnaPlate1_c4_2174_R2.fastq.gz"	NA	"E7"	"BC1"	NA	NA	"E7_2"	"E7_dnaPlate1_c4_2174_R1.fastq.gz"	"E7_dnaPlate1_c4_2174_R2.fastq.gz"	"E7_dnaPlate1_c4_2174"	"14"	2174	"Stool"	"Stool"	"2174"	"2174"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E8_dnaPlate2_c4_1235_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E8_dnaPlate2_c4_1235_R2.fastq.gz"	NA	"E8"	"BC2"	NA	NA	"E8_2"	"E8_dnaPlate2_c4_1235_R1.fastq.gz"	"E8_dnaPlate2_c4_1235_R2.fastq.gz"	"E8_dnaPlate2_c4_1235"	"7"	1235	"4"	"Capsule 2"	"1395"	"1557"	"Capsule_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E9_dnaPlate1_c5_2175_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/E9_dnaPlate1_c5_2175_R2.fastq.gz"	NA	"E9"	"BC1"	NA	NA	"E9_2"	"E9_dnaPlate1_c5_2175_R1.fastq.gz"	"E9_dnaPlate1_c5_2175_R2.fastq.gz"	"E9_dnaPlate1_c5_2175"	"14"	2175	"Stool"	"Stool"	"2175"	"2175"	"Stool_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F11_dnaPlate3_c6_1664_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F11_dnaPlate3_c6_1664_R2.fastq.gz"	NA	"F11"	"BC3"	NA	NA	"F11_2"	"F11_dnaPlate3_c6_1664_R1.fastq.gz"	"F11_dnaPlate3_c6_1664_R2.fastq.gz"	"F11_dnaPlate3_c6_1664"	"13"	1664	"5"	"Capsule 1"	"1826"	"1988"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F13_dnaPlate3_c7_1665_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F13_dnaPlate3_c7_1665_R2.fastq.gz"	NA	"F13"	"BC3"	NA	NA	"F13_2"	"F13_dnaPlate3_c7_1665_R1.fastq.gz"	"F13_dnaPlate3_c7_1665_R2.fastq.gz"	"F13_dnaPlate3_c7_1665"	"13"	1665	"5"	"Capsule 2"	"1827"	"1989"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F15_dnaPlate3_c8_1666_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F15_dnaPlate3_c8_1666_R2.fastq.gz"	NA	"F15"	"BC3"	NA	NA	"F15_2"	"F15_dnaPlate3_c8_1666_R1.fastq.gz"	"F15_dnaPlate3_c8_1666_R2.fastq.gz"	"F15_dnaPlate3_c8_1666"	"13"	1666	"5"	"Capsule 3"	"1828"	"1990"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F17_dnaPlate3_c9_1667_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F17_dnaPlate3_c9_1667_R2.fastq.gz"	NA	"F17"	"BC3"	NA	NA	"F17_2"	"F17_dnaPlate3_c9_1667_R1.fastq.gz"	"F17_dnaPlate3_c9_1667_R2.fastq.gz"	"F17_dnaPlate3_c9_1667"	"13"	1667	"5"	"Capsule 4"	"1829"	"1991"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F19_dnaPlate3_c10_1668_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F19_dnaPlate3_c10_1668_R2.fastq.gz"	NA	"F19"	"BC3"	NA	NA	"F19_2"	"F19_dnaPlate3_c10_1668_R1.fastq.gz"	"F19_dnaPlate3_c10_1668_R2.fastq.gz"	"F19_dnaPlate3_c10_1668"	"14"	1668	"1"	"Capsule 2"	"1830"	"1992"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F1_dnaPlate3_c1_1659_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F1_dnaPlate3_c1_1659_R2.fastq.gz"	NA	"F1"	"BC3"	NA	NA	"F1_2"	"F1_dnaPlate3_c1_1659_R1.fastq.gz"	"F1_dnaPlate3_c1_1659_R2.fastq.gz"	"F1_dnaPlate3_c1_1659"	"13"	1659	"3"	"Capsule 2"	"1821"	"1983"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F21_dnaPlate3_c11_control-messup_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F21_dnaPlate3_c11_control-messup_R2.fastq.gz"	NA	"F21"	"BC3"	NA	NA	"F21_2"	"F21_dnaPlate3_c11_control-messup_R1.fastq.gz"	"F21_dnaPlate3_c11_control-messup_R2.fastq.gz"	"F21_dnaPlate3_c11_control-messup"	"Control_2"	NA	NA	NA	NA	NA	NA
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F23_dnaPlate3_c12_1669_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F23_dnaPlate3_c12_1669_R2.fastq.gz"	NA	"F23"	"BC3"	NA	NA	"F23_2"	"F23_dnaPlate3_c12_1669_R1.fastq.gz"	"F23_dnaPlate3_c12_1669_R2.fastq.gz"	"F23_dnaPlate3_c12_1669"	"14"	1669	"2"	"Capsule 1"	"1831"	"1993"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F3_dnaPlate3_c2_1660_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F3_dnaPlate3_c2_1660_R2.fastq.gz"	NA	"F3"	"BC3"	NA	NA	"F3_2"	"F3_dnaPlate3_c2_1660_R1.fastq.gz"	"F3_dnaPlate3_c2_1660_R2.fastq.gz"	"F3_dnaPlate3_c2_1660"	"13"	1660	"3"	"Capsule 3"	"1822"	"1984"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F5_dnaPlate3_c3_1661_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F5_dnaPlate3_c3_1661_R2.fastq.gz"	NA	"F5"	"BC3"	NA	NA	"F5_2"	"F5_dnaPlate3_c3_1661_R1.fastq.gz"	"F5_dnaPlate3_c3_1661_R2.fastq.gz"	"F5_dnaPlate3_c3_1661"	"13"	1661	"4"	"Capsule 1"	"1823"	"1985"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F7_dnaPlate3_c4_1662_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F7_dnaPlate3_c4_1662_R2.fastq.gz"	NA	"F7"	"BC3"	NA	NA	"F7_2"	"F7_dnaPlate3_c4_1662_R1.fastq.gz"	"F7_dnaPlate3_c4_1662_R2.fastq.gz"	"F7_dnaPlate3_c4_1662"	"13"	1662	"4"	"Capsule 2"	"1824"	"1986"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F9_dnaPlate3_c5_1663_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/F9_dnaPlate3_c5_1663_R2.fastq.gz"	NA	"F9"	"BC3"	NA	NA	"F9_2"	"F9_dnaPlate3_c5_1663_R1.fastq.gz"	"F9_dnaPlate3_c5_1663_R2.fastq.gz"	"F9_dnaPlate3_c5_1663"	"13"	1663	"4"	"Capsule 4"	"1825"	"1987"	"Capsule_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G10_dnaPlate2_d5_1579_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G10_dnaPlate2_d5_1579_R2.fastq.gz"	NA	"G10"	"BC2"	NA	NA	"G10_2"	"G10_dnaPlate2_d5_1579_R1.fastq.gz"	"G10_dnaPlate2_d5_1579_R2.fastq.gz"	"G10_dnaPlate2_d5_1579"	"9"	1579	"3"	"Capsule 2"	"1741"	"1903"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G11_dnaPlate1_d6_2201_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G11_dnaPlate1_d6_2201_R2.fastq.gz"	NA	"G11"	"BC1"	NA	NA	"G11_2"	"G11_dnaPlate1_d6_2201_R1.fastq.gz"	"G11_dnaPlate1_d6_2201_R2.fastq.gz"	"G11_dnaPlate1_d6_2201"	"13"	2201	"Stool"	"Stool"	"2201"	"2201"	"Stool_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G12_dnaPlate2_d6_1580_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G12_dnaPlate2_d6_1580_R2.fastq.gz"	NA	"G12"	"BC2"	NA	NA	"G12_2"	"G12_dnaPlate2_d6_1580_R1.fastq.gz"	"G12_dnaPlate2_d6_1580_R2.fastq.gz"	"G12_dnaPlate2_d6_1580"	"9"	1580	"3"	"Capsule 3"	"1742"	"1904"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G13_dnaPlate1_d7_2556_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G13_dnaPlate1_d7_2556_R2.fastq.gz"	NA	"G13"	"BC1"	NA	NA	"G13_2"	"G13_dnaPlate1_d7_2556_R1.fastq.gz"	"G13_dnaPlate1_d7_2556_R2.fastq.gz"	"G13_dnaPlate1_d7_2556"	"6"	2556	"Stool"	"Stool"	"2556"	"2556"	"Stool_6"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G14_dnaPlate2_d7_1581_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G14_dnaPlate2_d7_1581_R2.fastq.gz"	NA	"G14"	"BC2"	NA	NA	"G14_2"	"G14_dnaPlate2_d7_1581_R1.fastq.gz"	"G14_dnaPlate2_d7_1581_R2.fastq.gz"	"G14_dnaPlate2_d7_1581"	"9"	1581	"3"	"Capsule 4"	"1743"	"1905"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G15_dnaPlate1_d8_2557_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G15_dnaPlate1_d8_2557_R2.fastq.gz"	NA	"G15"	"BC1"	NA	NA	"G15_2"	"G15_dnaPlate1_d8_2557_R1.fastq.gz"	"G15_dnaPlate1_d8_2557_R2.fastq.gz"	"G15_dnaPlate1_d8_2557"	"6"	2557	"Stool"	"Stool"	"2557"	"2557"	"Stool_6"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G16_dnaPlate2_d8_1582_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G16_dnaPlate2_d8_1582_R2.fastq.gz"	NA	"G16"	"BC2"	NA	NA	"G16_2"	"G16_dnaPlate2_d8_1582_R1.fastq.gz"	"G16_dnaPlate2_d8_1582_R2.fastq.gz"	"G16_dnaPlate2_d8_1582"	"9"	1582	"4"	"Capsule 1"	"1744"	"1906"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G17_dnaPlate1_d9_2558_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G17_dnaPlate1_d9_2558_R2.fastq.gz"	NA	"G17"	"BC1"	NA	NA	"G17_2"	"G17_dnaPlate1_d9_2558_R1.fastq.gz"	"G17_dnaPlate1_d9_2558_R2.fastq.gz"	"G17_dnaPlate1_d9_2558"	"7"	2558	"Stool"	"Stool"	"2558"	"2558"	"Stool_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G18_dnaPlate2_d9_1583_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G18_dnaPlate2_d9_1583_R2.fastq.gz"	NA	"G18"	"BC2"	NA	NA	"G18_2"	"G18_dnaPlate2_d9_1583_R1.fastq.gz"	"G18_dnaPlate2_d9_1583_R2.fastq.gz"	"G18_dnaPlate2_d9_1583"	"9"	1583	"4"	"Capsule 2"	"1745"	"1907"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G19_dnaPlate1_d10_2559_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G19_dnaPlate1_d10_2559_R2.fastq.gz"	NA	"G19"	"BC1"	NA	NA	"G19_2"	"G19_dnaPlate1_d10_2559_R1.fastq.gz"	"G19_dnaPlate1_d10_2559_R2.fastq.gz"	"G19_dnaPlate1_d10_2559"	"7"	2559	"Stool"	"Stool"	"2559"	"2559"	"Stool_7"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G1_dnaPlate1_d1_2196_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G1_dnaPlate1_d1_2196_R2.fastq.gz"	NA	"G1"	"BC1"	NA	NA	"G1_2"	"G1_dnaPlate1_d1_2196_R1.fastq.gz"	"G1_dnaPlate1_d1_2196_R2.fastq.gz"	"G1_dnaPlate1_d1_2196"	"13"	2196	"Stool"	"Stool"	"2196"	"2196"	"Stool_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G20_dnaPlate2_d10_1584_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G20_dnaPlate2_d10_1584_R2.fastq.gz"	NA	"G20"	"BC2"	NA	NA	"G20_2"	"G20_dnaPlate2_d10_1584_R1.fastq.gz"	"G20_dnaPlate2_d10_1584_R2.fastq.gz"	"G20_dnaPlate2_d10_1584"	"9"	1584	"4"	"Capsule 3"	"1746"	"1908"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G21_dnaPlate1_d11_2560_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G21_dnaPlate1_d11_2560_R2.fastq.gz"	NA	"G21"	"BC1"	NA	NA	"G21_2"	"G21_dnaPlate1_d11_2560_R1.fastq.gz"	"G21_dnaPlate1_d11_2560_R2.fastq.gz"	"G21_dnaPlate1_d11_2560"	"8"	2560	"Stool"	"Stool"	"2560"	"2560"	"Stool_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G22_dnaPlate2_d11_1585_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G22_dnaPlate2_d11_1585_R2.fastq.gz"	NA	"G22"	"BC2"	NA	NA	"G22_2"	"G22_dnaPlate2_d11_1585_R1.fastq.gz"	"G22_dnaPlate2_d11_1585_R2.fastq.gz"	"G22_dnaPlate2_d11_1585"	"9"	1585	"5"	"Capsule 1"	"1747"	"1909"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G23_dnaPlate1_d12_2561_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G23_dnaPlate1_d12_2561_R2.fastq.gz"	NA	"G23"	"BC1"	NA	NA	"G23_2"	"G23_dnaPlate1_d12_2561_R1.fastq.gz"	"G23_dnaPlate1_d12_2561_R2.fastq.gz"	"G23_dnaPlate1_d12_2561"	"8"	2561	"Stool"	"Stool"	"2561"	"2561"	"Stool_8"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G2_dnaPlate2_d1_1575_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G2_dnaPlate2_d1_1575_R2.fastq.gz"	NA	"G2"	"BC2"	NA	NA	"G2_2"	"G2_dnaPlate2_d1_1575_R1.fastq.gz"	"G2_dnaPlate2_d1_1575_R2.fastq.gz"	"G2_dnaPlate2_d1_1575"	"9"	1575	"2"	"Capsule 2"	"1737"	"1899"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G3_dnaPlate1_d2_2197_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G3_dnaPlate1_d2_2197_R2.fastq.gz"	NA	"G3"	"BC1"	NA	NA	"G3_2"	"G3_dnaPlate1_d2_2197_R1.fastq.gz"	"G3_dnaPlate1_d2_2197_R2.fastq.gz"	"G3_dnaPlate1_d2_2197"	"13"	2197	"Stool"	"Stool"	"2197"	"2197"	"Stool_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G4_dnaPlate2_d2_1576_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G4_dnaPlate2_d2_1576_R2.fastq.gz"	NA	"G4"	"BC2"	NA	NA	"G4_2"	"G4_dnaPlate2_d2_1576_R1.fastq.gz"	"G4_dnaPlate2_d2_1576_R2.fastq.gz"	"G4_dnaPlate2_d2_1576"	"9"	1576	"2"	"Capsule 3"	"1738"	"1900"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G5_dnaPlate1_d3_2198_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G5_dnaPlate1_d3_2198_R2.fastq.gz"	NA	"G5"	"BC1"	NA	NA	"G5_2"	"G5_dnaPlate1_d3_2198_R1.fastq.gz"	"G5_dnaPlate1_d3_2198_R2.fastq.gz"	"G5_dnaPlate1_d3_2198"	"13"	2198	"Stool"	"Stool"	"2198"	"2198"	"Stool_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G6_dnaPlate2_d3_1577_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G6_dnaPlate2_d3_1577_R2.fastq.gz"	NA	"G6"	"BC2"	NA	NA	"G6_2"	"G6_dnaPlate2_d3_1577_R1.fastq.gz"	"G6_dnaPlate2_d3_1577_R2.fastq.gz"	"G6_dnaPlate2_d3_1577"	"9"	1577	"2"	"Capsule 4"	"1739"	"1901"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G7_dnaPlate1_d4_2199_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G7_dnaPlate1_d4_2199_R2.fastq.gz"	NA	"G7"	"BC1"	NA	NA	"G7_2"	"G7_dnaPlate1_d4_2199_R1.fastq.gz"	"G7_dnaPlate1_d4_2199_R2.fastq.gz"	"G7_dnaPlate1_d4_2199"	"13"	2199	"Stool"	"Stool"	"2199"	"2199"	"Stool_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G8_dnaPlate2_d4_1578_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G8_dnaPlate2_d4_1578_R2.fastq.gz"	NA	"G8"	"BC2"	NA	NA	"G8_2"	"G8_dnaPlate2_d4_1578_R1.fastq.gz"	"G8_dnaPlate2_d4_1578_R2.fastq.gz"	"G8_dnaPlate2_d4_1578"	"9"	1578	"3"	"Capsule 1"	"1740"	"1902"	"Capsule_9"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G9_dnaPlate1_d5_2200_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/G9_dnaPlate1_d5_2200_R2.fastq.gz"	NA	"G9"	"BC1"	NA	NA	"G9_2"	"G9_dnaPlate1_d5_2200_R1.fastq.gz"	"G9_dnaPlate1_d5_2200_R2.fastq.gz"	"G9_dnaPlate1_d5_2200"	"13"	2200	"Stool"	"Stool"	"2200"	"2200"	"Stool_13"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H11_dnaPlate3_d6_1675_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H11_dnaPlate3_d6_1675_R2.fastq.gz"	NA	"H11"	"BC3"	NA	NA	"H11_2"	"H11_dnaPlate3_d6_1675_R1.fastq.gz"	"H11_dnaPlate3_d6_1675_R2.fastq.gz"	"H11_dnaPlate3_d6_1675"	"14"	1675	"3"	"Capsule 3"	"1837"	"1999"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H13_dnaPlate3_d7_1676_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H13_dnaPlate3_d7_1676_R2.fastq.gz"	NA	"H13"	"BC3"	NA	NA	"H13_2"	"H13_dnaPlate3_d7_1676_R1.fastq.gz"	"H13_dnaPlate3_d7_1676_R2.fastq.gz"	"H13_dnaPlate3_d7_1676"	"14"	1676	"3"	"Capsule 4"	"1838"	"2000"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H15_dnaPlate3_d8_1677_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H15_dnaPlate3_d8_1677_R2.fastq.gz"	NA	"H15"	"BC3"	NA	NA	"H15_2"	"H15_dnaPlate3_d8_1677_R1.fastq.gz"	"H15_dnaPlate3_d8_1677_R2.fastq.gz"	"H15_dnaPlate3_d8_1677"	"14"	1677	"4"	"Capsule 1"	"1839"	"2001"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H17_dnaPlate3_d9_1678_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H17_dnaPlate3_d9_1678_R2.fastq.gz"	NA	"H17"	"BC3"	NA	NA	"H17_2"	"H17_dnaPlate3_d9_1678_R1.fastq.gz"	"H17_dnaPlate3_d9_1678_R2.fastq.gz"	"H17_dnaPlate3_d9_1678"	"14"	1678	"4"	"Capsule 2"	"1840"	"2002"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H19_dnaPlate3_d10_1679_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H19_dnaPlate3_d10_1679_R2.fastq.gz"	NA	"H19"	"BC3"	NA	NA	"H19_2"	"H19_dnaPlate3_d10_1679_R1.fastq.gz"	"H19_dnaPlate3_d10_1679_R2.fastq.gz"	"H19_dnaPlate3_d10_1679"	"14"	1679	"4"	"Capsule 3"	"1841"	"2003"	"Capsule_14"
2	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H1_dnaPlate3_d1_1670_R1.fastq.gz"	"/oak/stanford/groups/relman/raw_data/jgrembi/capsule/batch2/BiomeHealth_Sbj6-15/H1_dnaPlate3_d1_1670_R2.fastq.gz"	NA	"H1"	"BC3"	NA	NA	"H1_2"	"H1_dnaPlate3_d1_1670_R1.fastq.gz"	"H1_dnaPlate3_d1_1670_R2.fastq.gz"	"H1_dnaPlate3_d1_1670"	"14"	1670	"2"	"Capsule 2"	"1832"	"1994"	"Capsule_14"
